sdss_id,teff,logg,fe_h,mg_h,v_macro,snr,g_mag,bp_mag,rp_mag,plx,e_plx,gaia_dr3_source_id
59052537,4817.7466,4.661218,0.047499266,0.11648214,7.8013787,111.22094,14.771078,15.369317,14.038703,2.210509,0.020878326,1091575838180134912
59052558,4921.4883,4.668902,-0.13870503,-0.13071221,6.7302084,84.52475,15.164056,15.692199,14.482503,1.7604907,0.027334034,1091578793117663232
59052562,5381.842,4.7148366,0.20638779,0.14993837,7.742047,181.02808,10.595647,11.001197,10.024218,8.745543,0.0124877235,1091578861837140736
59052570,5432.9766,4.65219,-0.45945784,-0.3787114,25.742495,176.92482,13.314498,13.780368,12.641951,2.6813183,0.024972545,1091580030068236544
59052583,4166.6494,4.655709,0.11659928,0.1919708,2.458712,173.62474,13.7774,14.540972,12.922988,5.1084332,0.015394379,1091582847566793600
59052607,4077.332,4.793927,-0.67382467,-0.93474495,4.109369,67.55303,13.97619,15.068912,12.932881,9.311348,0.017816877,1091587176893807104
59052683,4479.81,4.4172435,-0.08078567,-0.052834738,11.246282,98.06404,14.781772,15.153585,13.621754,2.1753397,0.048179712,1091596758963774464
59052847,6091.813,4.426784,-0.028863095,-0.098886125,6.029515,138.09587,10.719742,11.01727,10.257622,3.5325007,0.012655156,1091614389806513280
59052893,6280.859,4.405429,-0.1398359,-0.17309731,8.514405,71.89701,11.707304,11.971468,11.285559,2.5984042,0.017179996,1091623632576122880
59052899,4670.4336,4.6939297,-0.31479266,-0.19255641,16.92711,77.96137,15.26274,15.931308,14.474668,1.7723745,0.03924937,1091624869526701056
59052928,4733.002,4.8375835,-0.3015688,-0.29134905,26.434036,106.658646,15.007281,15.831847,14.119654,2.3596287,0.02617138,1091630298365302400
59052934,4558.7144,4.4265127,-0.06894353,0.0017881582,9.411165,85.58597,15.328639,15.959519,14.529673,1.4054016,0.03710099,1091630916839328256
59052991,5771.149,4.7475367,-0.22019348,-0.18032227,2.3883314,236.69893,9.803457,10.131022,9.305182,11.089845,0.016893778,1091640533270449792
59053000,5458.763,4.6786017,-0.025636345,-0.09499035,7.261865,104.603836,11.641858,12.018713,11.09743,5.601177,0.014270505,1091641808877750656
59053083,5711.9956,4.10727,-0.25868326,-0.26159087,6.231504,283.33505,9.762167,10.062776,9.292195,6.166054,0.0148982145,1091652666555109632
59053491,4814.7104,4.788453,-0.11309942,-0.08325559,29.923725,107.91503,14.571672,14.58548,13.177612,2.3385231,0.10162121,1091708604209194624
59053603,5781.1567,4.7794986,0.039103642,-0.025992228,9.967424,109.46144,11.153867,11.511942,10.627068,4.913461,0.09337349,1091719564964407808
59053822,5109.6396,4.404637,-0.26415995,-0.205923,29.994251,199.09015,9.993086,10.537671,9.226756,6.2674594,0.07926162,1091755264734428288
59053857,5745.4487,4.5159163,0.45179775,0.3523334,0.109743334,106.877174,10.325579,10.692485,9.796025,6.814249,0.013154314,1091762445919102848
59053914,6453.5366,4.5008864,-0.44741267,-0.49144784,1.5556208,118.45801,11.1581135,11.416114,10.739192,2.808305,0.02107638,1091771310731734656
59054475,5761.567,4.536348,-0.43238539,-0.36788875,3.49276,162.84941,11.084742,11.385737,10.615481,5.417365,0.016513396,1091845630846586240
59054492,5169.5366,4.5231295,0.28268835,0.33361822,7.414959,117.9979,11.984852,12.44285,11.3722725,5.1019425,0.013799574,1091847348833490688
59054684,6942.3013,4.8147087,-0.14511396,-0.44756362,29.990326,131.08846,10.92817,11.149899,10.55586,2.9423397,0.014885891,1091872053485296000
59054781,5869.2993,4.942815,0.11100169,0.0019697363,8.265141,80.02059,12.086894,12.460904,11.54886,4.3689904,0.012461366,1091883323479457152
59054991,6067.272,4.371768,-0.21473895,-0.28970662,8.740733,243.29279,9.411821,9.661787,8.999563,7.746267,0.014699758,1091907512735278080
59054996,5236.9277,4.680983,0.33903185,0.29076827,3.244906,89.995445,12.213957,12.714555,11.563194,5.3870134,0.012995647,1091907993772280192
59055187,6517.5635,4.0910773,-0.45427233,-0.54715365,6.8984065,65.84905,12.2591505,12.486424,11.885342,1.3201084,0.012203427,1091937818024484992
59055384,6000.517,4.424744,0.029452555,-0.06533475,5.1216035,123.09605,10.645678,10.937215,10.193033,5.322312,0.017816793,1091963381670535936
59055538,5355.3784,4.5833673,0.10203889,0.102446735,29.997375,133.14676,11.027624,11.435608,10.45233,4.8197994,0.04310162,1091982623122778752
59055561,5956.22,4.511949,0.4223438,0.28523448,5.302274,104.15893,11.085397,11.409887,10.597461,4.043757,0.015817272,1091984993944723968
59055796,6240.601,4.289441,0.022701371,-0.102803856,10.703228,115.711845,9.859123,10.114473,9.444358,4.294786,0.016061688,1092017944933768320
59055869,5599.0015,4.5076194,0.36018413,0.2359594,1.7873701,64.08909,11.183578,11.567097,10.6334305,5.641795,0.021848548,1092031001634254720
59055893,6123.006,4.3665895,-0.120763764,-0.2471151,13.964802,98.678505,11.019176,11.274513,10.604506,3.467398,0.023269722,1092034609406777088
59055979,6072.144,4.689902,0.17558396,0.079514645,15.39447,194.596,10.611377,10.942909,10.104375,5.3778086,0.13178535,1092048318942404096
59055999,5838.353,4.44961,-0.20161349,-0.22796692,7.0597553,69.72544,12.015353,12.296354,11.519923,1.8385789,0.101517215,1092051583118153344
59056275,6366.3276,4.085827,-0.21542217,-0.34765205,11.302695,157.34373,10.30306,10.508441,9.867192,2.215432,0.052059546,1092090925015984768
59056447,5238.9937,4.7445564,-0.054449167,-0.04744339,3.83195,121.581795,11.334646,11.773229,10.723237,8.007286,0.02285288,1092121024148713856
59056516,5258.907,4.6219206,-0.0050318833,0.07126107,5.528346,125.84624,13.768671,14.235878,13.144903,2.6573606,0.013482928,1092129064327225216
59056580,4149.6777,4.450328,-0.12188652,-0.077811055,6.2134914,74.87174,15.987626,16.92728,15.040171,2.4055827,0.036571518,1092144594928928000
59056596,5831.262,4.713239,-0.13330632,-0.07388192,1.2474704,75.73428,11.966787,12.317335,11.448267,3.7779207,0.09918224,1092148992975443584
59056615,4883.3486,4.6571097,-0.051367477,0.06428242,4.374322,255.60893,12.573848,13.11724,11.885878,5.776266,0.011389199,1092152944345347328
59056622,5654.4688,4.4075694,-0.71152186,-0.6671376,0.7167747,62.447674,12.091445,12.389479,11.622396,3.339356,0.02619124,1092153867761748736
59056640,6210.3794,4.181513,-0.1595998,-0.19426733,2.746245,73.021385,11.791104,12.115379,11.298899,1.9039288,0.012882034,1092157887851132032
59056662,4460.2124,4.4823675,-0.24432223,-0.29040623,14.186216,150.90576,13.342588,13.996506,12.507954,4.515502,0.15612115,1092162496352600064
59056880,5274.9805,4.881653,0.057059832,-0.02587757,3.8393266,132.33382,10.999928,11.4902315,10.350136,10.205325,0.07710688,1092203212642591360
59056924,5872.636,4.4313617,0.038413603,-0.016270768,3.8342028,166.62799,10.804564,11.107808,10.335947,4.8820834,0.013088503,1092210531266803072
59056953,4289.182,4.5753765,0.28661993,0.31885725,5.0902476,179.68866,13.692293,13.970426,12.442901,-9999.0,-9999.0,1092214860592471552
59056956,5630.8457,4.4579453,-0.6106183,-0.78367823,29.98725,82.93684,14.961714,15.454233,14.288052,0.3992251,0.024759758,1092215032392601088
59056972,5406.1787,4.626324,-0.108026244,-0.06986254,6.404817,79.993,12.31442,12.705552,11.761584,4.3913274,0.01220842,1092217884250833536
59056986,4473.5527,4.6175685,-0.17367251,-0.120757736,1.8097059,81.87264,15.124706,15.769762,14.352373,2.3595617,0.027005157,1092220495590937088
59056996,5041.1465,4.7669373,-0.43451676,-0.31585455,7.5180774,159.4025,13.792071,14.3586,13.033498,3.6266265,0.18881139,1092221217145446912
59057047,6712.213,4.808178,-0.6564095,-0.8207408,29.99647,88.0373,11.134873,11.387081,10.685828,2.7215273,0.015798928,1092232315340912256
59057160,5714.2476,4.5879936,-0.6143296,-0.3747789,6.891807,241.19426,9.413093,9.739115,8.898325,11.339472,0.040967185,1092254511731868928
59057259,5694.7603,4.4318757,0.26985973,0.14519967,5.8775926,151.34575,9.9750595,10.34282,9.440913,8.832018,0.018302128,1092276845562573056
59057498,5649.8433,4.7137327,0.12045912,0.08897638,7.912454,73.68092,11.932059,12.304688,11.390682,4.5386577,0.018698353,1092324635661530752
59057599,5897.1265,4.567328,0.102273,-0.04390997,4.409601,111.86199,10.807927,11.1140375,10.3359375,5.412807,0.015804682,1092342403943295872
59057638,5565.591,4.3854623,-0.68950856,-0.5618396,3.9429173,95.42505,11.179941,11.490485,10.697331,5.7995186,0.019192958,1092353158541479808
59057671,5588.729,4.3407316,-0.037711307,-0.07930702,5.892805,76.98388,11.188733,11.543328,10.669,4.0603404,0.025953434,1092360271005378176
59057694,5438.436,4.804084,-0.1629225,-0.10924482,7.9780226,107.24478,11.438468,11.915692,10.786095,7.9027905,0.028408287,1092365047010886272
59057760,6524.2563,4.2469835,0.07884727,-0.08397092,29.995588,150.67796,10.012006,10.243494,9.626473,3.2859569,0.015167108,1092378172430907392
59057764,5656.586,4.6548104,0.10959744,0.07015467,3.6157148,218.45308,9.501293,9.868894,8.96468,13.503222,0.015094173,1092379237582800256
59057797,4971.915,4.6144753,0.20450558,0.22477648,5.9336996,115.329384,11.320107,11.8042755,10.676236,8.329539,0.02106988,1092385491055134464
59057930,4363.867,4.524317,0.13052861,0.15097123,3.9703922,102.93207,14.5432825,15.221025,13.75304,2.9290924,0.0195021,1092410779822357248
59057933,5119.829,4.7081,-0.06939642,-0.023203036,6.685787,115.78259,14.177798,14.747515,13.464787,1.9222189,0.020121522,1092411226498951552
59057951,5363.679,4.708513,-0.061952274,-0.035267085,7.571914,88.94302,14.830176,15.418281,14.095597,1.7930998,0.023984155,1092415109149380480
59057959,4124.8784,4.60786,0.07923551,0.055025347,4.547446,121.23891,14.153136,14.960159,13.274029,3.3215618,0.023367452,1092415933783041664
59057969,4714.6836,4.461436,-0.07405182,0.0030176553,10.59693,80.62668,15.343677,15.841373,14.43084,1.3678266,0.19758882,1092417926647883264
59057970,4705.2285,4.796438,-0.1210697,-0.084562264,3.266906,143.81047,13.735715,14.314894,13.018534,3.8524013,0.014421601,1092418064086835456
59058011,4568.712,4.71471,-0.34609938,-0.26261398,9.9749565,85.04744,15.341582,16.05266,14.521063,2.1326456,0.05075877,1092426138625365632
59058033,4274.628,4.5746408,-0.05878622,0.026821746,6.2179804,80.5514,15.5584955,16.36672,14.678061,2.5142453,0.027922863,1092431155147161984
59058307,6331.3457,4.4505787,-0.5243673,-0.5896101,6.720779,147.72913,10.106225,10.350096,9.700125,5.022704,0.015529186,1092487157224018560
59058308,6890.405,4.4586396,-0.1600478,-0.094942264,12.54111,79.19473,11.246967,11.476913,10.860595,2.402556,0.020720424,1092487436398526208
59058500,6115.8315,4.552732,0.13858648,-0.0007293496,6.711696,177.74069,9.835107,10.122878,9.3829,7.1761622,0.014362158,1092523853424362752
59058780,5424.0034,4.6339536,-0.104607746,0.13836509,5.6005826,60.515434,12.467535,12.886125,11.889127,4.180608,0.012155926,1092568250503006336
59059051,6129.205,4.4547777,0.009167857,-0.11877861,7.6610904,174.80112,9.854709,10.127156,9.418909,6.9770517,0.014842688,1092618828037885952
59059246,6566.657,4.111385,0.04650037,-0.22166449,29.973236,209.47202,9.217987,9.460807,8.815623,3.8918648,0.012335518,1092655867834392576
59059357,6010.7437,4.000357,-0.44832438,-0.56436986,6.396982,64.94622,11.619769,11.888276,11.187498,2.164742,0.018883979,1092676071361869568
59059593,5418.889,4.3995037,-0.56849736,-0.27935034,1.0894705,61.664642,12.21769,12.563367,11.706789,4.1257973,0.013945204,1092719776949091328
59059604,6163.105,4.033025,-0.306023,-0.4176088,19.648533,84.143906,10.855526,11.06851,10.492553,2.8817754,0.014874229,1092722010332124800
59059658,5359.048,4.585263,-0.10050699,0.10330809,2.1364305,159.18492,10.480101,10.905296,9.8850155,10.782475,0.013754919,1092731424900372992
59059854,5058.291,4.6249385,0.23243225,0.29210395,3.7117817,72.0688,12.203899,12.692764,11.563571,5.3190618,0.011340831,1092767704487731328
59059957,5698.8574,4.1461406,0.3833185,0.2647396,1.5512376,187.75703,9.811914,10.177122,9.281871,5.6202617,0.0113879945,1092784923013053952
59059988,6410.653,4.8314815,0.033290155,-0.049654584,4.019767,69.35278,11.171363,11.452857,10.727605,4.496154,0.017267743,1092789630297217024
59060022,5364.618,4.554718,0.19555427,0.20208846,0.2486219,66.97745,12.197428,12.641322,11.592028,4.6230464,0.014235731,1092796811482516864
59060068,5893.1055,4.5599256,0.3260589,0.30106312,1.2605827,128.36957,10.647642,10.847539,9.995858,-9999.0,-9999.0,1092805985532611456
59060150,4896.0796,4.8472824,-0.33911455,-0.1948546,0.13879074,65.07036,12.391006,13.017793,11.632662,7.9910374,0.028201004,1092819969946130432
59060202,5934.6533,4.7038546,0.10515824,0.04312852,5.9699564,146.17775,10.661927,10.9904175,10.1568165,6.477394,0.013796484,1092836737497352704
59060360,5916.0254,4.5650105,-0.047780856,-0.19114871,14.247748,78.74531,11.999924,12.319942,11.516382,2.3222685,0.012978767,1092870719278288384
59060497,6045.235,4.344106,0.16523057,0.057881832,5.852826,211.34177,10.293597,10.584285,9.841745,4.4277315,0.014504494,1092905388255616512
59060746,6228.0034,4.1851497,-0.06576982,-0.2666831,7.189659,262.34387,9.257684,9.521843,8.827497,4.722683,0.011988392,1092953045212675968
59060785,5682.2397,4.3547397,-0.23193109,-0.15408632,4.9622345,67.129166,13.85435,14.200467,13.272525,1.5490732,0.015141248,1092963353134184704
59060963,4767.095,4.8002563,-0.030269528,-0.036745243,4.44118,120.70708,10.981941,11.528862,10.286757,12.650824,0.014773569,1093000908328335232
59061085,6195.0176,4.425101,-0.06700009,-0.22072856,8.175817,155.98764,9.684169,9.931989,9.275988,6.643585,0.013572486,1093019084629842944
59061107,5959.541,4.63747,0.11667243,-0.019666724,1.5905926,106.088684,10.708228,11.020444,10.232598,5.957386,0.012163176,1093025028864603136
59061209,5090.9604,4.8303924,0.15828574,0.10408226,6.138417,105.22325,11.071805,11.558263,10.426234,9.792675,0.014818484,1093044648275302656
59061231,5935.994,4.459442,-0.27108294,-0.27696276,2.5380614,128.30547,9.940094,10.204318,9.512193,6.5706873,0.012933668,1093047500133507072
59061336,5438.0464,4.2383084,0.23234993,0.1919399,8.819954,79.58938,11.434918,11.78957,10.916825,3.4395578,0.018138843,1093069009330227200
59061370,5483.07,4.6559353,-0.008753979,-0.06876403,7.550121,254.87381,10.303381,10.68449,9.75504,10.227574,0.015151917,1093074816125506560
59061391,6174.515,4.2044926,-0.20557556,-0.28027177,8.91672,225.3877,9.551209,9.796908,9.143396,5.6266685,0.0136829205,1093080519842018560
59061625,5395.513,4.5711427,-0.042635843,-0.026599279,5.669585,123.80826,11.336505,11.714364,10.794274,6.258824,0.019174803,1093121751528261376
59061666,6652.2,4.077341,-0.76656866,-0.539629,29.575737,74.25486,11.833799,12.02503,11.506107,1.7568417,0.01502847,1093131269175778432
59061728,4123.7603,4.6702547,-0.08061606,-0.23047408,2.7870278,87.8777,15.552412,16.015354,14.191246,-9999.0,-9999.0,1093142745328307072
59061739,6524.681,4.1850266,-0.080315,-0.2623144,9.603693,197.18013,9.98746,10.22075,9.603887,2.8748174,0.040266234,1093144119718346752
59061761,5448.8384,4.654207,-0.007489143,0.016053058,5.460988,128.97633,12.974072,13.359735,12.337175,3.216414,0.017113514,1093148376029180032
59061773,4597.379,4.690675,-0.3547608,-0.32290944,13.176524,62.12694,15.293794,15.932307,14.520113,1.9560789,0.024619907,1093150407549938816
59061790,4884.74,4.4524455,0.0003220927,-0.034350652,8.178265,60.061073,14.485924,14.98678,13.829752,1.4826024,0.016883457,1093152022457645696
59061846,5398.3384,4.3829417,-0.18932614,-0.17222704,15.711657,72.059204,13.728956,14.101633,13.190749,1.4826094,0.012822021,1093160887270225920
59061848,4983.0146,4.437234,-0.24888861,-0.100416966,6.27652,212.8425,10.605027,11.045505,9.931584,11.552985,0.03863848,1093161333947252352
59061926,6138.7407,4.4406652,-0.37026572,-0.37535888,7.522859,169.81274,10.501713,10.760755,10.080479,5.171156,0.013642665,1093173634733021824
59061951,4891.012,4.4489856,-0.48010647,-0.41095564,7.604905,65.98113,15.255136,15.815735,14.536804,1.329655,0.059280343,1093178273297704064
59061964,5974.6562,4.3738422,-0.29789189,-0.22403146,3.755074,138.83588,10.76584,11.044576,10.323223,4.7470355,0.0120950965,1093180644118755840
59062104,5257.0874,4.652332,0.017205125,0.032207567,7.598481,89.308784,12.126802,12.569289,11.524152,5.52136,0.010708838,1093209124046387968
59062106,4307.409,4.568659,-0.20735607,-0.09461512,1.6437964,83.36449,14.9638195,15.665946,14.153616,2.8591735,0.023149775,1093209609379207040
59062120,5912.189,4.6035995,0.053399976,0.10270398,5.820552,82.11676,12.196288,12.5212555,11.714535,2.808013,0.010238192,1093213354590618752
59062122,4830.531,4.425757,-0.33601472,-0.13105138,10.69143,116.07905,13.798746,14.092583,12.8921795,2.6340246,0.05487229,1093214144864638592
59062145,5421.29,4.577334,0.21142885,0.19203773,5.439196,123.8737,13.295111,13.756176,12.673072,2.6773367,0.011779082,1093218749069581952
59062157,5243.0923,4.8769,-0.24416399,-0.18921351,29.977327,60.01236,15.268937,15.805624,14.569293,1.1856157,0.02412856,1093222013244663552
59062205,5771.8555,4.6819057,0.2737529,0.15528855,5.9958997,174.60088,10.584348,10.888702,9.979411,7.0354543,0.015107233,1093232836562269312
59062224,5480.035,4.4974027,-0.293363,-0.09782308,5.224847,115.72683,10.781547,11.136453,10.258898,7.126242,0.012504716,1093235550982117376
59062244,5756.9443,4.542945,0.05084583,-0.0037283576,5.828044,99.07375,10.937503,11.258623,10.451701,4.9392266,0.01337589,1093238540278833152
59062259,6333.942,4.4960628,-0.080209784,-0.28932253,13.858203,108.71901,11.148877,11.401525,10.741213,3.423034,0.015005795,1093241838813704576
59062404,6832.3022,4.252859,-0.4393268,-0.6471027,29.743805,73.65819,10.276796,10.48899,9.914041,1.9477246,0.0357159,1093265512674077440
59062605,5726.222,4.651792,-0.3452172,-0.25778452,3.1314275,212.95087,9.651949,9.971742,9.159557,11.616992,0.012443312,1093291488636154112
59062960,6105.8057,4.426293,0.06250262,-0.026592134,7.8652205,149.94597,10.489528,10.773511,10.042782,4.3266816,0.013627643,1093317739476266624
59062972,5678.9185,4.781527,0.09861863,0.08970139,11.830391,86.87949,11.810167,12.187552,11.262515,4.5478973,0.016418055,1093318701548868096
59063263,5560.4717,4.547032,-0.1310831,-0.12074154,2.7844803,126.00078,11.144958,11.504239,10.617477,6.525134,0.021596698,1093362819452955776
59063288,5746.88,4.388152,-0.6199862,-0.6756316,6.2469263,156.10254,10.406433,10.692622,9.948003,5.6257567,0.016183192,1093367148779969792
59063426,6172.5,4.228414,-0.1432165,-0.22476602,5.6000304,164.02798,10.125645,10.389764,9.697394,4.8099494,0.015265021,1093389345170950016
59063458,5105.99,4.433431,0.1352571,0.2807101,6.0631185,66.79322,12.333634,12.811646,11.698248,4.326804,0.015940873,1093393124742002432
59063472,5890.19,4.443153,0.13280953,0.061220396,3.621932,138.92484,10.52275,10.842293,10.036864,5.350384,0.017699257,1093394705290508160
59063548,5597.663,4.3104334,-0.26378217,0.042458724,10.56712,204.06718,9.859372,10.228334,9.316964,4.9721985,0.028044008,1093402298792079616
59063777,6994.6426,4.19873,-0.06361266,-0.26586255,29.997126,204.39796,8.950476,9.10922,8.661335,5.4070582,0.017550675,1093428480912708096
59063868,5679.596,4.616358,0.18776527,0.2759022,3.7077465,84.97487,11.752878,12.125307,11.216377,4.362312,0.015250412,1093442637124931200
59063911,6305.515,4.4641256,-0.011568827,-0.22233255,6.917554,141.34967,10.4687395,10.72804,10.048877,4.3234324,0.014496578,1093451020901002496
59064050,5341.926,4.610762,0.0019880643,0.0133527275,7.099433,127.56267,11.275434,11.664092,10.71695,6.6507454,0.022338819,1093468372568923520
59064081,6572.606,4.1325674,-0.3702791,-0.41566333,9.756429,118.52294,10.683418,10.899517,10.31718,2.956834,0.014715488,1093473320371238144
59064141,6565.5464,4.12831,-0.23177248,-0.15957393,29.982363,78.55271,11.506494,11.734641,11.124396,1.6781026,0.023869729,1093483525213567616
59064193,6111.4136,4.556873,-0.16217668,-0.24531396,7.0587497,121.05214,11.100295,11.378555,10.660779,4.594165,0.017913328,1093491393593635968
59064252,5712.623,4.2749243,0.07104978,0.2654681,10.244779,188.8416,10.232896,10.604261,9.692423,4.1715026,0.014165598,1093501186119041536
59064744,5483.2954,4.3980627,-0.71414477,-0.46312883,4.547133,81.61059,11.877318,12.215072,11.362943,4.0725193,0.036238376,1093562758770529408
59064775,5880.656,4.172126,-0.27791473,-0.2321953,2.8426607,200.14334,9.843124,10.125383,9.393173,5.631672,0.014202793,1093565713708078080
59064865,5969.547,4.3069053,-0.09610319,-0.14203186,21.41717,150.23921,10.5521755,10.839331,10.100469,3.8963845,0.012599412,1093580488395482112
59065199,6569.168,4.245418,-0.21062669,-0.3779923,29.988333,76.09227,11.654658,11.8898,11.264189,1.536256,0.023606163,1093623369349048576
59065327,5208.0273,4.420878,0.11299211,0.21895526,6.9843583,73.925545,10.22797,10.637323,9.654739,10.511752,0.013820017,1093639758944202880
59065369,5250.692,4.641526,-0.022235248,0.0053521222,7.1759763,81.30977,12.035503,12.483089,11.424365,5.5432034,0.022317102,1093646317357635584
59065447,6153.4526,4.2109976,-0.39823562,-0.43565008,9.857189,103.59416,11.284432,11.544386,10.863906,2.6922925,0.019719176,1093656595215936640
59065454,6104.1406,4.21677,-0.49204504,-0.4433014,13.737184,81.432274,10.1049185,10.346513,9.703359,4.3519773,0.014105903,1093657351130183680
59065595,5873.4263,4.5601363,0.35351172,0.38784117,3.8833966,109.06808,11.4711075,11.833594,10.945112,4.219545,0.019534126,1093678929046393344
59065657,6108.933,4.4068165,-0.026066188,-0.07613204,4.637826,239.4891,9.624133,9.901868,9.181089,7.1043463,0.014103406,1093684117366842752
59065709,5365.3184,4.674984,-0.09487246,0.022046914,4.6918387,69.16041,12.628818,13.047893,12.04652,4.118939,0.013096495,1093692874803087488
59065807,5259.2744,4.436808,-0.21632399,-0.10170317,22.57266,106.389015,11.72982,12.223647,11.07999,5.1386523,0.014732504,1093707963025262976
59066046,6063.7983,4.7029386,-0.4029708,-0.16053809,1.0729373,88.55506,11.505983,11.818133,11.023622,4.21597,0.016518852,1093743594074020608
59066309,5833.2373,4.0404177,-0.23387915,-0.2584887,2.8883522,192.79688,9.434902,9.719826,8.981247,4.9061766,0.016562618,1093783313931410560
59066471,5452.4365,4.1990566,-0.6951287,-0.49423334,4.391952,134.29538,10.399531,10.652758,9.876407,7.3532915,0.39105925,1093812554069200640
59066685,5560.5967,4.5454555,-0.4845321,-0.10034737,4.829582,103.99021,11.634114,11.983596,11.114987,4.9793215,0.013142461,1093855675540000384
59067188,5353.1606,4.418396,-0.49629912,-0.18316346,6.657671,97.41094,11.766046,12.12982,11.231366,4.598941,0.049275864,1093930785928031744
59067297,4457.625,4.9448504,-0.80427074,-0.89039284,8.459603,74.26687,13.78703,14.905581,12.736829,10.270674,0.013218452,1093947725279045888
59067389,4100.912,4.7609677,0.08538817,-0.013821785,4.93705,70.68881,15.414456,16.2928,14.511644,2.6708255,0.030819682,1093962293808093184
59067415,6360.0044,4.2420025,-0.094298325,-0.24745472,20.35291,139.73717,10.505282,10.725472,10.13603,3.327981,0.013169034,1093967001092272640
59067453,4757.0806,4.6665797,-0.027917545,0.003225378,2.0019255,96.76243,13.780202,14.376843,13.049203,3.7443404,0.013161715,1093972807888070784
59067563,4803.814,4.831618,-0.5201699,-0.4178319,0.6205197,78.58063,14.804882,15.396745,14.071544,2.7481606,0.019993663,1093991396506478464
59067597,5831.7217,4.8836637,-0.32721594,-0.37654242,7.0422745,85.209114,13.516296,13.858002,13.005243,1.6447766,0.013674429,1093996619186699264
59067673,6481.455,4.066314,-0.33238405,-0.386564,15.739101,103.690216,11.311189,11.540974,10.930151,1.7723866,0.018470177,1094011840550845056
59067728,5598.7764,4.8651795,0.121179454,0.13924672,7.562764,103.405495,13.086349,13.535988,12.473088,1.9482979,0.017849745,1094022973106120576
59067757,4803.3276,4.7902226,-0.1822064,-0.23337296,7.212682,61.832268,14.012342,14.668849,13.18345,3.3977547,0.097025916,1094028367585056256
59067761,6454.462,4.812246,-0.25029582,-0.18976577,26.982563,81.16009,11.592757,11.803536,11.089084,0.25084442,0.33217242,1094028882981538048
59067766,5666.2197,4.302931,-0.21539271,-0.22630703,1.4827017,174.86629,11.665949,11.977484,11.189789,3.7749114,0.025904346,1094029501456412032
59067771,5326.0024,4.7598467,0.101366356,0.107072465,1.480214,231.47826,11.337328,11.790452,10.724462,8.07508,0.01593606,1094030910205693056
59067858,6124.1523,4.1652837,-0.036779232,-0.18582824,8.617034,148.77411,10.442545,10.72312,9.999808,2.359824,0.012073339,1094044551021826304
59067886,4666.4824,4.535362,0.21697557,0.26881137,0.96763515,93.112015,13.709559,14.310125,12.976123,3.480153,0.012179861,1094049498824143488
59067919,4990.173,4.447898,0.12070785,0.20632015,2.4578643,117.146385,11.694418,12.1481905,11.083595,6.1256046,0.012426298,1094055198244174720
59067946,4854.974,4.748042,-0.22595859,-0.17310524,1.5192806,65.162384,14.744844,15.312374,14.030363,1.7324034,0.025551554,1094059291349544064
59067979,4540.9097,4.586696,-0.19414641,-0.11688492,11.3545685,73.927475,15.108274,16.001657,14.178508,3.4707341,0.023684591,1094064204792218496
59068024,4201.481,4.4807982,0.05768543,0.095050454,6.366696,67.38784,15.806909,16.646883,14.906852,2.117631,0.034878783,1094070801861804544
59068114,4917.853,4.6997786,-0.05779704,-0.03595671,0.8159757,205.12625,10.619015,11.132806,9.950815,13.764434,0.011190852,1094084373958484352
59068152,4904.3247,4.6019435,-0.21821152,-0.123821735,19.077187,201.05792,12.986276,13.485804,12.329665,3.492238,0.019527117,1094089905876354816
59068381,5387.3203,4.608141,0.27998346,0.20040008,1.3223178,68.93594,11.95305,12.378416,11.368773,4.9506745,0.011559374,1094128182625242368
59068495,6699.0513,4.172608,-0.46406454,-0.48828214,10.892388,229.8051,9.130229,9.307912,8.808906,5.8956003,0.0146353645,1094146668164449792
59068506,4315.641,4.836564,-0.7465324,-0.81313217,7.112079,69.25596,13.422464,14.411876,12.436286,10.4576435,0.0139274625,1094149038986388992
59068752,6233.4316,4.1910915,-0.03091409,-0.21118712,13.3317375,214.12956,8.455518,8.716061,8.028505,5.668945,0.018629665,1094197005181278208
59068938,4317.471,4.4894032,0.16259824,0.19753113,7.2455177,123.05667,11.182006,11.9252405,10.339445,15.197401,0.01628656,1094231158761056384
59068957,6347.2183,4.048571,-0.78559417,-0.7253742,20.027845,104.788414,11.158754,11.38518,10.77541,2.178069,0.08572546,1094234251137197824
59069085,4292.1055,4.6036873,0.088350035,0.055138346,6.9002213,84.75547,12.114445,12.866297,11.273385,10.654746,0.01302895,1094256340152691584
59069172,5808.3467,4.70683,-0.033496346,-0.068750665,5.070037,149.25652,10.654408,10.981504,10.161027,7.066232,0.013085011,1094272184288287232
59069254,6530.004,4.5158563,-0.0015865915,-0.16579051,11.980486,102.55252,10.164306,10.391169,9.783548,4.771419,0.013453805,1094283007605873408
59069298,5479.288,4.6867156,0.15828279,0.20373313,2.9514637,76.70003,11.515755,11.923068,10.946041,5.6749535,0.013355056,1094293109368898432
59069299,4918.012,4.796368,-0.2965205,-0.12630448,5.6261363,64.84745,15.358882,15.763212,14.47392,-9999.0,-9999.0,1094293384246797952
59069356,6787.1533,4.0539045,-0.3981157,-0.46088108,29.048578,507.02185,10.284416,10.458612,9.975651,3.111236,0.013206935,1094303760887732096
59069464,6375.9175,4.072815,0.10469855,0.044812117,25.767569,118.35014,10.070047,10.310341,9.677837,3.5107512,0.014788243,1094321387433593728
