sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
54563929,4714.769239296779,4.718325774147209,-0.1189790199205315,-0.0064429430636505,1.899987056894637,215.29
54564151,4941.523281525942,4.580126289528512,-0.353602057758363,0.0169819210522722,3.309171925103716,149.28
54564279,5482.66,4.755,0.0354,-0.0386,13.882,354.39
54564438,6686.057236734934,4.187356966367159,-0.1596010104146121,-0.3013323524925823,23.433181322867306,970.48
54564622,5645.630802674543,4.764463821484016,0.0761789193655721,0.0004736327664297,12.644811128362676,414.96
54564678,4556.67,4.7332,-1.4626,-1.8528,29.8851,102.53
54564680,4130.76128046944,4.701134570601196,-0.7791585744771369,-1.0557724262347885,4.275790174314191,140.59
54564781,4895.01,4.5755,-0.0581,-0.0889,22.316,380.38
54568142,4976.830402289485,4.592900134051028,-0.0860947935553951,0.1032357462500404,4.698452658810577,102.69
54568436,5080.482049833029,4.557971307122181,-0.4319322936248994,-0.0718501791951509,3.689855853830504,153.24
54568495,4452.091595168015,4.729796904674285,0.2465479090511326,0.1865365359144954,8.08997075774019,110.34
54569404,4471.953963618195,4.57026763263324,-0.1044022289589558,-0.0795951062552656,5.6721465831902895,116.87
54569869,4753.795809453455,4.446745725026634,0.0781989231639728,0.195135789047701,6.667948033459112,106.26
54570181,5914.389265197542,4.57551406275656,-0.0158767396999614,-0.09844009137617,15.73650990963572,511.76
