sdss_id,n_visits_rv,dv_rad_max,v_rad_std,v_rad_median,mjd_span
55036320,1,,,-20.815,
55036398,1,,,2.684,
55037657,1,,,-34.119,
55039266,4,0.509,0.201,-7.086,33.00
55045842,2,0.108,0.054,-1.031,1.00
55047079,2,0.080,0.040,9.443,1.00
55048229,1,,,6.456,
55049825,1,,,-57.008,
55049861,1,,,8.719,
55050512,3,1.840,0.843,-13.609,648.00
55052527,1,,,2.864,
55052940,1,,,24.406,
55053011,1,,,34.312,
55053518,4,0.280,0.121,-25.631,33.00
55055437,1,,,-32.247,
55055972,1,,,59.789,
55056074,1,,,-47.181,
55056698,1,,,-8.305,
55058732,1,,,-25.920,
55059116,1,,,-34.137,
55061286,3,0.100,0.041,-38.599,31.00
55061682,1,,,13.135,
55061757,1,,,-3.386,
55062932,4,7.500,2.906,-8.115,33.00
55062940,1,,,-7.778,
55064278,1,,,-27.502,
55064410,1,,,3.038,
55065099,1,,,-2.314,
55065787,1,,,-20.968,
55067789,1,,,-36.248,
55069076,1,,,56.720,
55070531,1,,,-43.248,
55070723,2,0.159,0.080,-1.095,1.00
55070992,1,,,-9.632,
55071657,1,,,-11.592,
55073125,1,,,34.160,
55073955,2,5.207,2.604,-6.582,1.00
55074398,1,,,8.499,
55074603,4,0.234,0.090,20.166,56.00
55074830,1,,,-21.333,
55075047,1,,,-20.138,
55075156,1,,,-8.502,
55075269,4,58.850,28.304,-2.734,44.00
55075525,1,,,6.331,
55075530,1,,,17.951,
55077325,8,8.229,2.653,8.750,388.00
55078393,1,,,13.863,
55078983,2,0.317,0.159,-4.731,1.00
55079119,4,2.642,1.113,-64.992,44.00
55079173,1,,,-25.333,
55079918,1,,,19.236,
55080416,1,,,-39.813,
55082095,1,,,13.217,
55082604,4,3.451,1.447,-80.960,56.00
55082655,2,0.018,0.009,-53.878,1.00
55083772,1,,,-9.584,
55085418,1,,,-49.165,
55085482,1,,,-23.729,
55085642,1,,,-17.623,
55088000,2,9.796,4.898,-12.866,19.00
55088034,1,,,8.610,
55089444,1,,,-1.443,
55090199,2,14.528,7.264,-31.802,1.00
55090268,1,,,3.400,
55092353,13,0.516,0.143,-14.163,58.00
55092370,3,1.380,0.600,21.309,1184.00
55092498,2,1.921,0.960,57.590,29.00
55092985,2,66.782,33.391,-52.646,30.00
55094324,1,,,-42.565,
55094995,1,,,-2.676,
55095609,3,3.569,1.556,2.699,57.00
55095753,3,4.718,2.155,-49.322,57.00
55096123,1,,,18.164,
55096269,1,,,-8.178,
55096325,1,,,-32.317,
55096682,3,5.351,2.231,-12.096,649.00
55097783,1,,,-55.137,
55098585,2,2.725,1.362,-43.890,1.00
55099275,14,0.460,0.130,-2.513,38.00
55099310,3,0.911,0.377,-29.684,1163.00
55099734,1,,,-15.739,
55100668,1,,,-11.554,
55100934,1,,,5.416,
55101069,1,,,-17.010,
55101987,1,,,-7.070,
55102209,3,0.216,0.095,1.071,1157.00
55102504,2,47.320,23.660,30.626,1.00
55102659,3,2.813,1.150,-38.451,1186.00
55102760,2,0.137,0.068,-56.761,1.00
55102821,1,,,-42.490,
55103027,1,,,-1.484,
55103037,1,,,-5.087,
55103411,13,61.732,17.515,-30.293,37.00
55104203,2,1.855,0.928,-30.181,29.00
55104207,4,0.532,0.195,-15.016,30.00
55104808,1,,,-39.698,
55104908,1,,,9.279,
55105177,1,,,-13.549,
55105290,2,0.649,0.325,-6.139,29.00
55105435,1,,,-48.748,
55106320,4,11.806,4.939,-0.482,44.00
55106330,4,0.378,0.138,-24.242,44.00
55106418,4,1.075,0.392,-43.085,56.00
55106615,2,0.320,0.160,-43.969,1.00
55107001,1,,,47.484,
55107617,1,,,24.793,
55108433,2,1.694,0.847,-10.208,1.00
55108921,1,,,-6.358,
55108977,2,0.100,0.050,9.227,1162.00
55108987,3,11.325,5.275,-22.061,1194.00
55109102,4,0.191,0.068,-31.215,20.00
55109320,1,,,-8.169,
55109329,1,,,15.570,
55109571,1,,,-3.719,
55109634,4,21.275,9.074,-89.726,9.00
55109696,3,0.375,0.155,42.798,3.00
55109704,1,,,-11.194,
55109749,1,,,-44.192,
55109891,24,6.584,1.640,20.862,711.00
55110151,3,1.203,0.502,-0.399,2.00
55110384,23,9.432,1.791,6.465,711.00
55110541,1,,,-11.776,
55110553,14,0.424,0.131,-18.941,58.00
55110674,1,,,-31.202,
55110758,10,4.531,1.222,24.992,709.00
55111109,1,,,-42.211,
55112183,1,,,-35.691,
55112184,1,,,-25.524,
55112471,2,36.542,18.271,-34.072,29.00
55113601,2,0.415,0.207,5.606,31.00
55113802,1,,,50.611,
55114940,1,,,43.111,
55114946,1,,,-25.807,
55114955,2,0.034,0.017,17.825,31.00
55115070,2,0.222,0.111,-17.095,31.00
55115400,2,0.046,0.023,28.817,31.00
55116030,1,,,-37.579,
55116453,1,,,6.319,
55117821,1,,,-37.643,
55118285,1,,,15.308,
55123203,1,,,-58.812,
55123599,1,,,-14.578,
55123845,1,,,-23.317,
55124405,1,,,-11.056,
55126059,1,,,-19.359,
55127639,1,,,-30.310,
55128272,2,165.445,82.723,-11.411,1.00
55128337,1,,,5.291,
55128396,2,0.317,0.159,9.368,1.00
55128669,1,,,15.206,
55128853,3,59.383,26.618,-31.476,48.00
55129048,2,0.129,0.064,-23.601,1.00
55132124,3,0.058,0.024,9.577,48.00
55132128,3,0.034,0.014,-5.272,48.00
55133901,2,0.005,0.002,-34.325,1.00
55134877,2,0.020,0.010,-12.121,1.00
55136739,3,0.414,0.172,-32.047,48.00
55137844,3,1.826,0.749,-9.868,48.00
55141412,1,,,-2.714,
55141728,1,,,-36.607,
55141904,1,,,36.927,
55142416,1,,,-17.068,
55142441,1,,,-17.162,
55142492,1,,,9.175,
55142676,1,,,8.328,
55143037,2,0.123,0.062,-17.955,1.00
55145083,1,,,-0.695,
55145594,1,,,9.215,
55146584,3,0.388,0.159,-63.859,48.00
55149030,1,,,17.194,
55155690,3,2.785,1.179,-43.686,48.00
55177249,3,0.201,0.082,9.905,4.00
55182545,1,,,-10.783,
55182795,1,,,-29.041,
55196042,1,,,-1.424,
55199019,1,,,-3.396,
55200840,3,26.907,11.311,-39.217,4.00
55202132,1,,,-11.991,
55202564,10,15.486,4.512,-37.860,403.00
55202937,2,4.829,2.414,-123.781,28.00
55204712,2,51.663,25.831,-8.153,28.00
55204843,1,,,65.559,
55205000,1,,,-38.308,
55205273,1,,,-54.824,
55216383,2,2.096,1.048,-71.997,85.00
55216562,3,9.207,3.867,-14.106,56.00
55216667,3,105.737,48.569,46.640,56.00
55217161,4,18.954,7.486,-52.609,57.00
55220988,1,,,-21.138,
55224096,3,0.928,0.383,2.805,57.00
55224138,1,,,17.285,
55224234,2,0.002,0.001,-33.003,30.00
55225128,2,0.014,0.007,0.412,1.00
55230890,3,0.243,0.101,-10.621,33.00
55232269,1,,,-8.593,
55232689,6,95.654,36.346,-31.533,57.00
55234349,1,,,-5.914,
55240018,1,,,-44.457,
55242239,1,,,-3.981,
55242720,1,,,-14.296,
55243432,1,,,-7.599,
55245853,2,0.237,0.119,13.414,157.00
55248213,3,74.850,30.931,6.402,307.00
55250276,4,20.832,8.546,-43.638,3988.00
55251193,1,,,18.438,
55252943,1,,,1.099,
55254759,1,,,-29.340,
55255119,1,,,-36.424,
55255790,1,,,-45.045,
55258693,1,,,6.014,
55262078,1,,,4.844,
55264495,1,,,-16.332,
55266842,2,29.213,14.606,-33.389,28.00
55268636,1,,,-72.999,
55274917,2,7.272,3.636,-41.958,27.00
55275695,1,,,-25.261,
55276289,3,0.210,0.087,-51.761,33.00
55276624,1,,,-15.793,
55280282,3,3.540,1.519,-22.403,58.00
55280816,1,,,-21.844,
55281602,2,0.221,0.111,-35.161,33.00
55282520,3,0.825,0.346,0.530,58.00
55283395,1,,,11.892,
55284204,1,,,-73.586,
55285042,1,,,-33.458,
55285424,1,,,-24.671,
55285522,1,,,-22.121,
55287078,3,54.840,25.796,-31.329,57.00
55290482,1,,,-1.093,
55290981,1,,,30.069,
55291519,4,12.886,5.362,-32.464,2576.00
55291934,3,0.256,0.104,-16.625,55.00
55293190,1,,,-48.610,
55293842,1,,,28.119,
55294167,4,52.744,20.204,-8.982,89.00
55294174,2,0.173,0.086,-25.375,7.00
55294829,3,7.502,3.123,-6.792,55.00
55297225,1,,,-0.191,
55297465,1,,,-7.268,
55297531,2,20.282,10.141,-90.168,30.00
55297955,2,0.654,0.327,-16.528,6.00
55298028,4,77.651,30.111,-80.377,58.00
55298156,4,0.384,0.147,-27.659,30.00
55298310,2,0.922,0.461,-7.085,6.00
55298711,5,0.306,0.109,-40.472,60.00
55299442,5,0.330,0.127,-100.119,60.00
55301163,2,0.687,0.343,2.460,242.00
55301422,3,20.621,8.597,32.475,594.00
55301557,2,18.366,9.183,-43.350,620.00
55301592,2,3.037,1.519,-49.774,27.00
55302216,0,,,,
55302253,4,112.408,42.926,-63.201,271.00
55302315,14,17.204,3.848,-49.560,2240.00
55302390,12,3.188,1.101,-48.089,1088.00
55302452,4,3.562,1.280,-53.891,851.00
55302523,8,4.912,1.519,-46.528,387.00
55302536,1,,,-3.661,
55302587,8,94.724,31.221,-64.049,387.00
55302607,8,6.968,1.830,-48.462,387.00
55302612,4,18.142,7.425,-41.781,271.00
55302633,4,16.827,6.816,-11.038,271.00
55302983,8,5.390,1.761,-41.340,387.00
55303089,1,,,44.954,
55303125,5,19.555,7.153,-11.398,2129.00
55303277,8,11.429,3.397,-48.665,387.00
55303294,8,20.346,6.177,-39.381,387.00
55303337,2,1.039,0.519,-44.871,5.00
55303535,8,768.833,219.646,-345.531,387.00
55303570,11,73.729,19.954,-17.355,2240.00
55303579,8,3.627,1.225,-36.356,387.00
55303660,2,17.528,8.764,-34.836,27.00
55303714,2,1.785,0.892,-37.737,27.00
55303788,0,,,,
55303851,11,5.056,1.415,-44.827,2243.00
55303910,8,1.511,0.439,-21.943,387.00
55304028,2,1.694,0.847,-10.302,27.00
55304169,4,2.655,0.967,588.860,54.00
55304308,3,0.221,0.093,4.498,327.00
55304697,1,,,-30.529,
55304759,3,2.463,1.018,-36.259,31.00
55305018,3,47.212,19.283,5.210,56.00
55305681,2,0.101,0.051,-7.921,242.00
55307807,3,145.437,65.118,-103.835,51.00
55308122,8,34.937,10.242,-47.315,387.00
55310047,5,60.826,22.317,-36.274,77.00
55311515,2,1.932,0.966,-29.943,26.00
55312765,3,2.825,1.297,-8.022,28.00
55314149,1,,,-13.377,
55314316,4,0.197,0.073,-41.741,59.00
55314348,4,0.108,0.051,-10.821,51.00
55315258,1,,,-85.381,
55316124,3,0.217,0.088,-50.696,56.00
55317222,3,1.282,0.561,3.715,56.00
55318476,1,,,-9.100,
55319434,1,,,7.252,
55323384,1,,,-14.168,
55323810,3,2.589,1.177,-4.019,56.00
55324395,4,3.845,1.366,-60.170,740.00
55324651,1,,,1.269,
55324897,4,40.881,18.389,-40.474,740.00
55324976,3,20.726,8.519,-8.202,740.00
55325808,3,13.126,5.360,1.027,56.00
55326435,1,,,-26.716,
55328366,1,,,-16.859,
55330987,1,,,-58.453,
55334479,1,,,1.318,
55336260,3,5.943,2.515,-99.427,649.00
55337222,3,0.587,0.257,1.980,58.00
55337647,2,14.767,7.384,-4.263,30.00
55337991,2,17.971,8.985,-24.271,30.00
55338204,1,,,-0.953,
55338658,1,,,-18.711,
55338798,3,0.826,0.337,-2.783,56.00
55339159,4,4.517,1.712,-23.420,115.00
55340023,3,16.141,6.705,10.090,56.00
55340095,1,,,-41.193,
55340744,1,,,18.653,
55340968,2,0.004,0.002,-11.185,28.00
55341678,1,,,-57.747,
55345552,3,10.602,4.970,24.509,649.00
55346330,1,,,4.788,
55346482,1,,,1.779,
55347840,3,0.352,0.150,-8.777,28.00
55350398,3,0.350,0.160,8.704,58.00
55351512,1,,,-28.715,
55351715,2,0.132,0.066,19.504,2.00
55353491,1,,,-4.734,
55353685,1,,,-89.117,
55357220,1,,,1.791,
55358899,2,0.050,0.025,-3.347,65.00
55363588,3,2.261,0.962,-12.456,55.00
55364406,1,,,-19.902,
55365234,2,0.018,0.009,2.132,114.00
55365337,3,6.096,2.637,1.642,57.00
55366508,1,,,-99.046,
55366580,2,9.046,4.523,-28.231,31.00
55367161,1,,,-48.591,
55367355,4,0.405,0.175,-2.483,740.00
55368687,1,,,-45.366,
55368701,4,0.114,0.042,-45.310,740.00
55369297,1,,,-18.826,
55369337,1,,,-38.736,
55369342,3,0.460,0.194,-5.431,57.00
55369939,3,2.740,1.262,-30.852,57.00
55370542,4,10.906,4.591,-15.828,740.00
55371322,1,,,24.383,
55372017,1,,,-5.304,
55373501,3,18.588,8.713,-82.919,55.00
55374927,3,1.870,0.803,-16.149,268.00
55376922,3,0.214,0.087,-31.300,268.00
55377065,1,,,-48.128,
55377904,3,63.964,27.157,-92.541,268.00
55378035,2,5.635,2.817,-0.962,85.00
55378954,1,,,17.162,
55379368,1,,,-19.143,
55380689,1,,,-16.291,
55380861,1,,,11.674,
55382836,1,,,5.178,
55382881,1,,,-66.001,
55383252,1,,,-3.621,
55383379,1,,,1.606,
55384213,1,,,-21.746,
55386607,1,,,-59.726,
55387047,1,,,-3.843,
55388018,1,,,30.224,
55388572,1,,,-5.644,
55388686,1,,,-10.671,
55388793,1,,,-37.959,
55390843,1,,,11.112,
55391064,1,,,-58.456,
55391672,1,,,19.173,
55391980,1,,,-55.827,
55391989,1,,,10.815,
55392493,1,,,-27.779,
55395732,1,,,-63.852,
55395825,1,,,34.396,
55404399,1,,,14.494,
55406107,3,0.035,0.015,-30.580,303.00
55406600,1,,,-20.749,
55407184,5,4.588,1.818,-37.563,92.00
55408869,1,,,-18.546,
55410478,1,,,-24.095,
55410857,3,0.374,0.160,-23.399,303.00
55412735,1,,,6.141,
55412951,1,,,-18.804,
55413369,1,,,7.558,
55413481,3,1.662,0.683,-21.570,31.00
55413835,2,49.690,24.845,-62.190,1.00
55413887,1,,,3.953,
55419316,1,,,-23.147,
55424961,3,1.123,0.477,-20.832,29.00
55426282,5,917.834,362.484,-42.864,31.00
55428792,1,,,-11.992,
55433371,2,0.112,0.056,0.511,27.00
55433624,2,20.024,10.012,-68.241,27.00
55435255,3,0.560,0.231,-7.109,110.00
55435336,2,1.255,0.628,3.267,27.00
55436161,1,,,-15.102,
55436175,3,61.372,26.634,970.940,30.00
55436556,1,,,-28.540,
55438725,4,0.180,0.073,-56.192,60.00
55440003,1,,,-5.778,
55441141,1,,,-23.226,
55442430,3,0.304,0.126,-4.599,294.00
55442888,2,0.021,0.011,-5.652,27.00
55444024,2,1.603,0.802,-22.792,33.00
55446417,2,0.163,0.081,-1.353,18.00
55446559,1,,,-69.229,
55446583,4,2.764,1.032,-10.859,78.00
55447229,2,1.615,0.807,-20.636,27.00
55447700,3,5.769,2.498,-27.907,294.00
55448099,1,,,19.321,
55448405,3,73.167,34.139,-50.327,60.00
55448502,1,,,-29.240,
55449621,1,,,4.691,
55449678,2,0.063,0.032,-60.635,27.00
55450033,1,,,-19.227,
55450074,1,,,-11.602,
55450460,2,28.776,14.388,-98.917,27.00
55451152,1,,,-6.301,
55451560,1,,,32.996,
55452126,1,,,-86.993,
55453853,1,,,-9.818,
55454780,2,0.064,0.032,21.407,27.00
55456628,1,,,-13.047,
55457952,1,,,-66.914,
55459543,2,1.932,0.966,-10.903,86.00
55460984,1,,,0.925,
55461042,1,,,-32.686,
55461199,1,,,-0.237,
55462813,1,,,-2.235,
55465152,1,,,-7.806,
55466031,1,,,-25.381,
55466431,3,2.704,1.180,-24.184,60.00
55466437,2,1.264,0.632,-24.001,1.00
55466471,2,0.528,0.264,-24.075,23.00
55466531,2,2.844,1.422,-16.508,23.00
55466890,1,,,-4.662,
55467483,2,1.112,0.556,-12.593,23.00
55467490,3,58.161,24.582,-31.370,31.00
55468724,3,7.871,3.215,-12.093,60.00
55470280,3,2.539,1.057,-13.262,31.00
55472293,2,100.573,50.286,-46.508,60.00
55473106,6,0.844,0.298,-24.048,382.00
55473300,3,0.873,0.377,5.268,60.00
55473683,6,10.030,3.703,-22.923,382.00
55474196,1,,,-40.206,
55474449,1,,,0.714,
55474528,2,19.725,9.862,-39.968,23.00
55474828,1,,,-8.163,
55474965,3,5.472,2.281,-1.319,379.00
55475161,1,,,-24.836,
55475493,1,,,-1.034,
55475608,1,,,-10.503,
55476386,1,,,-40.859,
55481848,4,0.595,0.227,-6.174,54.00
55486032,1,,,-14.014,
55486878,1,,,-7.132,
55487361,1,,,-7.475,
55488572,12,13.568,4.635,-20.734,411.00
55489309,1,,,-58.209,
55489502,1,,,-11.827,
55489639,1,,,-72.803,
55489878,1,,,-1.079,
55491916,1,,,30.552,
55492667,1,,,-6.260,
55492830,1,,,-5.890,
55495249,6,1.076,0.347,17.781,38.00
55495558,1,,,-108.093,
55495848,1,,,-30.716,
55496110,3,3.602,1.526,-24.834,27.00
55496596,1,,,-4.123,
55497401,4,0.133,0.048,4.414,3744.00
55498157,3,0.172,0.070,-45.963,33.00
55499283,2,43.218,21.609,-36.675,1.00
55499644,1,,,4.196,
55499705,1,,,-12.814,
55499714,6,1.496,0.575,-8.725,354.00
55499758,2,1.610,0.805,-15.356,1.00
55500142,6,15.420,5.460,-12.868,38.00
55500324,1,,,3.702,
55500705,3,0.114,0.046,-61.851,322.00
55500854,3,2.121,0.897,18.259,33.00
55501220,12,2.302,0.717,-4.523,412.00
55501628,3,0.091,0.039,-42.048,28.00
55501733,2,2.183,1.091,-67.124,1.00
55501736,7,0.187,0.054,-56.872,3753.00
55501801,6,5.609,2.097,-98.425,354.00
55502048,1,,,-18.648,
55502391,3,20.220,8.309,-26.812,33.00
55502590,6,9.853,3.409,5.259,38.00
55503853,3,24.545,10.049,-8.961,60.00
55504321,1,,,-22.131,
55504725,1,,,-44.515,
55505234,3,0.196,0.092,-51.623,60.00
55505853,1,,,13.544,
55505916,1,,,-9.326,
55506416,1,,,40.486,
55507042,1,,,-7.006,
55508439,1,,,-7.204,
55508560,1,,,-32.950,
55508881,1,,,1.833,
55509768,2,3.950,1.975,-36.243,1.00
55510399,1,,,-5.454,
55512246,2,53.800,26.900,-34.379,1.00
55513963,1,,,-7.913,
55515220,1,,,-3.618,
55515241,1,,,8.838,
55516013,2,1.577,0.789,-3.721,1.00
55516615,2,72.688,36.344,23.524,1.00
55518272,1,,,-17.180,
55539291,4,2.555,1.019,-0.811,363.00
55541194,1,,,-20.584,
55545107,2,0.184,0.092,2.983,24.00
55552803,12,0.658,0.195,-10.428,412.00
55556904,3,22.048,9.216,21.761,57.00
55566862,3,1.997,0.901,2.832,57.00
55567176,3,1.257,0.577,-22.034,57.00
55569190,9,23.478,8.771,-9.576,737.00
55569510,3,4.577,2.049,-113.050,305.00
55573624,1,,,2.762,
55574850,1,,,-45.798,
55575232,1,,,-46.374,
55575310,1,,,22.177,
55575494,2,23.120,11.560,-77.534,2.00
55576088,1,,,11.223,
55576464,1,,,-13.272,
55577214,2,0.050,0.025,4.922,2.00
55578053,1,,,-30.063,
55579451,1,,,-15.284,
55580976,1,,,14.734,
55582291,1,,,-11.924,
55583194,1,,,80.395,
55583212,2,0.003,0.002,-25.206,2.00
55584699,1,,,-31.770,
55584888,1,,,-4.550,
55585429,1,,,-1.341,
55585448,1,,,-10.333,
55585970,1,,,-13.375,
55589402,1,,,3.775,
55589571,6,17.180,7.625,21.280,4144.00
55589626,5,0.475,0.171,28.275,8.00
55589739,1,,,-5.705,
55589816,1,,,-13.350,
55590532,2,8.443,4.221,-5.223,4.00
55590667,5,0.068,0.025,3.326,8.00
55591009,1,,,-85.596,
55591767,7,0.360,0.110,45.616,4144.00
55593007,2,0.079,0.039,3.919,31.00
55593188,1,,,2.891,
55593334,1,,,-15.777,
55595421,1,,,37.272,
55596093,5,2.611,0.866,-20.334,8.00
55602764,1,,,12.601,
55603814,3,6.581,2.807,51.285,2.00
55604861,3,60.411,27.556,3.229,2.00
55604981,3,5.086,2.079,9.104,2.00
55605166,3,2.449,1.014,-7.586,2.00
55605860,3,0.207,0.088,64.461,2.00
55606375,3,0.157,0.073,-30.348,2.00
55607355,3,0.040,0.017,-44.467,2.00
55607597,3,0.082,0.037,-77.468,2.00
55607697,3,1.711,0.724,-8.073,2.00
55607844,3,0.105,0.043,-23.985,2.00
55607894,3,15.269,6.328,14.126,2.00
55608175,3,18.582,8.345,-3.982,2.00
55608969,3,0.268,0.119,-10.777,2.00
55609053,3,13.259,6.071,10.297,2.00
55609109,3,0.228,0.094,-56.424,2.00
55609216,3,0.135,0.056,-23.180,2.00
55610990,3,2.822,1.164,-11.537,2.00
55613072,3,6.790,2.808,-17.441,2.00
55613339,3,0.529,0.223,-40.185,2.00
55613346,3,2.191,0.986,-18.663,2.00
55613559,3,0.176,0.072,-17.929,2.00
55613719,3,7.772,3.374,74.449,2.00
55614718,3,0.210,0.096,9.848,2.00
55627799,1,,,10.825,
55656023,4,16.131,7.360,80.732,278.00
55657703,11,1.334,0.352,-18.395,91.00
55657716,10,0.409,0.108,-81.658,279.00
55657749,4,0.105,0.043,-33.749,303.00
55658073,4,7.303,2.587,-55.468,303.00
55658099,10,45.397,14.275,-8.838,90.00
55658918,31,22.659,6.953,-49.787,860.00
55659078,31,82.981,16.475,7.028,860.00
55659091,10,1.535,0.416,-2.062,90.00
55659413,10,3.312,1.049,7.226,279.00
55659543,7,0.418,0.146,-24.946,303.00
55659765,7,0.792,0.289,-14.114,303.00
55659824,3,7.777,3.490,-4.918,68.00
55660154,31,1.647,0.376,-88.150,860.00
55660279,29,1.134,0.321,4.838,828.00
55660406,3,0.082,0.038,-24.034,299.00
55660884,7,9.971,3.968,14.827,303.00
55660912,11,15.704,5.018,42.943,91.00
55660925,10,10.115,3.306,-1.057,279.00
55660994,10,2.005,0.745,4.412,279.00
55661092,7,5.932,2.404,27.594,303.00
55661335,28,4.890,0.982,0.523,860.00
55661466,10,0.986,0.257,-36.404,279.00
55661472,4,12.210,4.837,-49.271,26.00
55661554,4,0.302,0.121,-25.829,68.00
55661592,31,7.260,1.844,-23.922,860.00
55661690,7,0.480,0.134,-23.740,303.00
55661722,10,7.017,1.796,-29.131,279.00
55661747,15,3.742,1.425,-77.848,861.00
55661833,6,7.321,2.651,-3.085,276.00
55661916,7,0.531,0.173,-28.815,303.00
55661935,10,18.623,6.772,-21.648,279.00
55661996,3,2.717,1.120,-89.437,68.00
55662007,11,10.656,3.883,-2.231,91.00
55662036,7,1.097,0.425,-6.900,90.00
55662050,10,12.489,3.622,-22.430,279.00
55662089,10,1.745,0.516,-12.433,279.00
55662104,11,1.374,0.360,-21.598,91.00
55662177,4,2.199,0.827,-14.919,303.00
55662217,10,1.408,0.435,2.276,279.00
55662459,32,12.639,4.547,-78.682,861.00
55662541,10,0.444,0.123,-23.585,279.00
55662601,4,2.919,1.187,29.125,68.00
55706601,4,2.396,0.947,-9.388,58.00
55720062,11,13.126,4.402,-6.800,91.00
55720186,7,95.296,35.080,-21.913,303.00
55720207,10,26.345,8.989,-19.421,279.00
55720296,8,1.452,0.461,-0.700,58.00
55720414,1,,,-18.583,
55720488,24,14.488,4.619,-14.511,853.00
55721341,31,1.131,0.273,-42.002,860.00
55721793,6,16.360,5.413,-42.760,303.00
55721808,7,4.289,1.742,15.507,303.00
55722000,31,9.902,3.695,-22.051,860.00
55722024,11,130.581,47.034,-44.232,91.00
55722163,31,34.644,11.444,-29.657,860.00
55722221,31,3.658,0.932,-91.868,860.00
55722263,4,1.636,0.615,-12.305,68.00
55722285,30,28.900,9.434,-11.029,860.00
55722296,7,16.245,7.274,-74.695,303.00
55722423,7,4.081,1.766,-49.059,303.00
55722496,3,24.377,11.292,-4.141,299.00
55722524,7,0.913,0.290,-4.604,303.00
55723051,3,0.328,0.143,-5.545,299.00
55743915,24,12.217,3.561,10.187,3344.00
55744431,27,45.215,10.545,-37.320,3514.00
55744630,29,253.440,45.814,-25.812,3514.00
55745410,4,0.467,0.180,-244.621,23.00
55745726,13,3.312,0.962,-19.714,1860.00
55745743,4,1.343,0.507,-24.960,23.00
55745768,9,11.099,3.180,-110.042,910.00
55745770,36,134.551,43.982,-10.188,3344.00
55745774,37,19.116,6.666,0.091,3344.00
55745788,38,51.827,13.876,-17.861,3344.00
55745838,19,1010.312,211.467,71.283,2034.00
55746039,35,0.569,0.119,23.610,3514.00
55746063,5,80.639,38.193,-37.397,87.00
55746127,24,101.490,33.914,-38.757,3344.00
55746221,25,1.545,0.353,17.129,3514.00
55746371,3,1.733,0.780,0.053,3.00
55746428,9,120.686,38.860,19.667,910.00
55746553,4,125.604,50.969,-48.905,23.00
55746582,4,0.077,0.028,3.362,23.00
55746613,29,17.998,3.605,-33.378,3344.00
55746683,31,26.315,6.278,-32.467,3338.00
55746684,14,22.162,8.344,-2.861,1860.00
55746686,19,103.195,34.997,-35.293,2034.00
55746792,6,0.149,0.049,-64.556,343.00
55746839,19,121.355,36.849,-67.758,2034.00
55746903,13,1.189,0.351,-12.201,1860.00
55746976,17,109.299,36.301,-14.405,2034.00
55747024,37,20.084,5.483,-47.438,3344.00
55747059,38,3.608,1.030,-13.667,3344.00
55747073,14,11.731,3.492,2.432,1860.00
55747159,16,9.643,2.526,-28.388,1948.00
55747209,13,0.656,0.149,-31.912,1860.00
55747212,13,32.930,13.654,-38.652,1860.00
55747301,16,75.033,24.603,-84.500,2034.00
55747312,19,0.970,0.191,-62.404,2034.00
55747422,38,144.169,48.031,33.469,3508.00
55747424,4,0.224,0.086,-4.618,23.00
55747525,38,67.745,19.894,12.032,3344.00
