sdss_id,teff_seed,logg_seed,feh_seed,verdict,prefers_binary,delta_chi2,f_imp,min_fimp_required,best_q,best_rv1,best_rv2,teff_single,logg_single,feh_single,error,sb2,gaia_dr3_source_id,ra,dec,teff_floor
57879097,4839.1724,4.88675,-1.3662245,BINARY,True,30391.592881728327,0.5086840710133215,0.14,0.997435326741854,0.2389280025258122,0.1663162200207537,4795.115120928752,4.102083804964362,-0.999979459585062,,True,915043645702271104,128.671208,42.024245,0
57887779,4072.8909,4.7887287,0.24806923,BINARY,True,3624.4701741041954,0.2742891372888246,0.14,0.98788960450905,-0.1253505419815918,0.0291549951238439,4202.396776097091,4.587132505504904,-0.0307199583204355,,True,916595602068899712,129.272313,42.928694,1
57901434,6086.5024,4.4461412,-0.15928605,SINGLE,False,708.776775107568,0.1414563707941908,0.175,0.890520943204879,3.5444848850459256,-4.312768590756472,6010.52945184243,4.3507637675234045,-0.2024088488705478,,True,918907325266912128,118.673116,36.993064,0
57910575,6241.998,4.1429944,0.12842658,BINARY,True,2473.7246699658244,0.1815448940286707,0.14,0.993974240804818,6.89954148079923,-8.03927906601844,6509.82856033172,4.358302385208699,0.3244784456588233,,True,920103220256660480,116.941091,38.833487,0
57923267,6142.041,4.7632904,0.35286364,BINARY,True,19088.34857639524,0.4821543797117792,0.14,0.800474993042711,0.672863516565005,-21.116348277172523,5799.486554041191,4.453365795957934,0.2326997511931263,,True,921900161557336832,121.843923,42.104144,0
57925538,6433.525,4.438279,-0.01790631,BINARY,True,1891.949027044864,0.1930895941834057,0.14,0.999988513157738,9.288259439992167,-11.067660465927965,6333.126931604096,4.2931187487783085,-0.0273158217887275,,True,922248676680078720,119.437269,41.56491,0
57931528,5789.294,4.6056986,-0.07957616,BINARY,True,2052.572547871863,0.292274238844841,0.14,0.6615746492291167,0.2469232435817047,-1.5508502851215265,5734.407596241185,4.458091852023907,-0.0445673269848485,,True,923306028909365248,115.563719,39.727175,0
57935298,5750.059,4.7238574,-0.24793619,BINARY,True,3094.637213343023,0.1958771527934118,0.14,0.660812834612372,0.8729024569504658,-2.8832189719038888,5794.124107921067,4.646366255546074,-0.2125882406517059,,True,923867535752963968,117.044447,41.204276,0
57938124,6896.2617,4.820476,-0.17345335,BINARY,True,11670.691576997982,0.4831881390934066,0.14,0.9999299590361282,18.87725811325975,-19.479791366999574,6492.521540448063,4.309494028926556,-0.3929528443666858,,True,924363449856737280,116.174681,43.359576,0
57948699,5970.077,4.5974402,0.034928977,BINARY,True,3163.0398774198875,0.1808775606026298,0.14,0.7033141244370162,-2.4388415957491145,5.205737087358944,6200.324575320564,4.865096443297613,0.1308038028921679,,True,925979800668105088,117.502569,44.455199,0
