sdss_id,status,n_ep,n_kept,P16,P50,P84,e16,e50,e84,K1,v_sys,method
56453388,unconstrained,11,5,,,,,,,,,twovel
56454274,ok,11,9,4.526166886812937,5.355061561437917,5.400679778981176,0.5249039038339527,0.6108051074518405,0.6542597310575786,27.51696210831832,2.1506567678410438,twovel
56455398,ok,8,53,33.77628890823147,89.10259399289377,769.7240155920292,0.08687657456262755,0.2784322791048559,0.6150277913853787,50.56744567688714,-29.999549741115583,twovel
56456031,ok,13,208,558.4686239906381,1099.2060143621097,1171.7551253172664,0.1329320095234486,0.43552202069102075,0.7650698182509997,13.996376620560586,30.036016722921772,twovel
56456401,ok,11,10,34.80403021100609,60.081909691219344,113.79782243696374,0.5868940816402765,0.7155354610674203,0.8186727868776977,40.48507528781016,31.55915915559666,twovel
56456462,unconstrained,11,5,,,,,,,,,twovel
56457027,ok,16,14,962.3153639857495,1259.3136052510447,1313.3834030834998,0.40402292253976146,0.5376357212219687,0.5999140114891439,11.192569380167088,-3.1489268982724936,twovel
56461866,ok,12,28,295.7103160630814,1465.3520273652784,1557.7149278234363,0.6322047427569042,0.7632895744559192,0.8874451816888169,72.6364153497704,26.24097281791024,twovel
56465786,unconstrained,16,7,,,,,,,,,twovel
56467877,ok,15,264,22.919623055128284,634.5215920603621,2099.6956223831585,0.14881127904806102,0.49801739890964536,0.7884705754301561,3.5529166099806404,17.82181741184573,twovel
56468034,ok,11,293,291.49485280830805,1656.9463007949316,3483.209205214908,0.20025556763094557,0.4731934448404115,0.7738829555253752,9.970958685841696,-11.47933129233069,twovel
56470578,ok,10,272,196.97380945730055,391.5255354211367,1082.2021357461335,0.06872058535164025,0.29121873972112766,0.708659912532473,19.356602097864176,36.99185728817953,twovel
56471525,ok,14,33,196.89678829618686,197.82266282624724,1267.3625465530886,0.3686168666241168,0.7392663513347181,0.9142204379366572,46.613307825798664,-4.533958458027597,twovel
56471684,unconstrained,9,6,,,,,,,,,twovel
56471882,ok,10,334,4.188806180097526,100.63140053154818,1597.4351999194826,0.14012078562241229,0.4177891550992261,0.7459157243097172,9.645602284654087,19.61514451960658,twovel
56529866,ok,16,263,2044.8340393153617,3426.4288149197037,4619.7175934188035,0.1731002706086415,0.5012783026639774,0.8212218116557772,15.56133155640473,-7.937533777312986,twovel
56535852,unconstrained,16,3,,,,,,,,,twovel
56555585,ok,9,277,417.96141834139326,749.2367115592365,1801.2313018445154,0.13313917127949026,0.3683648750335964,0.7654143438742699,14.216795336856965,-2.6390267294279646,twovel
56555643,ok,9,9,145.3416987279532,159.76713490462993,246.21557267578248,0.6822734718880897,0.8155229861384682,0.841824765571878,16.700005425524232,-27.132637010735493,twovel
56563341,ok,8,1034,765.5339369892238,2144.372627550212,4100.626251758418,0.1476009276663838,0.4509098038217104,0.7923955529079059,20.604149180980848,4.309023975103969,twovel
56574740,ok,8,299,5.657167499076571,88.1968325701804,1929.7214498581086,0.16192228873439712,0.4254859209032057,0.7675929919124195,11.529015082311433,20.179846678572268,twovel
56575867,ok,10,391,164.2365614237508,1944.3300713323704,3830.8286992535573,0.11843330619453478,0.43685417496000145,0.7995215577234988,4.3821332071847,1.49456624366765,twovel
56577148,ok,10,10,1.4394712614018093,3.6595289972000042,9.338220611879581,0.26079521650061843,0.3404077528734829,0.6307500653244726,29.486418601040697,-60.74128562487176,twovel
56577374,ok,13,10,15.569552289846273,16.10354393607594,29.709797057864094,0.5842476939224966,0.6290626823408826,0.7575464253083954,41.77088240118215,-11.42575029214167,twovel
56706337,ok,16,37,9.857861536204588,325.3809223627938,2289.51265309981,0.1776208965449287,0.4350876273719147,0.6832995170746957,8.198243402453102,12.35538372007036,twovel
56709164,ok,16,50,4396.403566519524,4766.748969821705,4921.960052319619,0.7560754052962698,0.8372123672317905,0.8986762802280587,71.56988816185523,-14.714812602483791,twovel
56718422,ok,16,275,606.7382878772155,714.5509853059556,1111.2244582451365,0.032449502455822926,0.12652333633768323,0.40539656655096773,14.753148820588605,27.11028844614609,twovel
56778355,ok,16,345,835.4144449818036,1756.2657244576803,3645.9191928937594,0.15982364419942352,0.42321319359284054,0.7762722160076954,9.792619841072044,19.025122749620287,twovel
56948225,ok,9,8,29.59513663937001,41.3686092212448,401.88003716130805,0.02363475394655993,0.12368877340022329,0.19105971071289987,26.09228414797794,9.432767287902182,twovel
56948422,ok,11,81,41.157301081284935,82.03564430429633,183.44854307954157,0.3870352876735539,0.6310353520932558,0.8356281859425947,50.74590910468403,18.49254342158629,twovel
56968021,ok,16,270,585.1332128271874,1989.9405578996561,3741.0656861134826,0.07441676400749123,0.28450429648476405,0.7129258991554032,21.732935345689093,-22.58076403470936,twovel
56971862,ok,12,23,229.90311971995206,454.70478564765995,1794.3560381716088,0.07561968589332138,0.3737630901525136,0.6689942810331887,3.3352919174270905,6.512443064084572,twovel
56972997,ok,10,424,4.5851795313879355,99.54341630744253,1106.7084732413425,0.1606702746834431,0.4994769364388668,0.7967133686850276,7.807981284180029,-26.849887392523883,twovel
56977133,unconstrained,8,6,,,,,,,,,twovel
56984812,unconstrained,16,4,,,,,,,,,twovel
56995466,ok,8,355,4.332865816709906,150.66403816481903,1523.73349068439,0.10211737725298027,0.35529020822443935,0.7345051820640669,16.75718964330084,-2.4528228929927347,twovel
56997294,ok,9,98,314.50516989709615,324.8744447466145,4071.268363460284,0.17261881011784494,0.4642029430948692,0.7450733151690717,15.30545101913579,38.96173936797625,twovel
56998974,ok,8,270,498.5435106475095,988.2558436751692,2218.470450032475,0.16051090667334458,0.4632188149688795,0.7718653232408799,9.305828842172868,-4.9266150685380925,twovel
56998995,ok,12,8,1181.5220223793742,1194.7784878458829,1215.2353178143521,0.31272861009972486,0.4153209412802136,0.7069653067799724,15.985511976933438,-27.839637850942644,twovel
56999004,ok,11,35,908.5332308486936,1013.3414933482134,1152.3991403841937,0.11481984348350942,0.19063685133689595,0.43381067141662455,6.403159725760826,-3.8031240700770574,twovel
56999683,ok,8,352,644.3696639510371,866.5900335711076,3194.861917358884,0.10892754549907199,0.4093602430285428,0.7588877891353598,14.365849205865924,-11.684291288567682,twovel
57003283,ok,8,257,930.1082440676572,2931.419230699076,4183.759544602441,0.30288310889845016,0.6201658834818116,0.8624751299844653,15.648580942828513,-30.724335084212026,twovel
57008136,ok,13,118,416.9622603142809,2699.8058492994633,3058.6107783648677,0.22649691918298764,0.5505322608756235,0.8160675251733137,25.284500898922417,-36.870444801443625,twovel
57025761,ok,8,8,12.665689378763785,12.71152155731789,4414.987506422834,0.1911810729037879,0.4361835512573434,0.5437110240227894,2.3549176498388613,-5.732563169468751,twovel
57043629,ok,9,24,14.656166208957742,289.21991217904207,2916.038414070357,0.1392439280546925,0.3413883424719243,0.5429792887342266,11.228210497931725,-1.1326914154025767,twovel
57081759,unconstrained,9,4,,,,,,,,,twovel
57090864,unconstrained,16,4,,,,,,,,,twovel
57096970,ok,16,15,3.528360086348694,5.249390047340846,10.062832058644686,0.034498590930349605,0.16591310745125584,0.40800283963560985,24.864524869641816,49.32621221070151,twovel
57099290,unconstrained,16,4,,,,,,,,,twovel
57203192,ok,8,271,170.50307165282183,531.8923926705322,2621.6157845083944,0.12611966039393419,0.44766281142752434,0.7751914846213026,22.172716955332646,24.319847078574455,twovel
57220942,ok,8,16,51.70872103732606,64.47405062601426,85.15065630822299,0.11975648302019806,0.38246168348383636,0.6656938899607892,30.10586348892463,1.6055301956242802,twovel
57227113,ok,16,14,8.404346095848954,1192.3962279714472,3871.585294209632,0.03826743519672063,0.3519059088601094,0.635661145161806,19.965861881658448,13.877142826968928,twovel
57228099,ok,8,11,2.0804351393608638,154.18966357893908,304.94600411960516,0.13231690694180198,0.2821132172138986,0.5253420682021531,26.18378383157543,28.407441302791543,twovel
57228182,ok,8,54,334.75241903069184,1450.2990623110618,2851.8803131795216,0.09579012034691084,0.3003572069834425,0.5892679203126701,3.778744903354953,-13.169618449331878,twovel
57243816,ok,10,2580,3.111326924795229,73.74504960356688,1430.1916239984103,0.14076948703681985,0.4309467757680946,0.7559869267237339,7.920758753910235,-21.929929548109016,twovel
57245306,ok,10,38,3.2839515396070205,34.568558055495956,50.268048480926886,0.5763368196129058,0.739469013263785,0.8362297268229893,33.382635925782495,11.319368623331497,twovel
57246543,ok,8,432,854.884901984428,1895.921976428687,3601.7270021953477,0.12747285239837108,0.4029441509537948,0.7234878314500053,14.728818307481443,-13.123346550868046,twovel
57249920,ok,11,46,8.36242435151036,23.65820223707255,91.58904946170723,0.7187213840925022,0.838215814880672,0.9260523917901157,12.888599920026463,11.582578460254233,twovel
57250383,ok,9,11,2.848781567140214,3.7754715565022936,7.271247996271994,0.14521455297153157,0.4579030475136753,0.6249276646729522,39.511648601351446,38.306672783447354,twovel
57260677,ok,10,21,614.4577509092907,1021.7636988674515,1141.1898770655664,0.1834493259876112,0.5242736081073864,0.731167078836269,11.30241477471087,-34.480021042049096,twovel
57261412,ok,9,18,1670.7682901531562,1818.9788708894353,2359.215540506581,0.07106185865611674,0.4181884817810039,0.8865200935087381,11.631567628235267,0.9169631491215344,twovel
57261576,ok,8,19,10.829338895120214,51.54140771406068,100.50789697031902,0.24835173269972227,0.48336128280669177,0.7553805487662708,8.332805800907936,-41.827785156040996,twovel
57264383,ok,8,1670,4.160550138467579,89.60475864010506,1021.0803341270185,0.15589796992183702,0.4555150616489573,0.7688490768845041,0.82826687608621,-11.689356202053368,twovel
