sdss_id,gaia_dr3_source_id,in_kovalev22,in_kovalev24,in_kounkel21,kounkel_sbn,n_visits,prefers_binary
61354417,1445317625374395136,0,0,1,2,4,True
67973714,2159336387643838720,0,1,0,,4,True
75013083,3128756548403472896,0,0,1,2,7,True
78160310,3496835623624288640,0,0,1,2,3,True
80544342,3949752981688010240,0,0,1,2,3,True
89339158,4470233194682543488,0,0,1,2,3,True
60463163,1317748815987550336,0,0,1,2,6,True
69711389,2417006044259549440,0,0,1,3,4,False
71269809,2720035125366289152,0,1,1,3,5,False
79148523,3682018189473090944,0,0,1,2,3,True
90302740,4562014691584392448,0,0,1,3,2,False
103230972,5866440927068412032,0,0,1,3,2,True
68967634,2251328917767575936,0,0,1,2,2,True
75839772,3216646113445437696,0,0,1,3,2,False
78156478,3496345859915392256,0,0,1,2,2,True
80908328,4023091953448464768,0,1,0,,2,True
116011436,216705190554952832,0,0,1,2,4,True
55771406,578274091791263104,0,0,1,2,4,True
56291556,662489157698114688,1,1,0,,4,True
61959052,1555561361325408256,0,0,1,2,7,True
62460755,1646871507043695744,0,0,1,2,8,True
67650282,2125710637712631296,0,0,1,2,8,True
76151265,3263701981299304960,0,0,1,2,3,True
95986798,5280407375534040448,0,0,1,2,5,True
116075201,227713702836928896,0,0,1,2,2,True
56974192,777455639684612096,0,0,1,2,3,True
61097992,1406099797959039872,0,0,1,3,5,False
62151504,1591857992504325888,0,0,1,2,5,True
66685988,2053083256132056320,0,0,1,2,5,False
71123475,2693248273334594944,0,0,1,2,5,True
75036945,3130541158852061184,0,0,1,2,5,True
55938385,604903232624649344,0,0,1,2,8,True
57043629,790542095801260416,0,0,1,2,8,True
60347897,1302656850665536128,0,0,1,2,6,True
67127121,2077892400286955264,0,0,1,2,5,True
67762942,2135161391129160448,0,0,1,2,8,True
70317357,2539143674227958016,0,1,0,,3,False
77364336,3407395193133161728,0,0,1,2,2,True
107121019,6053918208041233024,0,0,1,2,3,True
56117797,637099578785588864,0,0,1,2,2,True
56457673,682370252072719360,0,0,1,2,6,True
57313871,841785797283722240,0,0,1,2,8,True
60154796,1273029307262012800,0,1,1,2,3,True
61048709,1397700113238053504,0,0,1,2,4,True
61296835,1435855331385247616,0,0,1,2,3,True
67389547,2099737772181508096,0,0,1,3,8,True
85994857,4184186590370327040,0,0,1,2,2,True
57822629,905713151373226368,0,0,1,2,7,True
57982348,931605108315057920,0,1,1,2,3,True
58742121,1034704561305317504,1,1,0,,6,True
61049693,1397881910614189440,0,0,1,2,6,True
70697006,2616635196464460288,0,0,1,2,2,True
75830138,3215206337329600640,0,0,1,2,3,True
76057471,3244174757867999616,0,0,1,2,4,True
61667502,1499939954293782528,0,0,1,2,3,True
70620472,2601425171080764032,0,0,1,2,2,True
98329858,5478565557274477184,0,0,1,3,4,True
57266973,832934690024595968,0,0,1,2,2,True
60985621,1386456301174180608,0,1,1,2,3,True
61653680,1497460693012029696,0,0,1,2,8,True
76323810,3305631479267649024,0,0,1,2,2,True
77358040,3406073172135196160,0,0,1,3,2,True
79984334,3840363493258024192,0,0,1,2,2,True
61058466,1399369442470955392,0,0,1,2,3,True
66031400,2020758301474434816,0,0,1,3,5,False
77692809,3439874423020793984,0,0,1,2,4,True
117089022,369711991726754560,0,0,1,2,3,True
55662007,556061379932216704,0,0,1,2,5,True
57300770,839408618786022016,0,0,1,2,7,True
61023936,1393245029561106176,0,0,1,2,5,True
76352766,3314597408180024960,0,0,1,2,5,True
77444570,3419723643353175808,0,0,1,2,2,True
79737466,3792860197187312768,0,0,1,2,3,True
115050389,67980299981251840,0,0,1,2,2,True
56863634,755244813313533568,1,1,1,2,3,True
66089717,2023229801796201344,0,0,1,2,2,True
95572042,5248738799262014080,0,0,1,2,5,True
56455302,682081905148594432,0,0,1,2,2,True
61045189,1397064080121432448,0,0,1,2,4,True
61904905,1545793265668156288,0,1,0,,4,True
70358206,2546326410030447616,0,0,1,2,3,True
117035701,360840272919943424,0,0,1,2,3,True
57292877,837915786936376960,0,0,1,2,3,True
79580326,3761013903744619392,0,0,1,2,3,True
94851739,5169622512359320704,0,0,1,2,2,True
115507568,164888162475865216,0,0,1,2,4,True
56684085,719708807959200896,0,1,0,,4,True
60353100,1303426852402066816,0,0,1,2,2,True
62035000,1569607244412846336,0,0,1,2,3,True
78882098,3637665436596240896,0,0,1,2,2,True
115506637,164666022471759232,0,0,1,2,8,False
60370715,1305751357421836416,1,1,1,2,5,True
70356096,2545968003600212608,0,0,1,2,4,True
73491721,3017142030690330112,0,0,1,2,8,False
91262956,4656868838182264960,0,0,1,2,8,True
55447700,525647273405215872,0,0,1,2,3,True
60144921,1271745077684003840,0,0,1,2,2,True
60577334,1332501852554547584,0,0,1,2,8,True
70682931,2614133253459963008,0,0,1,3,3,True
61585347,1485401008960806912,0,0,1,2,2,True
61842993,1533972824174103168,0,0,1,2,6,True
56585841,703776506515951744,0,0,1,2,3,True
60944115,1380070440719101696,0,0,1,2,3,True
62224971,1605581375087758080,0,0,1,2,3,True
69800142,2435717769363787648,0,0,1,2,8,True
76165031,3266735018483500800,0,0,1,2,8,False
106300436,5992981555651579648,0,0,1,2,8,True
62215104,1603573391977900800,0,0,1,2,4,True
67674680,2127789955938517504,0,0,1,2,8,True
70170088,2510401791737792512,0,0,1,2,2,True
70527551,2580841106523139072,0,1,1,2,2,True
76160418,3265756929875603840,0,0,1,2,8,True
57834216,907461550956358272,0,1,0,,2,True
76095856,3251392227071610368,0,0,1,2,4,True
116011382,216701406688870400,0,0,1,2,4,True
56574740,701896066754675712,0,1,0,,8,True
60258916,1289515418972218880,0,0,1,2,5,True
115325337,131293924719202304,0,0,1,2,3,True
55747024,573569212819608960,0,0,1,2,8,True
56913429,765276727340810112,0,0,1,2,7,True
59016703,1086040342593286016,0,0,1,2,3,True
70140855,2504901313021219712,0,0,1,2,3,True
73493075,3017266481662489984,0,0,1,2,3,True
79810005,3806925248713293696,0,0,1,2,3,True
60475526,1319430759538296832,0,0,1,2,3,True
61980845,1559686454074994816,0,1,1,2,5,True
64713953,1919656459246045312,0,0,1,2,3,True
67684159,2128532603025164288,0,0,1,2,8,True
76164412,3266608535990960256,0,0,1,2,8,True
79933749,3831454464070939776,0,0,1,2,8,True
55897177,598947178136355968,0,0,1,2,8,True
57244154,828831110777694848,0,0,1,2,6,True
58500207,995855963637662720,0,0,1,2,3,True
61608915,1489639660645391616,0,0,1,2,8,True
77063208,3375655487895451392,0,0,1,2,3,True
79237791,3697041160441073664,0,1,1,2,5,True
107046201,6046647962271136512,0,0,1,3,4,False
57016081,785549591454464768,0,0,1,2,3,True
67707094,2130405243125296256,0,0,1,2,8,True
84686965,4110879843736332288,0,0,1,2,2,True
107052296,6047085666666657664,0,0,1,2,2,True
57015857,785508909524217216,0,0,1,2,3,True
60957605,1381988744912340992,0,0,1,3,3,True
61994107,1562129981228234624,0,0,1,3,2,True
67706645,2130371574879626112,0,0,1,2,8,True
116491784,277621192753904256,0,0,1,2,3,True
61191831,1419750780278187648,0,0,1,2,8,True
62238260,1607962436236907008,0,0,1,2,8,True
67703591,2130111883977042816,0,0,1,2,2,True
71369194,2738380751754498176,0,0,1,2,5,True
78725517,3609846521103565824,0,0,1,2,7,True
112710748,6719204690798588288,0,0,1,2,2,False
76164374,3266601633979148288,0,0,1,2,8,True
80603590,3961763634392984064,0,1,1,2,6,True
96498046,5319931558676836864,0,0,1,2,4,True
57999373,934494208260075648,0,0,1,2,2,True
61344190,1443441240062641792,0,0,1,2,2,True
62408753,1637631035230042496,1,1,0,,5,True
69538824,2368843277434568064,0,0,1,2,2,True
74964694,3125293636531613568,0,1,0,,2,True
76521826,3330292563009580160,0,0,1,3,5,True
56995944,781687690004366592,0,0,1,2,3,True
69712456,2417273431742659968,0,0,1,2,5,True
76159761,3265627050064479104,0,0,1,2,3,True
83562330,4075015015717700992,0,0,1,2,3,True
57834464,907501854929115264,0,0,1,2,3,True
58003141,935114680711169920,0,0,1,2,3,True
59041408,1089785970688936192,0,0,1,2,8,True
61345558,1443694849291111424,0,0,1,2,6,True
61494679,1469364765011800320,0,0,1,2,3,True
66668785,2051754603713617920,0,0,1,2,3,True
67447522,2104987905843673216,0,0,1,2,2,True
59845009,1220367132699802496,0,0,1,2,2,False
61831549,1531694709097075328,0,0,1,2,3,True
68226907,2172439164640561664,0,0,1,2,3,False
56270349,659702514196462464,0,0,1,2,2,True
57135059,807947120052504576,0,0,1,2,2,True
67425965,2102906461607999488,0,0,1,2,3,True
91782949,4675824899660306560,0,0,1,2,2,True
61985527,1560561149934463104,0,0,1,2,4,True
64718716,1920641346787749504,0,0,1,2,3,True
70826263,2642954893493283072,0,0,1,2,3,True
71334419,2732049110966052736,0,1,1,2,3,True
75266496,3148550643920075136,0,0,1,2,3,True
60281179,1292929711812405248,0,0,1,2,7,True
60478865,1319930762453009024,0,0,1,2,4,True
57305891,840430099446908416,0,0,1,2,3,True
58720627,1030946151387771904,0,1,1,2,2,True
60577282,1332492820238657536,0,0,1,2,5,True
62370701,1631314547086200704,0,0,1,2,3,True
70682800,2614110335515046016,0,0,1,2,2,True
74801744,3111975213526918784,0,0,1,2,4,True
80794818,4000952560973324416,0,0,1,2,2,True
114733991,6908196510384185600,0,0,1,2,3,True
55940018,605003185103316352,1,1,1,2,8,True
57284527,836228070947265152,0,0,1,2,6,True
67142844,2079196902115508480,0,0,1,2,2,True
85728095,4158827660349390976,0,0,1,2,3,True
98338322,5479607722500726784,0,0,1,2,5,True
114135405,6827059836518655488,0,0,1,2,2,False
115506316,164598303725828608,0,0,1,3,8,True
57081550,797678922695656192,0,1,0,,3,False
71021486,2680097633229945600,0,0,1,2,4,True
73491714,3017141102977414784,0,0,1,2,8,True
77500044,3425393511285056896,0,0,1,2,5,True
61463053,1463873121044222848,0,0,1,2,8,True
80416857,3925529366138723840,0,0,1,2,3,True
57052845,792247232176063360,0,0,1,2,3,True
58686248,1025001577348318592,0,1,1,2,4,True
71564812,2778323432210183808,0,0,1,2,2,True
79579450,3760802698728586112,0,0,1,3,2,True
90985199,4647718599314576384,0,0,1,2,2,True
116787739,331031997296517248,0,0,1,2,4,True
61486619,1468088957862840960,0,0,1,2,4,True
63043780,1747022963201609344,0,0,1,3,3,True
67946357,2155945012748390400,0,0,1,3,3,False
79791500,3803147017522250624,0,0,1,2,2,True
80031664,3848966484550459904,0,0,1,2,2,True
109075869,6245671077397962624,0,0,1,2,2,True
57298692,839012141764196480,0,1,1,2,7,True
60572586,1331839744691462912,0,0,1,2,5,True
88617507,4377616489846588800,0,0,1,2,2,True
109005035,6237387803472666624,0,0,1,2,2,True
61025183,1393470979200579968,0,0,1,3,2,True
61697301,1505510389437735424,1,1,1,2,4,True
62888791,1727391423606397568,0,0,1,2,8,True
67226472,2085670242462975488,0,0,1,2,2,True
70345803,2544133331009416192,0,0,1,2,3,True
77445125,3419814524861390208,1,1,1,2,3,True
60361310,1304426171032766592,0,0,1,2,3,True
61023068,1393108827558200064,0,0,1,2,4,True
61696724,1505381265541062272,0,0,1,2,4,True
61887952,1542602482918967808,0,0,1,2,2,True
62888516,1727306864290145280,0,0,1,2,8,True
70679252,2613503856067942400,0,0,1,2,3,True
85848503,4169966365959163264,0,0,1,2,4,True
91171202,4654531615739872000,0,0,1,2,4,True
60122671,1268304499639861376,0,0,1,2,5,True
67226600,2085680722182960896,0,0,1,2,2,True
77449611,3420496870610260992,0,0,1,3,8,False
80003551,3843605819904473984,0,0,1,2,2,True
85853599,4170594393268235648,0,0,1,2,2,True
55745770,573335463518512384,0,0,1,2,8,True
80452159,3932820811857762176,0,0,1,2,3,True
109075908,6245674410292809728,0,0,1,2,3,True
114886263,20268367282311680,0,0,1,2,3,True
61460414,1463446063856313728,0,0,1,2,5,True
61901386,1545176263546502656,1,1,1,2,2,True
69405387,2341765776376373376,0,0,1,2,3,True
70356176,2545980270026866432,0,0,1,3,3,True
80409672,3924054474369087104,0,0,1,2,6,True
80833976,4008331009846089600,0,0,1,2,3,True
85918424,4177994450112177792,0,0,1,2,3,True
57050497,791791037929978752,0,0,1,2,6,True
57283772,836089021381641344,0,1,1,2,2,True
58667365,1021882022341858176,0,0,1,3,4,False
61447492,1461124960450573952,0,0,1,2,5,True
61678153,1501824070547296896,0,0,1,2,2,True
61879951,1541091719585294592,0,1,1,2,2,False
62330824,1624651236040074752,0,0,1,2,4,True
75789314,3209523064806795904,0,0,1,2,3,True
67146793,2079584136364775680,0,0,1,2,4,True
68899295,2240388772775031680,0,0,1,2,8,False
70090474,2494859473324662144,0,0,1,2,3,True
71564453,2778255125050396672,0,0,1,2,2,True
56089556,631916584051060480,0,0,1,2,2,True
56455398,682093450020747776,0,0,1,3,8,True
62975288,1738870011465839488,0,0,1,2,3,True
91344783,4657783490104306304,0,0,1,2,6,True
58708825,1028968993258843648,1,1,1,2,2,True
60089758,1262709943959788928,0,0,1,3,5,True
61011550,1390996906239522560,0,0,1,2,3,True
61695267,1505065911862686336,0,0,1,2,3,True
62052595,1573179626410305664,0,0,1,2,3,True
70103717,2497578325062152576,0,0,1,2,7,True
78910420,3642289123509541376,0,0,1,2,8,True
80362543,3915294493431801984,0,0,1,2,8,True
57002379,782985427271314560,0,0,1,2,4,True
57224604,825093424068638976,0,0,1,3,2,True
64718374,1920575273010500096,0,0,1,2,3,True
67690396,2129007390189224704,0,0,1,2,3,True
78712059,3606779845734603264,0,0,1,2,5,True
79935519,3831742914074470912,0,0,1,2,5,True
87395034,4277399063000778880,0,0,1,2,3,True
90351449,4567895390870836736,0,0,1,2,2,True
55819236,585896073898244096,0,0,1,2,3,True
62225296,1605664319496045184,0,0,1,2,3,True
70270564,2530775845280418560,0,0,1,2,2,True
76165984,3266909424220267008,0,0,1,2,6,True
115009033,57886508361680256,0,0,1,2,3,False
56520137,692732152731403008,0,1,1,2,3,True
62140452,1589781496075970432,0,0,1,2,3,True
63243175,1770249115546617856,0,0,1,2,8,True
56996328,781771428982410752,0,1,1,2,3,True
57205888,821494000956382720,0,0,1,2,4,True
70524932,2580337087815935104,0,0,1,2,2,True
76160075,3265680896070168576,0,0,1,2,8,True
80585885,3958284848323143552,0,0,1,2,7,True
55747894,573738571968249856,0,0,1,2,8,True
56510292,690944209387250048,0,0,1,2,2,True
57135409,808031340067750016,0,0,1,2,2,True
61768694,1519926498705345664,0,0,1,2,5,True
66668420,2051723057169052544,0,0,1,2,2,True
76538733,3331507179760082944,0,0,1,2,5,True
80475285,3937216178310803328,0,0,1,2,8,True
95804890,5263036500564194432,0,0,1,3,2,True
61832289,1531848056608715392,0,0,1,2,3,True
61972790,1558215715537212544,1,0,0,,2,True
71312769,2727891410824995584,0,0,1,2,2,True
72904581,2941863211181508224,0,0,1,2,3,True
76160476,3265767100358159872,0,0,1,3,8,True
80098044,3862137057598674688,0,0,1,2,5,True
83664609,4078349623994574336,0,0,1,2,4,True
56351880,669868358188537728,0,0,1,2,3,True
61850961,1535461807731948416,0,0,1,2,2,True
73463999,3012296689102867712,0,0,1,2,3,True
90408609,4574224081019135872,0,0,1,2,2,False
60491262,1321853907072530688,0,0,1,2,2,True
70286919,2533857364055761536,0,0,1,2,2,True
71368398,2738248909142217600,0,0,1,2,3,True
107038151,6045894448896923264,0,0,1,2,4,True
57230415,826257085327372928,1,1,0,,2,True
80650217,3971015406265283200,0,0,1,2,4,True
115020771,61240839162071680,0,0,1,2,3,True
56345525,669130822107802240,0,0,1,2,2,True
60299144,1295966528568038144,0,0,1,3,6,True
67700602,2129861642003432192,0,0,1,2,4,True
74330802,3075538566412123008,0,0,1,2,6,True
77031279,3372562943942304512,0,0,1,2,3,True
56596020,705391306842668160,0,0,1,2,3,True
62237777,1607876498235843328,0,0,1,3,3,True
67703364,2130091573074168192,0,0,1,2,2,False
74333033,3075820178827819904,0,0,1,2,6,False
67056323,2073665637077534976,0,0,1,2,8,True
75687160,3193385670083317120,0,0,1,2,4,True
78726150,3609983307222030464,0,0,1,2,2,True
79952631,3834892190254415872,0,0,1,2,3,True
80190881,3881693177568819200,0,0,1,2,3,True
84684018,4110783189790774784,0,0,1,2,2,True
54755605,456178307694651008,0,0,1,2,3,True
56309054,664963024499946496,0,0,1,2,3,True
56576130,702158261620579712,0,0,1,2,4,True
58346079,973433623012544128,0,0,1,3,8,True
60263759,1290346615401209088,0,0,1,2,2,True
60469067,1318540258200704384,0,0,1,2,2,True
61832740,1531936979611917312,0,1,1,2,5,True
69786558,2433066404447612544,0,0,1,2,6,True
75858224,3219203371333509888,0,1,1,2,6,True
78633638,3593109583306797952,0,0,1,3,3,True
79161583,3684064857352891008,0,0,1,2,4,True
55747811,573723522402990592,0,0,1,2,8,True
61070008,1401340974195428224,0,0,1,2,4,True
61345118,1443617402441753344,0,0,1,2,3,True
61492739,1469057936845730176,0,0,1,2,3,True
67427634,2103039021484736128,0,0,1,2,2,True
75839592,3216626592818736256,0,0,1,2,4,True
79047888,3665330935857474688,0,0,1,2,8,True
117495029,418196606222168832,0,0,1,3,3,True
59223103,1118203501543180672,0,0,1,2,4,True
79916384,3827928978820618624,0,0,1,2,3,True
96065280,5287661029839248000,0,0,1,2,7,True
62138740,1589410548340040960,0,0,1,3,2,True
79049182,3665575267957168128,0,0,1,2,2,True
79813415,3807625882433456768,0,0,1,3,2,True
67692844,2129206126915386624,0,0,1,2,4,True
70561787,2587933476213297152,0,0,1,2,2,True
78714550,3607262943656208000,0,0,1,2,4,True
57002078,782927221874754944,0,0,1,2,3,True
57907583,919736872430601088,0,1,1,2,3,True
61168223,1416293988735313920,0,0,1,2,2,True
62500421,1653549597073518976,0,1,1,2,2,True
64717803,1920473465107783808,0,0,1,3,3,True
76164782,3266686292079180160,0,0,1,3,4,True
56434956,679344013819512576,0,0,1,2,2,True
56709132,724861321308556160,0,0,1,2,3,True
80362697,3915326310549387136,0,0,1,2,8,True
60081025,1261443267908811264,0,0,1,3,8,True
61001738,1389251397170912256,0,0,1,2,2,True
62036444,1569896038013997440,1,1,1,2,2,False
78884336,3637981099512784512,0,0,1,2,6,True
57311237,841396329649569408,0,1,1,2,3,True
61046711,1397329268581826176,0,0,1,2,6,True
62378141,1632526419356184448,0,0,1,2,2,True
55473683,528034416225284992,0,0,1,2,4,False
57974524,930332694187883520,0,0,1,2,5,True
71021814,2680146767655831040,0,0,1,2,4,True
80010900,3844968836365887488,0,0,1,2,2,True
115058588,69819404977607168,0,0,1,2,3,True
56479496,685511969110031616,0,0,1,2,2,True
56865247,755518557348957696,0,1,1,2,3,True
60411291,1311077116869122560,0,1,0,,2,True
62402391,1636519605068640384,0,0,1,2,2,True
80031698,3848973154634841344,0,0,1,2,2,True
80451457,3932711062557693824,0,0,1,2,7,True
57796224,901249413338471424,0,0,1,2,8,True
61280106,1433262060196503680,1,1,1,2,2,True
67226519,2085674125113326848,0,0,1,2,3,True
80376079,3917918507995504000,0,0,1,2,5,True
94885877,5177023256406413312,0,0,1,2,2,True
57795277,901096409423526912,0,0,1,2,3,True
58712637,1029590831507442432,0,0,1,2,4,True
60572685,1331856752761970944,0,0,1,2,4,True
75790544,3209637139137932288,0,0,1,2,6,True
77442467,3419403994707752704,1,1,1,3,2,True
109005167,6237403127916146432,0,0,1,2,3,True
114202767,6841816661248202240,0,0,1,2,3,True
61487493,1468249314762596864,0,1,0,,2,True
80887459,4018617559598727168,0,0,1,3,8,True
57066900,794730440530764800,0,0,1,2,6,True
61278984,1433092082571037952,0,0,1,2,8,True
67833920,2143068971375546112,0,0,1,2,2,True
74708133,3107267791930670976,0,0,1,2,2,True
80788611,3999725132335528192,0,0,1,2,2,True
109004797,6237354371447090560,0,0,1,2,3,True
60124166,1268535706319492992,0,1,1,2,4,True
73490573,3016952330573066496,0,0,1,2,4,True
57295721,838463038785302144,0,0,1,2,6,True
58704189,1028119753669098240,0,0,1,2,3,True
67159018,2080481990687615616,0,0,1,2,8,True
78905956,3641416038262034176,0,0,1,2,4,True
79710319,3787783030447252608,0,0,1,3,5,True
80360854,3914894820955094272,0,0,1,3,8,True
56680061,719027866663903616,0,0,1,2,4,True
60352294,1303344663907828224,0,0,1,2,4,True
61669693,1500279703387120128,0,0,1,3,3,False
70623025,2602006842796617984,0,0,1,2,4,True
88363586,4331150814920848384,0,0,1,2,8,True
115044215,66722355601033600,0,0,1,2,3,True
67904458,2150983805828714752,0,0,1,2,8,True
71636056,2792537605000944128,0,0,1,2,2,True
79754382,3795950988796760960,0,0,1,2,3,True
61714495,1508896885251381888,0,0,1,2,2,True
61903613,1545559035332914688,1,1,0,,6,True
62973172,1738563389457001216,0,0,1,2,3,True
78989376,3655331186840710656,0,0,1,2,5,True
80834915,4008485212056046208,0,1,1,2,7,True
114776374,6913336005690181632,0,0,1,2,4,True
56701397,723200891247316608,0,0,1,2,3,True
61002956,1389461506971211648,0,0,1,2,8,True
79686260,3782979637806679296,0,0,1,3,4,True
94852509,5169770431033024256,0,0,1,2,3,True
98341998,5480034436091403136,0,0,1,2,5,True
57001432,782807890498528640,0,0,1,2,4,True
59326360,1136244666289795712,0,0,1,2,4,True
70560389,2587646641117446144,0,0,1,2,5,True
71327941,2730818723094525056,0,0,1,2,3,True
76164499,3266627609940786816,0,0,1,3,6,True
92917695,4819197883029177344,0,0,1,2,4,True
59347157,1139445138479213312,0,0,1,2,5,True
60282039,1293062336106196992,0,0,1,2,5,True
61585633,1485450933660621696,0,0,1,2,2,True
62508858,1655052766908326400,0,0,1,2,3,True
76166838,3267099712746602240,0,0,1,2,8,True
79940737,3832789679208657920,0,0,1,2,2,True
59640741,1188473113579366784,0,0,1,2,3,True
61082574,1403638266302390784,0,0,1,2,3,True
66670171,2051888572333230464,0,0,1,2,8,True
115251402,114993767917227904,0,0,1,2,2,True
58342135,972940212874393088,0,0,1,2,2,True
60463850,1317853132153887232,0,0,1,2,3,True
62482815,1650734503709608576,0,1,1,3,8,True
69712282,2417233162130273536,0,0,1,2,4,True
78623679,3591272329440924672,0,0,1,3,3,False
79153170,3682752319642755584,0,0,1,2,2,True
92496533,4760380019599117824,0,0,1,2,2,True
57134789,807891461572803072,0,0,1,2,3,True
57833028,907289065069998976,0,0,1,2,2,True
59616328,1184507518735507584,0,0,1,2,3,True
79047360,3665260704552278144,0,0,1,2,8,True
80037173,3850093277810312832,0,0,1,2,8,True
56577148,702349649660748160,0,1,1,2,8,True
61134163,1411226786319514880,0,0,1,2,2,True
62216109,1603739933629518208,0,0,1,2,7,True
67675910,2127892519757019136,0,0,1,2,8,True
72913941,2942692346027571712,0,0,1,2,3,True
76161301,3265958041719889280,0,0,1,3,5,True
80587709,3958641468046652160,0,0,1,2,8,True
83668520,4078544890386991616,0,0,1,2,4,True
96066977,5287873063785467904,0,0,1,2,7,True
116266110,252108949578766080,0,0,1,2,3,True
57919925,921340926752417536,1,0,0,,3,False
61604608,1488903022213992832,1,1,1,2,8,True
70565510,2588686985275709312,0,0,1,2,3,True
76173416,3268588378475933568,0,0,1,2,3,True
76995277,3369601508153171328,0,1,0,,2,True
79229327,3695640176469079808,0,0,1,2,5,True
60302622,1296557035031803264,0,1,0,,2,False
61198523,1420815210613176064,0,0,1,2,8,True
70048630,2486761432747150720,0,0,1,2,2,True
70290945,2534551293331689216,0,0,1,2,8,True
71371581,2738815093206733568,0,0,1,2,4,True
75691619,3194271361059603200,0,0,1,2,4,True
78726410,3610043879144817536,0,0,1,2,8,True
80191456,3881819960708662272,0,1,1,2,3,False
96826862,5337619780229103616,0,0,1,2,5,True
68639175,2206601678107627392,0,0,1,2,2,False
76178512,3269934872198987264,0,0,1,2,6,True
58458240,990296420531344512,0,0,1,2,3,True
60488313,1321433416890837504,0,0,1,2,2,True
77048564,3374109372684635136,0,0,1,2,3,True
79949590,3834394794386350208,0,0,1,2,4,True
87508244,4284474209865448832,0,0,1,2,3,False
116474084,275838128489906816,0,0,1,2,6,True
57245306,829026033568411520,0,0,1,2,8,True
67707097,2130405380564249344,0,0,1,2,2,True
71371574,2738814302932742272,0,0,1,2,8,True
115034327,64771409655214848,1,1,0,,2,True
116493053,277802062415892224,0,0,1,2,3,True
56593024,704912130228446848,0,1,1,2,3,True
60293233,1295002291230049664,0,0,1,2,7,True
61846808,1534664180765535104,0,0,1,3,2,True
67697547,2129608170213175552,0,0,1,2,4,True
71344723,2734012284682070528,0,0,1,2,4,True
55798224,582347576214125952,0,0,1,2,2,True
59227031,1118933508544596352,0,0,1,2,2,False
67675900,2127891695123271424,0,0,1,3,8,True
69791338,2434093004710505600,0,0,1,2,7,True
70535093,2582339740871439360,1,1,1,2,2,True
78685378,3601647462895206016,0,0,1,2,3,True
55747301,573617110294726144,0,0,1,2,8,True
61344787,1443548197632528256,0,0,1,2,3,True
77815037,3449918328598753152,0,0,1,2,3,True
60843574,1365128485718203776,0,0,1,2,4,False
61378739,1450184132558503936,0,0,1,2,3,True
61830650,1531521153762335616,0,1,0,,3,True
61969914,1557609304810764800,1,1,1,2,5,True
62204312,1601557162529801856,0,0,1,2,2,True
66922842,2066152055637945216,0,0,1,2,2,True
70524699,2580284311257792512,0,0,1,2,2,True
75079953,3133697444423388288,0,0,1,2,4,True
76159526,3265579328683788928,0,0,1,2,8,True
56280355,660986331460669312,1,1,0,,4,True
59046332,1090649911950601216,0,0,1,2,3,True
63249219,1771076944722987392,0,0,1,2,8,True
76572202,3334914703731415680,0,0,1,2,6,True
57003492,783188149718113280,0,0,1,2,3,True
71338687,2732841240374160512,0,0,1,3,2,True
115399837,145163404910264064,0,0,1,2,2,False
69799474,2435611361549038720,0,0,1,2,8,True
90347014,4567464970728474624,0,0,1,2,3,True
57309203,841030329716279936,0,0,1,2,4,True
59516222,1167674618485443840,0,0,1,2,3,True
61462844,1463839478564006016,0,0,1,2,8,True
61714275,1508850465245452288,0,1,0,,2,True
77510224,3426156404854347264,0,0,1,2,6,True
80416523,3925455973737586688,0,0,1,2,3,True
56428669,678350815522066816,0,0,1,2,5,True
57956993,927222107073821056,0,0,1,2,4,True
61680855,1502358261399497984,0,0,1,2,3,True
76349665,3313699901750826368,1,1,1,3,2,False
80330292,3908985908029495296,0,0,1,2,8,True
61669611,1500261973762651392,0,0,1,2,3,True
61878393,1540789353886843392,0,0,1,2,2,True
79551470,3754470027149280256,0,0,1,2,3,True
98336922,5479441455726883840,0,0,1,2,3,True
55496110,530368679410943488,0,0,1,2,3,True
57082264,797841856575450880,0,0,1,2,4,True
58729012,1032389230334853248,0,0,1,2,5,True
60579444,1332796663405615232,0,0,1,2,8,True
61041414,1396374961208745088,0,0,1,2,8,True
61708000,1507675362192969216,1,1,0,,2,True
70356832,2546088503202194816,0,0,1,2,3,True
73491791,3017149177515977344,0,0,1,2,8,True
74847029,3114731349879160064,0,0,1,2,3,True
60356923,1303883184086898816,0,0,1,3,2,True
61883448,1541781216453281408,0,0,1,2,2,True
67157986,2080409972675371008,0,0,1,2,6,True
61456239,1462694032262585088,0,0,1,2,3,True
62060740,1574683895755816960,0,0,1,2,6,True
75992893,3235883306325025152,0,0,1,3,4,True
57298059,838889511857722752,0,0,1,2,4,True
61453593,1462222651011450752,0,1,0,,2,True
62363356,1630158861582964480,0,1,1,2,8,True
71575515,2780446653592687488,0,0,1,3,5,True
94879892,5175738202191406336,0,0,1,3,8,True
116858190,339761672944431232,0,0,1,2,3,True
70378752,2549970878759387392,0,0,1,2,5,True
70729825,2622486591188700160,0,0,1,2,3,True
89171673,4450752597413855616,0,0,1,2,3,True
70138487,2504465558524178688,0,0,1,2,5,True
71071207,2687016477651523968,0,0,1,2,4,True
79043876,3664661814312680064,0,0,1,2,5,True
80453713,3933129156150266496,0,0,1,2,3,True
117165367,380708482394334720,0,0,1,2,3,True
59501774,1165436665646829312,0,1,0,,5,True
61027633,1393889996210385280,0,0,1,2,6,True
