sdss_id,l,b,flagged
59736897,30.602879544606694,46.61021663725672,False
59737084,30.996506292820243,45.72800839074659,True
59738186,30.31739524338425,47.129697510518646,False
59738471,30.940489540339634,47.05283818350449,False
59738550,31.068938863856438,47.17323076110379,False
59738737,30.583005410305972,47.84719588363436,True
59738750,30.696198514045022,47.62773191493294,False
59738890,31.095927414299933,47.39276990888632,False
59738905,31.114755808347358,47.26097871924942,False
59738942,31.34349512242071,47.345557016242196,False
59738985,31.095064882884408,47.575807477992775,False
59739500,32.4303188878128,46.468248934766514,False
59739507,31.921083707188814,46.789310479566446,False
59739519,32.13109741235901,46.646449856533884,False
59739590,32.40294791157932,46.574947285931934,False
59739719,31.843165859048998,47.04815281637306,False
59739906,32.21572217050457,46.91146843006515,False
59739926,32.16435797898089,47.04604997076359,False
59740089,32.4997790724293,47.0201089800184,False
59740154,32.79089142683552,47.092978893973616,False
59740549,32.646584769970616,45.64072276006918,False
59740707,32.67814602549013,45.72121727935187,False
59740798,32.43510405458109,46.18333438034272,True
59740903,32.83330052094537,45.70632454585898,False
59740997,33.06877484950081,45.643544617554674,False
59741035,32.940943895193854,45.926642858692546,False
59741340,33.28568006377111,45.40613058289809,False
59741420,33.68517479273111,44.818517574521664,False
59741474,33.92274040921309,44.80184864252992,False
59741483,34.085353324715456,44.71718915258107,True
59741649,33.496910935654626,45.456993189353724,False
59741655,33.4360373179704,45.510023785038015,False
59741686,33.68041253148328,45.33790908693047,True
59741774,33.45855036869807,45.7831714062139,False
59741839,33.92594078678399,45.53201553478515,False
59741861,33.84409490662919,45.69118460758859,False
59741894,33.93625621234436,45.2774210576543,False
59742058,34.196265643121194,45.56957454040999,True
59742079,34.374218518222115,45.29529292570386,False
59742167,32.619735320685656,46.22370005003848,False
59742220,32.72632946138723,46.311866644468275,False
59742292,32.697044504283305,46.58012082435546,False
59742320,32.9082086223796,46.44763724843257,True
59742344,32.92737077426211,46.5123911166803,False
59742368,32.921552805251174,46.07853896753755,False
59742391,33.1579648503206,46.036429272970665,False
59742500,33.1054855727987,46.34624475713343,False
59742581,33.483891607371284,46.32276502286471,False
59742606,32.6315113627001,46.749778377184896,False
59742629,32.820466231270714,46.657622778220414,False
59742686,33.21297595324728,46.55974207665918,False
59742784,32.96398412338876,46.98374681945191,False
59742869,33.37439759602961,46.8824861803657,False
59743026,33.59649234135774,46.71146807590633,False
59743089,33.80949266915995,46.57271048912407,False
59743246,34.12566440281066,45.86223709757428,False
59743372,34.17236906576199,45.708688525272244,False
59743382,34.37085226187248,45.58107305717088,False
59743525,34.46721933291887,45.919668202386994,False
59743551,34.72489906149362,45.73822228198165,False
59743605,34.03470435981324,46.26981234764958,False
59743677,34.410433505916096,46.1550301818337,False
59743693,34.31071922920932,46.237640684486315,False
59743755,34.19552201280691,46.544288619362554,False
59743783,34.30125075924995,46.47512133830448,False
59743793,34.385817612248545,46.43324853824529,False
59743862,34.46692088604041,46.05411189600218,False
59743912,34.687235904935854,46.15431095978187,False
59743938,34.92250787895094,45.90858703477428,False
59743970,34.580336133437235,46.25555757809743,True
59744045,35.00947974048457,46.098402060990566,True
59744157,30.761427057709035,47.96115425314323,True
59744190,30.885256222444692,47.87712323802926,False
59744556,31.41358319681862,48.019561481275886,True
59745438,32.35441277929492,47.65745528813224,False
59745467,32.39391050330399,47.775956367177926,False
59745567,32.810335815187926,47.24421898635099,True
59745601,32.5254898669496,47.57671760612407,False
59748167,33.07782487201332,47.05107386721602,False
59748172,33.10473781129989,47.04626988188273,False
59748182,33.183740187769935,47.129898658127296,False
59748198,33.12997951218317,47.15633042368366,False
59748385,33.64735443760441,47.2009472587879,False
59748449,33.663446122692704,46.92695495683564,False
59748497,33.79767889191438,47.023022559134624,False
59748605,33.77969536367935,47.07427559276903,False
59748609,33.892098227435376,47.097054813192315,False
59748697,34.09285705476758,47.019375243718464,False
59748915,33.69879295845522,47.63314483551002,False
59748958,33.76898590867344,47.31264733629893,False
59748966,33.87216533761671,47.398302138451264,False
59749047,34.27522297551223,47.174139563454325,False
59749163,34.349612969935336,47.4390117578708,False
59749219,34.26515786896368,46.65882392838739,False
59749266,34.54979542332153,46.573273769420865,False
59749297,34.710052846493966,46.613500492751704,False
59749300,34.6739477650341,46.722100421023924,False
59749500,35.080767671528285,46.371691607120226,False
59749684,34.614663824065914,47.086999116538394,True
59749729,34.81230259252621,46.99128818227923,False
59749774,35.01191606363839,47.06786112116629,False
59749805,34.625005802607056,47.41986332312498,False
59749894,35.05284830758874,47.292199426367006,False
59749901,35.13347779826957,47.2990316929457,False
59749912,35.06359532337992,46.96249107645438,False
59749930,35.156531672450875,47.053494577834336,False
59750023,35.126580291212626,47.10586130182076,True
59750034,35.41062824933529,47.057363138988194,False
59750391,34.621369548659956,47.60393385520056,False
59750960,34.734169762406616,47.603233336098185,False
59751178,35.50000031205552,47.29423153422032,False
59751195,35.41203418415383,47.464305354882455,False
59751974,34.49789422400668,44.479576878080316,True
59751982,34.541520243057555,44.54014158826945,True
59752150,34.856462996691384,44.42555889546,False
59752173,34.841089294929525,44.51358784692964,False
59752357,35.36123222503729,44.50583449472776,False
59752370,35.241005874618246,44.66399600647416,False
59752417,34.68891616222673,45.00574755838389,False
59752469,34.78802644522892,45.08630990503332,False
59752480,34.93423854996428,45.07471219067284,False
59752488,34.59885752233846,45.23553441534742,False
59752496,34.59793927882036,45.2877604884346,False
59752614,35.03819415453063,45.22887735881822,False
59752706,35.34368278684719,44.85380701461288,False
59752788,35.68645728292695,44.91105553364947,False
59752860,35.42014278104659,44.30192674372403,False
59752873,35.570949465299805,44.21455059995467,False
59752883,35.64452119930862,44.067832636672385,False
59753033,35.81021321340144,44.34502929263719,False
59753159,36.190386028530874,43.85217326454748,False
59753197,36.30163490987429,43.99486928924678,False
59753207,36.33608690000556,44.01532614264903,False
59753719,36.76367408935791,44.34301795453722,False
59753726,36.32582547959521,44.60782680656004,False
59753818,36.86494966359594,44.510715225948104,False
59753858,34.84588911547513,45.51949376813409,False
59753873,35.017981841389116,45.45583245413564,True
59753881,34.98472034855255,45.54012766175326,False
59753922,35.253940000262574,45.443719751091855,False
59753951,35.04790204109476,45.70724412838668,False
59753976,35.15752537347789,45.52664732151455,False
59754033,35.35701251457288,45.66337072642464,True
59754080,35.440525554888445,45.37993672444059,False
59754275,35.11254097250024,46.009075493700955,False
59754468,35.61406773911556,46.12119820663876,True
59754714,36.10472950278013,44.957024259190604,True
59755030,36.79950025116023,45.166304586886945,False
59755198,36.45474252630336,45.573336160005844,False
59755550,37.37374072757671,45.417685847207906,False
59755551,37.4044319693793,45.40090767999839,False
59755590,36.56992658758757,43.85592337936976,False
59755759,37.009979662974025,43.82389312171353,True
59755771,37.080326394249084,43.877098527861335,False
59756040,36.94358613957285,44.130775367777794,False
59756135,37.309172368425614,44.16792428635437,False
59756155,36.96990341868314,44.45928572912847,False
59756216,37.48012142966293,44.34317633689035,False
59756328,37.51910175310449,44.2591409123367,False
59756360,37.8406599767418,44.08835721347892,False
59756628,38.282806120387384,43.545412999353395,True
59756765,38.355182030307226,43.41249331709207,False
59756773,38.49063610100599,43.36879458844276,True
59756819,38.58414825451235,43.363510674943875,False
59756885,38.0216888267135,43.80429073507714,False
59756986,38.180783806198065,43.90954402233419,True
59756995,38.269515087143596,43.931284161077784,False
59757000,38.11470409337521,44.048340860170995,False
59757044,38.2669847591982,43.897944753671645,False
59757059,38.55220183911441,43.83308412010924,False
59757194,38.893487906077254,43.390559835444286,False
59757201,38.760366594378695,43.542513981849815,False
59757395,37.367134392496716,44.50051052459627,False
59757487,37.48205971337131,44.703166206462306,False
59757537,37.582156697214195,44.39107165779712,False
59757540,37.59360784367677,44.34947824408856,False
59757550,37.699956219518356,44.414550607053386,False
59757554,37.82510373681145,44.30388618915389,False
59757563,37.6445252882749,44.53068314154319,False
59757586,37.911229455856585,44.445112655824005,False
59757588,37.81672316613077,44.26734816684314,False
59757601,38.06663445121756,44.20150424120083,False
59757613,37.961449037866025,44.44190662630188,False
59757680,38.07017115485864,44.54441650381968,False
59757775,37.571677733586405,44.962508340306066,False
59757787,37.58610172521638,45.055833905635374,False
59757844,37.91628763375152,44.9662384366537,False
59757925,37.90304215364802,45.20163285375017,False
59757949,38.01642225379324,44.74803760538724,False
59757953,38.1078771650612,44.735916366689096,False
59757983,38.1832846314299,44.88749290927579,False
59757991,38.222722723514366,44.8180002260836,False
59758005,38.2889493106176,44.80408715117889,False
59758037,38.264075565016896,44.90508322703331,False
59758058,38.23138528980751,45.08873975766955,False
59758386,38.74674089757572,43.98295648112677,False
59758387,38.72883962044422,44.02163605646564,False
59758427,38.9625086882356,43.86089520929365,False
59758638,38.63439654035916,44.67530626671884,False
59758724,38.642407429590236,44.83319685116397,False
59758846,39.292869629905944,44.2489985936414,False
59759036,35.37093259377727,46.300239118415085,False
59759062,35.498032969840224,46.39337546090142,False
59759108,35.849019690243175,46.112096223464874,False
59759126,35.80644330646131,46.216055091743414,False
59759149,35.591250353630514,46.45175692586653,False
59759162,35.552725372889775,46.634057785154965,False
59759217,35.89432127798089,46.42345778194479,False
59759222,35.87003842519309,46.476376680950416,False
59759252,35.88491300530907,46.032193475656754,False
59759425,36.3126775608659,46.18885369704558,False
59759513,35.723020647828456,46.75597345724671,False
59759909,36.75506951890068,45.965369319024546,True
59759940,36.878171866505184,45.88583747941013,False
59760317,37.07043107609942,46.316443919470686,True
59760374,37.28539733373458,46.16798964811419,False
59760393,36.913473908534925,46.485570725177006,False
59760401,37.00516283816607,46.47084583476814,False
59760413,37.102594819807564,46.44913667339273,False
59760461,37.401129936043816,46.25282624610044,False
59760547,37.67042682182797,46.09730098266244,False
59760564,37.66717907808824,46.003531019320484,False
59760665,37.76824455896451,46.11610220181211,True
59760684,37.950902341851304,46.117863719680926,True
59760694,37.8937193978936,46.2431924077175,True
59760697,37.85164240288455,46.277360677331345,False
59760846,36.30907625649348,47.28850356395373,False
59760946,36.65461386585386,46.913719164642714,False
59760979,36.787464748993635,46.82513898821971,False
59760995,36.94026423369267,46.840592172477606,False
59761013,36.58831580665267,47.079259728927276,False
59761031,36.76046835110761,47.01902442802925,False
59761042,36.728597638284796,47.20518113890433,False
59761103,37.13690543564847,47.022905785044095,True
59761158,36.24375386747889,47.61049083117784,True
59761211,36.54700336231327,47.471562500755795,False
59761262,36.80179143324997,47.47349216334742,False
59761357,36.90068515493961,47.2752928386782,True
59761474,37.065894244957775,47.60124929672125,False
59761528,37.46315840784482,47.28568829344207,False
59761590,37.17971064893456,46.794001372323976,False
59761601,37.3567584716463,46.69413562925021,False
59761615,37.379665187662305,46.59629892256988,False
59761635,37.5278686624508,46.61253314366813,False
59761652,37.282164861178565,46.86676468821185,False
59761666,37.43696772367567,46.80000426240818,False
59761671,37.479270195996236,46.8165048770945,False
59761694,37.513220690508334,46.78924428391324,False
59761709,37.67200449235787,46.66638768049183,False
59761720,37.5778736136735,46.83310216824933,False
59761730,37.744497606565346,46.77998105605851,False
59761755,37.74029537991361,46.57540610368959,False
59761760,37.856214297013054,46.58659904558311,False
59761771,37.971457079500865,46.5396451397474,False
59761846,38.0164682467799,46.59805692307357,False
59761848,37.96087809507386,46.62155186921307,True
59761876,38.04862730990703,46.7764738273344,True
59761903,38.20265746133073,46.542197073858304,False
59761916,38.33000808645535,46.53720381069952,False
59761922,38.21581776171288,46.62689331186008,False
59761968,37.510271674333296,47.132295085652046,False
59762070,37.94482419477074,47.19216987348241,False
59762160,38.32898779016859,46.89257569742235,False
59762214,38.14272774152952,47.11436244349634,False
59762215,38.242498558034676,47.06347418065498,True
59762255,38.430887812760005,47.08447020298687,False
59762268,38.44721092647273,47.013207247677535,False
59762269,38.51461194684378,46.99874526375957,True
59762299,38.69140317134472,46.94612383875625,False
59762343,37.97043860161291,45.265079456194165,True
59762352,38.07805248472221,45.20500991285905,False
59762361,38.110891413224465,45.260283584224354,True
59762537,38.38652050605252,45.119343082771955,False
59762576,38.43055011532227,45.29133626181046,False
59762639,38.72746019692529,45.18639825349301,True
59762670,38.50923304999333,45.32826444869389,False
59762692,38.597502826302,45.42372545410612,True
59762702,38.57686066820633,45.2852032756957,False
59762732,38.70867793391625,45.46731035906332,False
59762747,38.8773021824592,45.361253367470795,False
59762946,38.341198956725236,46.110505846371815,False
59763014,38.605745638720975,45.981726996248234,False
59763109,39.034675596279314,45.548937120993315,False
59763113,39.01337287213549,45.57452895263251,False
59763178,39.0394422332556,45.63718246541035,False
59763433,39.505187831229655,45.0943009857155,True
59763434,39.405354683690085,45.15009111817126,True
59763514,39.791281764000175,44.54957947397742,False
59763616,39.82046101457016,44.96396079824682,False
59763684,39.37384098165123,45.25466198233049,False
59763713,39.58244502576754,45.26730874067937,False
59763723,39.47097506668537,45.40232673995251,False
59763731,39.557902485766405,45.33906492907377,False
59763739,39.68144750587295,45.30291643595144,False
59763747,39.32224318932961,45.56225238220153,False
59763809,39.64472936458873,45.45001980354324,False
59763884,39.931496030834495,45.18413773197614,True
59763941,39.80385247065063,45.348398249551906,True
59763959,39.99377958929153,45.27584660966738,True
59764027,40.35802985042064,45.29180282465913,False
59764138,38.43600498212906,46.39241359744843,True
59764191,38.65670940359991,46.42541838993717,False
59764226,38.72829526053137,46.4327467494795,True
59764246,38.9559947143949,46.349012387083825,False
59764251,39.054291644270364,46.36733010726761,False
59764264,38.84768281488044,46.01882957057612,False
59764284,39.096449353258585,45.969212027673095,False
59764320,39.174328447582305,45.868620214419536,False
59764402,39.29369809045844,46.06043243928893,True
59764543,38.92901798675965,46.64595845483176,False
59764585,38.84548902393103,46.952527450972504,False
59764597,39.03079714608841,46.93207341853795,False
59764606,39.07828443372639,46.72324766140755,True
59764670,39.293955248897205,46.49482478337485,False
59764677,39.325439916764104,46.549639371592605,True
59764709,39.532807448081435,46.44085869683394,False
59764728,39.633850056090196,46.43421513536398,True
59764882,39.60147315028316,45.8147889637749,False
59764971,39.661409998097234,45.90628691993085,False
59764972,39.67142239847761,45.95780957564035,False
59764976,39.77075154076464,45.8759052085368,False
59765072,39.99296503004202,45.567327330474576,True
59765089,40.1438187470714,45.49766716393891,False
59765131,40.38528220901176,45.405795247372886,False
59765169,40.522901094953404,45.498810001679225,False
59765188,40.36864042594077,45.67385649886011,False
59765249,40.59063413113665,45.653380437991764,True
59765470,40.11703135782506,46.46776029461509,False
59765475,40.16228331162489,46.44487682336174,False
59765481,40.16158347497578,46.232174705389006,False
59765545,40.3729007206634,45.89444170839518,False
59765563,40.541231116984136,45.87198746295117,False
59765590,40.47545038873437,45.995063927772,True
59765636,40.87546043435423,45.87564207813811,False
59765643,40.45220570320693,46.157986638691845,False
59765676,40.727634694045385,46.11211450034331,False
59765738,40.812277829773286,46.1701199947534,False
59798962,24.77295986943396,58.69398818251582,False
59800039,24.927934172447205,58.82846454641805,False
59800040,24.995972189327443,58.81595832487747,False
59800073,25.388732849976506,58.634792130808044,True
59800099,24.84381365416949,58.951289927846354,False
59800175,25.56511290572281,58.86231056081117,False
59800199,25.594230953791232,59.00892136604486,False
59800216,25.467691812639313,58.624422526693515,False
59800329,25.731176775863958,58.80434583723607,True
59800371,26.051430371429124,58.85275361313239,False
59800388,26.24652479504738,58.70227456965651,True
59800398,26.17324246238575,58.77483859100243,False
59800428,26.49492180856297,58.76029453735232,False
59800432,25.02777047154601,59.20988958310324,False
59800469,25.247991493878118,59.263017135485214,True
59800590,25.379723329846552,59.36945713406208,False
59800598,25.44670696919409,59.42659364021729,False
59800646,25.745170255640513,59.27942404044166,True
59800672,25.895189543756782,59.2977432738865,False
59800683,25.759156423980542,59.40795860391119,False
59800779,26.322880090826153,59.07590875841562,False
59800855,26.172183334213184,59.2927539112547,False
59800891,26.540730476276167,59.05984157415542,False
59800930,26.74206047319558,59.2017172773402,False
59800985,26.466479749896116,58.507266323707064,True
59801085,26.400642501996835,58.58429707173057,False
59801137,26.857752832462374,58.63216886852618,False
59801146,26.911694645040463,58.52243834229021,True
59801393,26.896007964982175,58.73741959310973,True
59801429,26.97232749860135,58.668580429735684,False
59801468,27.135815662861575,58.795708951369626,False
59801512,26.867099002124057,59.017830686669285,False
59801526,27.12060624777498,58.92123931614144,True
59801558,27.184856728962178,59.09870970842681,False
59801560,27.137218703065013,58.89831629779238,False
59801587,27.345719924515784,59.03062589706622,True
59801590,27.450119873769903,58.998399491647966,False
59801640,27.55251556975277,58.6834809236644,False
59801719,27.673444334126412,58.79774254316987,False
59822414,36.32160248693643,48.00535847291148,False
59822421,36.31213147156661,47.962197697760516,False
59822423,36.37621677686463,47.94138672157159,False
59822525,36.735072003131606,48.273854009930325,False
59822748,36.74739092110516,48.42768010538169,False
59823899,37.17051336826601,48.8192933353011,False
59831252,38.76779279957693,50.76342557409859,False
59831262,38.8297041515876,50.82578463186747,False
59831274,38.93266582471447,50.77282523923773,False
59831385,38.97352912822331,51.02271689153683,False
59831388,39.10124219346488,50.89819323342761,False
59831469,36.86125416563832,47.87047807450125,False
59831486,37.084111146210994,47.78087923056382,False
59831514,37.165249294621674,47.88346000759755,False
59831548,36.793247748130455,48.272007234520395,False
59831561,36.91440136314817,48.22931483916179,False
59831582,37.14032027189253,47.97843501919118,False
59831614,37.26663123224525,48.01796836690853,False
59831729,37.31857674527341,47.84817364326485,False
59831750,37.812210422045034,48.10118162655054,False
59831773,37.61278228595443,47.74518478983979,True
59831881,37.20067281014154,48.32581960328538,True
59832103,37.841043516436024,48.22788496245555,False
59832114,37.80074980373902,48.38534677564129,False
59832230,38.154141704689444,47.36300793106455,False
59832273,37.98183016251947,47.67508952555875,False
59832284,38.15610679284322,47.64386770499679,False
59832333,38.3070437920773,47.63347835727549,False
59832366,38.42897685384343,47.25534721338218,False
59832425,38.805164273931105,47.04053030493241,False
59832483,38.71027776947701,47.346459467176,False
59832508,38.75237455545068,47.36286354212561,False
59832511,38.83516461262008,47.28065638859025,False
59832528,38.85632133061836,47.4841334508301,False
59832547,38.04675482819659,47.84446526186633,True
59832563,38.23628075603665,47.885871113911826,False
59832625,38.54181025375968,47.90060939212345,False
59832644,38.27917424648892,48.07185450781542,False
59832711,38.602462467366315,48.09107683337831,False
59832732,38.70478624394636,47.7036637350336,False
59832771,38.94546562171107,47.54959677996151,False
59832814,39.297250249285966,47.6023988390954,False
59832840,38.977367075218,47.872461058580434,False
59832863,39.149697795839515,47.94000392290597,False
59832895,39.258235921449945,47.8363384559937,False
59832900,39.31385204242235,47.843460220876565,True
59832906,39.37536678542377,47.7750836228623,False
59833085,37.678722049578575,48.76994073572949,False
59833132,38.00015137644478,48.82577182457465,False
59833206,38.30040688220956,48.4964714061423,False
59833237,38.24171015373568,48.66558582426943,False
59833265,38.511102084213384,48.50274937942636,False
59833513,38.39088728464987,48.823509197807994,True
59833557,38.567177010932944,48.71450309356921,False
59833588,38.67039991583446,48.80618623903346,False
59833698,38.68759801473162,49.085862998216356,False
59833751,38.50932233783542,48.40869008894147,False
59833811,39.03224140305423,48.173117845291905,True
59833814,39.015235620290966,48.19856597103956,False
59833840,38.77187224744465,48.44369625666535,False
59833910,38.94066834653025,48.50182534163183,False
59833920,39.15051595613438,48.36743968399056,True
59833948,39.23064848088762,47.98578581196589,True
59833956,39.04597092020107,48.169959061924935,False
59833980,39.31931271929624,48.11620301366929,False
59833997,39.5235541180459,47.84352561711549,False
59834020,39.466148366915775,48.05766996662174,False
59834034,39.27320002370153,48.220555161073,True
59834200,39.10766005982734,48.72205640358559,False
59834213,39.12100052434832,48.55319688553754,False
59834284,39.04199206825581,48.84993351509421,True
59834323,39.242521029782885,48.866887423173964,True
59834332,39.2045835364282,48.730805971705685,False
59834374,39.419655041351916,48.779084637213266,False
59834423,39.53992398748242,48.44992492092576,False
59834488,39.748656734696645,48.36561731530315,False
59834514,39.72972433568629,48.418052931963736,False
59834530,39.81902346638164,48.34987667805114,True
59834561,39.67260167548069,48.59057354014736,False
59834581,39.7436752716661,48.70408847535313,False
59834614,39.92138979756982,48.52257149552133,False
59834772,39.383041763703204,46.83812989504174,False
59834791,39.49903379651303,46.92700250729719,False
59834820,39.32604011404557,47.18414990382103,False
59834841,39.41700228752428,47.28987331367595,False
59834859,39.49175655970387,47.08539269833641,False
59834875,39.63038139867546,47.18134524338664,False
59834876,39.59689140575152,47.208676885820466,False
59834896,39.63754103219283,46.873454039263244,False
59834898,39.63851718091721,46.94815588271209,False
59834919,39.77379037299341,46.68676810858642,False
59834933,39.9355432463002,46.63352176422725,False
59834962,39.98278717952218,46.81372820599133,False
59834967,40.09492022896217,46.742267210319525,False
59835002,39.90805409340133,47.01220137408981,False
59835008,40.02659820133922,47.06628759403831,False
59835072,39.3501521258384,47.51635628272551,False
59835213,39.84598024186658,47.455560948728454,False
59835214,39.856675485168964,47.46290561022013,False
59835243,39.95797383140961,47.50577856833679,False
59835255,40.04927753752045,47.565672807857325,False
59835261,39.89188341847333,47.16186304314178,False
59835311,40.12246851250203,47.26850446567889,False
59835365,40.06853128775205,47.35586990213995,True
59835382,40.04572852118146,47.47299062169747,True
59835384,40.07021893801624,47.49720597715634,True
59835434,40.495483254009756,47.16384015046849,True
59835443,40.477182297396425,47.4083048007348,False
59835457,40.00571298937159,46.56777211869332,False
59835476,40.09112188048025,46.65636793753284,False
59835480,40.16179197127143,46.665792522172836,False
59835506,40.28098210890976,46.589169851967824,False
59835511,40.3554616610528,46.58928911365582,False
59835555,40.47437283740117,46.57399782958442,True
59835583,40.30602441893425,46.701055119140506,False
59835638,40.70767107976649,46.646549844220935,False
59835755,40.9890425137714,46.28948602394107,False
59835950,40.63349309253299,46.937379262448495,True
59835963,40.618856147458075,47.02814648329423,False
59835974,40.72616841833919,46.98732025868021,True
59835976,40.621616399356526,47.05423298237902,False
59835993,40.749873700091115,46.90241841435796,False
59836099,40.895365856145176,47.19737753087973,True
59836135,41.00151085791227,47.112102007080125,False
59836192,41.03801511216809,46.78072826874926,False
59836360,41.48129823892217,46.92805912471312,False
59836449,39.75247207535038,47.82586149054227,False
59836458,39.737458583012604,47.92112734118936,False
59836459,39.7752530819644,47.90131886393292,False
59836478,39.975908903328275,47.635931856573734,True
59836593,40.03746539818135,47.93667721212406,False
59836655,40.35745342547802,47.50244332584188,False
59836666,40.33762333221038,47.67651651162467,False
59836669,40.32693320810844,47.730152027149934,False
59836672,40.339844728157786,47.68362349247319,False
59836727,40.527348145585854,47.5811165208498,False
59836752,40.509083059081156,47.70493863365223,True
59836827,40.6940338875067,47.7800387951882,True
59836929,40.36353018251208,48.056374660963435,False
59836934,40.46658739373938,47.987427082973426,False
59836951,40.4226057617811,48.14279908289178,False
59836984,40.179928254668155,48.442325133433165,False
59837053,40.26998632645292,48.50924790333906,False
59837100,40.34867326699651,48.491313143981046,False
59837120,40.49244333483983,48.27384534578452,False
59837135,40.59304503472154,48.19325788420691,False
59837270,40.8826641418856,47.99998546790549,False
59837278,40.878326957681885,47.799501457993074,False
59837396,41.06659295547634,48.03237957867221,False
59837397,41.046717880363026,48.071460410477755,False
59837429,41.236972406191434,48.13468912514411,False
59837439,40.825451724638576,47.30489034302173,False
59837515,41.24642183688192,47.177307900337276,False
59837524,41.171328217419386,47.30531483751328,False
59837578,41.04133005487711,47.595771718035586,False
59837637,41.18208158224195,47.4299985780204,True
59837658,41.32963811375954,47.544331580647736,False
59837694,41.42488078518401,47.17790489312493,False
59837725,41.50344392167907,47.24586609914034,False
59837732,41.52749948921456,47.16430960742146,True
59837746,41.676022318063126,47.14285479254585,False
59837787,41.84021861429945,46.98651782741135,False
59837810,41.86314902982248,47.130354193308705,False
59837833,41.50817973098171,47.33804060002133,False
59837858,41.746339085377144,47.252390287375405,True
59837887,41.71317328080783,47.40029995618589,False
59838032,41.130223354631454,47.70712243755891,False
59838040,41.22721675505974,47.75196649846036,False
59838062,41.179126946210886,47.858032673257036,False
59838098,41.58412571478106,47.64110162577729,True
59838107,41.56323341487626,47.68789077088164,False
59838127,41.69470287156137,47.65563506116768,False
59838183,41.685520341037964,47.787005292661675,False
59838195,41.80846974994255,47.711620064152164,False
59838232,41.66084047327856,47.51919909981433,True
59838246,41.77850638710811,47.54166209788546,False
59838311,42.10889619317213,47.394639107279914,False
59838374,42.10905900052481,47.60763875574973,False
59838436,42.384776703283926,47.70926077404069,False
59838802,39.1466951646766,49.327520525380976,True
59838993,38.63796658051163,50.228195130909114,False
59839039,38.91758088890063,50.1181178518719,False
59839075,39.069321819655585,49.56771513390012,False
59839129,39.34563854106382,49.490090231289265,True
59839174,39.04118608953321,49.928154945422996,False
59839184,39.25921205875147,49.77697455388718,True
59839192,39.261939959415315,49.822557668436424,False
59839205,39.195038990220816,49.98610350624541,True
59839259,39.61867505115938,49.81847036876495,False
59839317,39.401598888436354,49.133969571513916,False
59839336,39.636847262705274,48.843432387008896,False
59839385,39.283786406949694,49.32493316330434,False
59839412,39.52669069124583,49.192652123746115,False
59839419,39.40660099877117,49.40183252925659,False
59839425,39.456367299858044,49.39866454072101,False
59839516,39.82067770326921,49.17563212349246,False
59839610,40.04152856370009,48.67184204917545,False
59839671,40.22329428758631,48.755728334310305,True
59839796,40.33910996642442,48.98706530675971,False
59839887,39.8034733118945,49.28254971377637,False
59839926,39.910201600588714,49.39536520681075,False
59839975,39.86249182845319,49.58807258024182,False
59839997,39.86688513238712,49.695067179917174,False
59840033,40.11449003760776,49.574443808211555,False
59840049,40.285534529780875,49.52664117620373,False
59840181,40.386561322792744,49.42058945910221,False
59840191,40.31466587283859,49.50355699099063,False
59840221,40.516089177596704,49.30690291680686,False
59840247,40.62554843830413,49.42332966312898,False
59840262,40.80541237603139,49.383761384394965,False
59840315,38.91372538154161,50.1669160757213,False
59840331,39.06151256062458,50.172992515027644,False
59840472,39.39916770836454,50.0586615931655,False
59840510,39.50155750373546,50.170653918289034,False
59840567,39.60413382050719,50.166548317520494,False
59840574,39.677249695696425,50.23463996330181,False
59840642,39.93282754775047,50.2408770065331,False
59840645,39.95232587265772,50.276147775212614,True
59840691,39.192960998533394,50.770065892280094,False
59840771,39.44193400673223,50.84822028628484,False
59840854,39.578095047543556,50.47830160212102,True
59840962,40.02421444232238,50.413329557214745,True
59841043,40.10004502789714,50.51241984536493,False
59841179,40.383499955209174,49.84241713267289,False
59841222,40.29670427756965,49.97421357359874,True
59841323,40.658916041674715,49.61091550301717,True
59841416,40.594800633657215,49.805258240194455,False
59841426,40.6544531915756,49.83191111718718,True
59841470,41.045295372739936,49.85143420485228,False
59841573,40.431567278619525,50.19259030105317,False
59841582,40.35477035598193,50.38740623112334,False
59841728,40.67015877907904,50.5319417634359,False
59841744,40.68141950767257,50.29256804492309,True
59841781,40.83925420735459,50.45046366615134,False
59841789,40.93574782429629,50.34089216707836,False
59841965,41.21783917169055,50.09986857957446,True
59841982,41.107944723444824,50.26087469007441,False
59842017,41.35232287787747,50.17395013135237,False
59842167,40.62580574852693,48.63248577963537,False
59842200,40.666685060845616,48.54711376469385,True
59842229,40.44691819671099,48.80723478887913,False
59842236,40.60331731328749,48.77103743263645,False
59842310,40.91284556690807,48.7501371971469,False
59842318,40.92493652216443,48.83739489649145,False
59842335,41.05932235771223,48.78574260451071,False
59842363,41.11577111448671,48.3546323502324,False
59842450,41.24708540024885,48.56783160034834,False
59842520,40.688728993353585,48.99201875859365,False
59842525,40.675605844544044,49.00818396500831,False
59842572,40.93449371284496,49.05758464230742,False
59842734,41.360268060111,49.156290118456845,False
59842764,41.382105322456404,48.66808291105731,False
59842777,41.32211832033465,48.85148420227591,False
59842795,41.636745253363934,48.827948183648175,False
59842802,41.639244000045956,48.61126684116518,False
59842871,41.63009251789279,49.021831849786714,False
59842883,41.73113742349189,48.935230343479596,False
59842924,41.90739434289458,48.74813021392662,False
59842964,42.046283367323866,48.87487153225011,False
59843022,41.73811081175055,48.03479657404455,True
