sdss_id,n_visits,delta_chi2_23,f_imp_23,q2_triple,q3_triple,outer_component,v1_triple,v2_triple,v3_triple,inner_corr,q_inner_dyn,vetted,vision_triple,double_vetted,fail
80018124,4,25701.86010485544,0.350457382832177,0.795600368071936,0.7360767223517878,0,3.98;4.71;2.17;-1.15,-27.84;-22.62;70.11;34.16,-11.98;-8.88;30.86;13.48,0.999,,False,True,False,"V3,V4"
62125879,3,4569.588644465592,0.219498984859769,0.7001922591988766,0.1038386951534086,0,-8.86;-8.75;-9.28,-78.71;-81.19;-65.01,15.27;-4.97;28.83,0.88,,False,False,False,"V3,V4,V6"
70790539,3,59965.74309965843,0.3324299641742751,0.8393560942817366,0.4204017477400186,0,-10.78;-20.59;-20.03,-22.44;-35.69;-35.40,68.51;68.56;51.40,0.481,,False,False,False,"V3,V4"
98366456,5,103594.387339425,0.3347915523286131,0.6462458517617898,0.6559170776851004,0,0.18;-4.12;-4.49;-0.58;-0.76,27.40;27.58;37.80;-48.54;-51.90,7.12;7.77;15.95;-32.02;-32.52,0.998,,False,False,False,"V3,V4"
59871430,3,9014.22595284164,0.252903127617517,0.6570072491167642,0.5578084216822914,0,15.91;12.92;15.78,66.90;-43.51;-34.19,-60.05;33.20;48.76,-0.978,1.064,True,True,True,
115416065,3,320738.408309647,0.4526944749980758,0.8972467550566561,0.8990082992727846,1,21.87;-96.19;4.84,-7.66;-10.85;-11.64,10.84;-12.26;149.48,0.499,,False,True,False,"V3,V4,V5"
70366354,4,4932.426757108507,0.1985914502840859,0.5398048159278798,0.351729795273384,1,16.90;6.89;25.71;18.82,-20.68;-17.13;-15.56;-21.15,60.00;-10.03;-19.97;-20.01,-0.128,1.567,False,False,False,V3
71235290,3,5935.444391369259,0.2327373503451071,0.6077215816296994,0.1472474734508448,1,28.89;-28.12;-28.27,-15.90;-19.83;-20.30,13.48;-10.13;-23.85,0.932,,False,True,False,"V3,V4"
71751019,4,11732.411602070992,0.2446993220424899,0.942795786383097,0.4292983820948753,2,1.07;12.08;11.43;11.24,19.86;30.40;29.97;29.50,3.88;3.47;6.01;5.66,1.0,,False,False,False,"V3,V4"
57937572,5,12039.23210998041,0.165033578557895,0.8321935363217503,0.2887122469510129,2,-19.09;-20.13;-18.95;29.76;-18.55,-24.55;-23.89;-23.93;23.89;-22.95,88.51;88.43;88.76;88.61;87.03,1.0,,False,False,False,"V3,V4"
56937903,4,13959.786559654836,0.2424656731564538,0.6082926525890603,0.1666934466481051,0,-13.03;-13.62;-6.44;-13.36,-9.13;-10.03;0.49;-8.46,-13.52;-26.78;-13.71;-16.74,0.514,,False,False,False,"V3,V4"
60276286,3,32505.16592324716,0.4268789614883743,0.9898694380035656,0.1434120428121787,1,5.90;-10.63;2.44,-1.05;-3.88;-2.13,14.39;73.51;12.85,-0.975,0.258,True,True,True,
75079953,4,37334.07407008216,0.3554960261135639,0.8337002910585639,0.3608199860196405,0,-27.12;-18.01;-23.30;-19.41,-11.31;-2.77;-30.68;-54.00,-23.95;-13.56;-24.74;31.94,-0.767,1.106,True,False,False,
58458783,3,31307.13463426371,0.171412079839555,0.764958370481817,0.8931195511805231,0,24.34;17.35;22.64,-9.02;-27.46;66.16,-8.25;-28.91;69.76,1.0,,False,False,False,"V3,V4"
61457416,4,13613.54440721708,0.2730810935123381,0.7112530245083413,0.7480613147876223,0,12.65;12.42;15.90;22.14,-79.91;39.54;105.60;-7.59,12.20;37.44;18.30;126.68,-0.107,13.801,False,False,False,"V3,V4"
55079119,4,4186.939517086968,0.1928345158743671,0.8772625163775214,0.2678851715107108,0,-17.02;-16.51;-16.79;-17.41,-23.44;-8.33;-9.88;-26.54,-29.39;-4.79;-2.14;-33.21,0.99,,False,True,False,"V3,V4"
56406344,4,1466793.555053784,0.7580629925121014,0.1854289888835044,0.1178241348924058,0,-29.76;-29.67;-29.87;-29.90,37.99;-38.79;38.25;2.40,-28.49;-89.99;7.07;54.41,0.505,,False,True,False,"V3,V4"
61466734,4,4764.582149186666,0.1637866660999011,0.2220692854343381,0.228640341371298,0,15.03;13.20;22.70;22.04,17.69;3.80;-17.74;20.35,77.11;60.98;23.80;14.12,0.256,,False,False,False,"V3,V4"
63745065,3,2907.2676229955105,0.1881258562477991,0.9899439971609046,0.1107794352210623,0,-19.23;-17.28;-22.11,-10.00;-6.68;-24.17,-22.05;-33.73;-18.60,-0.797,1.47,True,True,True,
61204778,4,29837.62357619591,0.2912298275611392,0.6826418743330139,0.5430391600201168,0,-0.82;-4.13;-4.13;-2.88,-32.31;-21.50;-21.72;1.16,-35.88;-16.83;-16.56;-5.18,0.911,,False,False,False,"V3,V4"
58729158,3,35067.948088683195,0.3775492762970019,0.8215597521971066,0.113649551897557,0,17.16;9.08;7.85,68.65;121.16;-5.90,-13.22;17.62;-45.61,0.996,,False,True,False,"V3,V4"
66687276,4,4303.969002183974,0.2363218895632566,0.9001770760968555,0.2303081480825764,0,-18.17;-17.87;-11.32;-16.69,-8.82;-7.37;-16.57;10.08,-50.78;64.76;12.56;-64.67,-0.547,0.343,True,False,False,
59217168,3,15102.51205396773,0.3381725363076098,0.9886345240831498,0.7139981016484274,0,-20.98;-23.12;-18.83,-1.82;-9.18;3.77,-2.67;-9.26;4.41,0.995,,False,False,False,"V3,V4"
57294863,3,7784.161326529007,0.2289062532222241,0.8668541495030604,0.7722388234985311,1,22.07;-20.10;22.18,1.16;-0.34;1.68,-5.62;43.15;-0.42,-0.995,0.915,True,True,True,
70057408,3,8079.808265139036,0.2074537690772067,0.6643356282731384,0.7069558909482623,0,4.60;-3.68;-2.91,-18.05;-6.52;-50.71,-28.37;-8.15;-97.29,0.999,,False,False,False,"V3,V4"
78989376,5,38670.583987678605,0.1916797859428365,0.8218277735917157,0.8696680997560164,0,11.83;12.33;12.42;13.48;12.97,58.75;-96.59;-95.24;-68.71;75.11,-82.83;-97.40;-94.92;-75.21;-125.61,-0.419,10.569,False,False,False,"V3,V4"
61527372,3,5484.794468611348,0.1862437591843874,0.7477232266892851,0.2394961791550655,0,12.19;6.41;13.09,7.40;-2.18;11.79,25.85;89.88;19.95,-0.972,0.189,True,True,True,
71103348,3,23189.93579392429,0.3619206669071122,0.593395315905257,0.9049931698862944,0,27.71;21.12;27.99,49.09;-3.92;60.14,55.30;1.65;60.14,0.996,,False,False,False,"V3,V4"
57493918,5,10217.781182227363,0.1575406342256884,0.717866104053971,0.2049154470771634,1,10.15;30.01;24.21;23.76;10.99,24.74;27.45;24.25;24.65;24.33,54.27;19.48;32.19;32.84;23.89,-0.566,1.161,True,False,False,
59151104,3,4766.266145048059,0.1467914526562808,0.9899437688765454,0.7828186288927327,1,-47.65;-20.19;-14.72,-19.23;-19.27;-13.27,-20.24;24.10;-12.38,0.51,,False,False,False,"V3,V4"
116817823,3,32414.83854657408,0.393399952092296,0.9545603571842968,0.2214308084743258,0,33.56;26.33;26.89,18.83;-0.24;27.12,24.55;67.11;36.09,-0.844,0.755,True,True,True,
90847552,7,7384.35046709521,0.1747397900262641,0.523016377132125,0.3172747103938938,0,4.47;1.43;0.22;0.24;4.45;-0.15;1.78,1.98;-32.57;-20.42;-29.32;53.29;-13.86;-35.39,38.17;32.62;75.71;20.19;-18.23;64.09;9.71,-0.487,1.994,False,True,False,V3
58720631,4,54035.28029503813,0.3670019581077945,0.989945956299614,0.4083617540898266,1,-39.58;33.14;11.55;27.88,-5.68;-8.48;-7.24;-8.87,-12.49;-14.81;11.43;47.71,0.416,,False,False,False,"V3,V4"
76223482,3,1987918.3470332888,0.8111758187656928,0.9270855405097544,0.1226161694131448,0,-25.50;-15.79;-17.18,-25.38;-12.63;-15.26,8.58;53.20;6.05,0.623,,False,False,False,"V3,V4"
116779544,3,4888.513833373247,0.1465250228344811,0.6780523321868805,0.210137766977886,1,20.53;9.42;17.27,32.53;22.58;28.94,26.55;73.40;43.23,-0.998,0.241,True,True,True,
59967302,3,3388.2119385434708,0.1538721492250565,0.9899999999821004,0.2357748616927037,1,-25.98;-13.14;-21.84,-23.43;-13.48;-18.59,60.47;81.64;90.32,0.53,,False,False,False,"V3,V4"
57907478,4,20296.204298989865,0.1857268117967128,0.5206043180273937,0.2076621949796039,0,-28.00;-28.38;-28.05;-28.18,1.06;16.86;5.13;12.84,51.36;-17.16;60.48;60.96,-0.664,0.287,True,True,True,
61681755,3,67474.93815085504,0.435066476670299,0.9347066030692912,0.2220656351417921,1,8.03;-3.24;-9.43,-9.62;-4.62;-9.83,-8.68;-42.93;-18.09,0.422,,False,True,False,"V3,V4"
62463249,4,40462.30374031981,0.3684761210090069,0.99,0.3163528071072248,1,30.13;29.90;-8.88;28.33,-0.23;1.89;-0.85;-0.61,6.77;-23.79;45.02;82.13,-0.29,1.436,False,True,False,V3
85107221,3,12087.095546320015,0.3151197588874434,0.7597763042623544,0.2414937808695887,0,-5.55;3.53;1.87,-51.27;29.97;27.04,16.10;-31.27;101.96,0.133,,False,False,False,"V3,V4"
62736312,9,71717.23136690131,0.2054578563036188,0.4491940260417787,0.500502861216209,0,6.59;6.67;6.74;6.70;6.91;6.62;6.60;6.62;6.62,10.61;37.37;56.13;38.18;-16.25;11.40;12.51;-59.09;11.87,13.99;10.26;99.76;10.24;111.27;12.05;10.08;17.40;11.83,0.063,,False,False,False,"V3,V4"
80023212,3,9098.765820432498,0.2600416799456279,0.8220442398667399,0.8102969757444874,0,17.89;17.68;18.19,-20.98;-34.66;-41.71,-41.00;-10.05;-14.15,-0.895,0.701,True,False,False,
61839072,3,15831.64484920702,0.2037273854195594,0.9899999999821226,0.3118997329366305,2,-5.39;1.64;16.05,14.73;-18.50;-4.81,4.92;-0.26;2.33,-0.416,1.574,False,True,False,V3
66005142,6,6255.0523137183045,0.1411289739144134,0.2504201225888431,0.3553865069092867,0,15.26;8.06;8.21;16.17;17.08;14.82,11.32;12.58;-9.20;20.26;-9.79;14.66,3.93;1.46;-76.95;75.90;113.78;-101.68,-0.075,2.043,False,False,False,V3
69232033,3,89779.5569900811,0.4462380555393325,0.9112796377145216,0.1004993479551067,0,6.34;7.98;7.97,33.29;55.92;52.17,-49.02;-13.98;10.85,0.836,,False,True,False,"V3,V4,V6"
54763002,4,103577.04837217368,0.3493933781456761,0.6792402250453641,0.3747488965154876,0,15.75;14.53;17.91;15.04,-19.87;-18.84;33.62;-22.54,-88.08;-97.96;-84.15;20.86,-0.315,1.541,False,False,False,V3
62128996,7,243105.4229218267,0.5634861819511271,0.9314569079521798,0.8161769399214465,0,-2.52;-4.21;3.32;0.31;3.37;-4.79;-2.86,-12.95;-16.40;72.84;64.20;66.22;-20.13;-11.59,-15.36;-7.59;38.75;32.90;35.40;-7.21;-20.17,0.974,,False,False,False,"V3,V4"
59327526,3,10363.328247277124,0.282139392546425,0.8924747328539939,0.2108899155021653,0,13.18;3.31;12.14,3.16;-6.91;2.54,-80.65;91.30;88.72,-0.558,0.103,True,True,True,
57909870,3,310348.1433512021,0.6805654446982029,0.4021858471802739,0.1347213907955231,0,-25.28;-28.15;-27.93,-13.10;-29.28;-32.04,-56.80;8.86;16.29,-0.999,0.255,True,True,True,
71200193,3,2617.086589973267,0.158332426328357,0.4294882721056871,0.4125538825907759,0,26.08;29.77;29.46,38.90;25.62;0.06,-1.86;23.32;43.80,-0.971,0.889,True,True,True,
62151816,4,9946.439046473415,0.2096731655924196,0.9899999999982766,0.3952183531621867,0,3.19;4.12;4.25;4.32,19.79;-12.30;-12.60;-12.24,-28.30;8.91;-3.78;-45.74,-0.305,2.15,False,True,False,V3
79112770,3,3758.05398270089,0.1718378045753912,0.9524118783189002,0.1736409937025494,2,12.84;2.30;-1.24,5.52;-4.54;-7.40,78.17;76.21;80.82,0.999,,False,False,False,"V3,V4"
125851461,4,111991.3001981778,0.2138947663748987,0.7587510892405835,0.8313796405960404,1,-25.38;-27.16;-25.16;10.45,-3.75;-9.19;-3.21;-9.47,-30.87;-35.03;-31.40;-0.89,0.998,,False,False,False,"V3,V4"
68888803,4,4616.831697398768,0.1867419735768356,0.921187080913962,0.9111434156237254,0,0.19;0.21;1.14;0.36,36.20;36.13;-1.81;36.06,-0.28;-0.07;35.25;-0.20,-1.0,1.071,True,True,True,
97933600,3,9542.977593828473,0.3639296073165924,0.8035098947576103,0.2093704857657497,2,-12.07;-18.83;-6.73,-24.57;20.60;87.00,-19.63;-15.31;-13.67,0.536,,False,False,False,"V3,V4"
111638444,4,16415.952047842955,0.2871659410636083,0.8633328454582488,0.1469698603354011,2,-9.70;2.21;-8.63;13.19,10.55;76.38;27.55;57.25,-0.12;-5.66;2.39;-2.34,0.748,,False,False,False,"V3,V4"
57985872,3,3442.448103667514,0.168048452949472,0.7409598005302412,0.143490179980684,0,20.84;18.93;25.62,8.81;6.60;23.96,39.92;37.36;48.00,0.993,,False,False,False,"V3,V4"
113934346,4,228344.8769298258,0.4632333864216699,0.9899999999999984,0.366081200186581,0,28.34;29.30;28.20;29.11,78.22;-17.17;71.65;-11.62,68.64;-34.04;70.89;-20.72,0.996,,False,True,False,"V3,V4"
61040940,8,35907.22397812217,0.2814068711102329,0.99,0.1699383339180424,1,1.95;13.55;15.30;1.77;17.44;15.01;2.20;13.80,-4.82;0.49;1.72;-5.18;2.94;1.72;-4.04;0.70,81.30;79.92;81.24;88.22;89.58;89.38;84.47;73.72,-0.06,20.764,False,False,False,"V3,V4"
61224346,5,3930.311440385034,0.1813437073192785,0.6326396945922844,0.3163198472961422,0,-9.28;-8.26;-6.14;-8.46;-8.39,45.96;21.09;-79.89;43.88;36.62,50.00;10.00;-80.00;50.00;40.00,0.993,,False,False,False,"V3,V4"
114759687,3,9132.562285004984,0.2540968237943894,0.8270584172243108,0.1737617438167776,0,-23.20;-23.84;-22.93,10.87;0.79;21.26,-82.82;-73.01;-61.94,0.537,,False,False,False,"V3,V4"
68998285,3,18981.03646799817,0.3231304945465791,0.7018368555726106,0.1725603336879932,0,-1.21;-4.06;-0.97,-27.61;11.43;-28.24,-70.71;78.77;-70.98,1.0,,False,False,False,"V3,V4"
59426879,3,3352.605726964037,0.2032178251652876,0.5240783270086296,0.854668792657173,0,12.25;12.69;12.34,47.25;20.49;27.38,30.29;19.10;37.59,0.363,,False,False,False,"V3,V4"
69045070,6,15517.009538346729,0.27442656213903,0.7948813915043765,0.1044499999999998,0,3.04;3.18;-2.81;-2.00;-3.37;-2.27,24.55;24.90;-6.00;-7.05;-3.21;-6.49,29.79;26.47;-14.17;0.86;-12.51;4.96,0.892,,False,False,False,"V3,V4,V6"
59835365,7,15140.941293957236,0.213643117106712,0.5876481501757725,0.4901002642529679,0,10.37;10.05;1.32;9.28;10.14;8.10;0.65,-52.91;59.78;-61.24;-45.32;54.95;-56.46;40.22,-23.77;5.45;-33.77;-19.79;0.28;-28.43;0.43,0.978,,False,False,False,"V3,V4"
56679576,3,18613.334226990875,0.2178200440727846,0.9896469830135866,0.3303419933672795,1,27.50;22.88;-21.91,2.84;-1.72;4.26,-11.32;16.26;11.13,-0.419,4.438,False,True,False,"V3,V4"
91234475,7,34578.02386788168,0.1570661224588787,0.5607615205003872,0.4560100167465702,0,3.29;3.24;3.19;3.22;3.02;3.41;3.45,25.44;28.69;29.05;28.60;31.36;-9.51;-7.80,-0.44;-5.16;-7.43;-5.35;-10.76;36.72;19.98,-0.965,1.075,True,True,True,
74968785,4,64672.65556667501,0.2665651357883121,0.6409394126235993,0.5615770486921715,0,25.48;23.82;26.47;24.56,42.73;-0.00;-15.30;-17.93,-19.94;59.99;60.02;29.80,-0.823,0.903,True,True,True,
116343065,3,75446.0120977801,0.3986203774140143,0.7199648581638477,0.1542023906798739,0,-15.84;-22.51;-17.97,16.68;-71.29;-51.86,9.42;-36.73;-26.03,1.0,,False,False,False,"V3,V4"
69172428,12,31479.43770591548,0.2890084017966781,0.5480215447038738,0.791567636660651,0,-5.22;-6.56;-0.78;-0.69;2.41;2.11;-0.69;-0.84;-0.80;1.98;1.89;2.46,-16.00;47.94;-30.29;-44.30;-8.88;-42.20;-43.65;-29.16;-30.72;23.89;24.54;-8.39,-18.46;47.41;-28.93;-43.95;-8.74;-39.46;-44.23;-31.01;-29.46;23.76;23.59;-9.07,0.999,,False,False,False,"V3,V4"
70339074,3,3048.2455780350174,0.1778731380376571,0.989999998845472,0.4246366963278486,1,13.77;-2.60;-14.18,-3.79;-13.62;-3.71,21.28;-22.07;-24.63,0.93,,False,False,False,"V3,V4"
70140855,3,18871.86500102523,0.2777424295187573,0.9778735395714409,0.4889367697857204,0,25.77;23.44;28.64,63.54;56.84;71.77,70.00;40.00;70.00,0.835,,False,False,False,"V3,V4"
79927253,3,128407.6786405814,0.4192546773518034,0.9872026076496608,0.9080557635207408,0,-24.02;-20.29;-23.85,-54.25;-18.59;-59.36,0.14;-32.80;-3.23,-0.978,1.253,True,True,True,
70090474,3,19298.758353051235,0.399449243155815,0.8599192375429244,0.1079221975364988,0,2.57;-0.82;1.02,42.96;7.03;26.68,17.41;-44.74;68.25,0.594,,False,False,False,"V3,V4"
56681044,3,6096.559775180234,0.1525650149316765,0.790419824828415,0.3019411073228129,1,19.79;-8.56;14.18,-3.99;-9.63;-5.78,78.98;58.97;65.25,0.854,,False,False,False,"V3,V4"
96046163,3,89896.2031380357,0.4224891575621236,0.9160263333627402,0.3920071105022582,0,-0.42;2.31;-0.11,-29.33;-17.66;-27.80,86.65;97.64;97.38,0.617,,False,False,False,"V3,V4"
57008907,7,47110.06485816743,0.2954920488615883,0.9213795400295244,0.2705135102844372,2,11.29;2.56;-6.16;20.77;21.61;21.05;24.49,33.92;21.21;36.11;24.32;24.22;23.71;17.51,22.32;20.14;19.65;19.41;19.13;19.65;23.30,-0.643,2.683,False,False,False,V4
73537499,5,5145.72372046989,0.1558961462693671,0.9802482103186562,0.1504848775576812,0,-15.81;-16.90;-15.59;-16.99;-22.04,-8.42;-24.95;-22.44;-25.02;-29.01,-13.29;16.88;-26.14;26.81;-27.06,-0.138,2.301,False,False,False,V3
56777476,4,4152.6897728458935,0.2152036382599433,0.934694256653435,0.1624104341265687,0,-10.36;-9.03;-9.71;-1.20,-3.79;-9.30;-0.76;16.52,0.47;0.11;-30.47;-34.42,-0.797,0.737,True,False,False,
61935969,3,28708.019135782844,0.3198401923599563,0.7341248869057319,0.7734008619020479,1,-29.93;14.80;20.31,7.12;10.02;15.29,9.45;15.56;21.33,0.918,,False,False,False,"V3,V4"
68770672,3,31256.21162980132,0.3152340275008393,0.8858758017395812,0.3279521314976739,0,-3.66;0.81;-0.87,3.32;-1.00;16.38,78.67;2.93;21.08,-0.051,4.487,False,False,False,"V3,V4"
60002907,3,43155.07241069728,0.4128062371269982,0.7480919398563683,0.2770743772267826,0,15.16;21.44;11.81,51.65;50.93;21.80,16.24;45.40;27.42,0.112,,False,False,False,"V3,V4"
69100735,3,6246.822058193968,0.2647241070635444,0.9786910156512276,0.3202515554169896,0,3.24;12.08;10.72,-23.34;1.94;-8.24,22.98;33.31;79.35,0.281,,False,False,False,"V3,V4"
59045442,3,3409.5690803623147,0.2182105284690101,0.9442540726315404,0.1117370782036723,2,9.52;-11.18;16.71,-9.09;-22.98;-2.41,79.60;71.28;73.18,0.997,,False,False,False,"V3,V4"
71750289,3,46551.92617413142,0.3413534369444806,0.6739402462241637,0.1667761221185968,0,-15.48;-14.33;-16.00,47.99;84.56;-13.91,8.86;20.40;-34.58,0.985,,False,False,False,"V3,V4"
72072523,3,72537.44020952535,0.509963418953604,0.9320137945491016,0.4977774649781696,0,29.81;24.75;25.49,6.55;-17.01;-14.07,18.93;0.94;31.33,0.219,,False,False,False,"V3,V4"
110549900,3,11830.886617483891,0.1538030661706281,0.9899999999959418,0.3657937468938778,2,5.90;-24.12;-14.93,-15.05;-2.68;6.58,13.28;6.40;8.18,-0.736,1.927,True,True,True,
115058588,3,103152.16631498707,0.3947191176910877,0.9397374073265972,0.3881197421647309,2,-14.33;23.36;-18.88,82.68;88.66;75.68,37.04;41.96;35.10,0.891,,False,False,False,"V3,V4"
111560750,3,3742.073166363487,0.1800980207474265,0.8255667984165749,0.1491776692550471,0,26.19;28.22;27.05,60.65;62.71;40.22,11.06;13.23;34.22,-0.986,0.986,True,True,True,
106531265,3,2796.798617822773,0.2465230129846594,0.8483323348895089,0.2936980825428056,1,8.72;7.32;-6.48,3.94;3.13;-0.75,18.47;8.92;-33.25,0.996,,False,True,False,"V3,V4"
79792049,4,452803.7353080464,0.5562423773050444,0.5791359833813496,0.1890974851670098,0,-27.29;-28.52;-25.94;-20.62,1.92;-2.32;-8.73;13.72,-27.96;-30.86;-43.89;-15.38,0.981,,False,False,False,"V3,V4"
61369129,6,84897.26589836131,0.4131221362137997,0.9833576796380328,0.3091761250308165,1,24.34;-26.95;-26.53;-27.35;24.58;27.10,0.92;-0.16;0.18;-0.54;1.86;8.74,10.78;-25.51;-18.27;-14.45;14.79;12.68,0.977,,False,False,False,"V3,V4"
77340091,3,35700.81916488244,0.3298354792801747,0.989999981926652,0.8719511281810631,1,-28.19;-18.17;-90.69,-24.35;-32.33;-25.98,48.77;15.50;-50.98,0.895,,False,False,False,"V3,V4"
80700983,3,29406.29658102124,0.2307842646145892,0.9887231334852123,0.2160815886004252,0,-19.59;-18.45;-19.57,-4.38;-18.65;-4.99,18.94;9.43;-52.75,-0.355,0.583,False,False,False,V3
62773427,6,87840.21467810101,0.2947150367517793,0.9899815634585074,0.9737566137195728,1,29.74;-22.47;-22.76;-18.69;-22.89;24.32,3.21;4.43;4.41;6.51;3.88;-1.48,-21.97;28.35;29.07;30.19;29.09;-26.63,-0.989,0.923,True,False,False,
60446087,4,6274.246178259404,0.1755610324931073,0.924387078377674,0.1089332365486511,0,0.05;9.84;1.37;0.99,-6.99;10.17;-14.80;-15.57,8.88;9.02;4.20;-14.98,0.609,,False,False,False,"V3,V4"
57039169,5,36767.04706777388,0.2851558637496037,0.6401661839109637,0.1989059104466243,0,15.95;17.14;20.87;16.24;16.57,38.74;39.17;5.17;38.93;39.26,68.51;-73.92;100.90;-64.87;-52.02,-0.721,0.255,True,True,True,
62363327,9,105397.60519041214,0.3348680054668173,0.9899900341300468,0.1641244159962645,1,-2.00;8.25;6.91;6.59;-2.53;6.87;-2.53;-6.79;6.75,3.24;1.38;2.24;2.31;4.31;3.02;4.51;-3.08;3.13,-13.91;26.64;37.16;45.67;-8.83;3.75;-22.72;-11.34;6.72,0.792,,False,False,False,"V3,V4"
80278808,3,6329.588897582216,0.2284968300034975,0.8247305230133618,0.2319100770461581,1,-11.06;-27.08;-11.56,-23.10;-29.23;-23.42,-12.45;-25.54;65.39,0.589,,False,False,False,"V3,V4"
80545988,3,2167.898874895738,0.263209663356941,0.9386624141989246,0.2336340889942406,1,-16.97;-3.04;-20.99,-15.75;-8.62;-17.07,-22.88;-6.17;-24.81,0.993,,False,False,False,"V3,V4"
58730216,3,72958.34145683725,0.3991102454471731,0.945370555387275,0.2327394416567944,0,14.24;10.06;10.67,-24.02;9.87;-70.73,14.27;58.27;-13.52,0.976,,False,False,False,"V3,V4"
70314733,3,3180.251181897689,0.2122739541682956,0.989172244649463,0.1261796643317207,1,-18.66;-15.87;12.11,-2.50;0.55;-5.33,35.45;-13.18;28.71,0.308,,False,False,False,"V3,V4"
91940144,4,41782.2634486653,0.2788869563156658,0.9483780267675452,0.5516122795060227,2,16.11;16.18;5.66;4.43,-8.97;-7.75;51.21;55.96,27.18;23.15;27.89;25.74,-1.0,0.18,True,True,True,
54386765,3,3520.0584368661,0.199988870845724,0.8166892246230045,0.2137306460653803,1,7.14;10.01;-11.34,9.00;6.66;10.36,61.41;-61.72;-28.33,0.134,,False,False,False,"V3,V4"
74329403,8,130182.2350946864,0.3164096534431936,0.5506044366160011,0.1358792753099592,0,-19.64;-20.46;-10.84;-19.35;-11.37;-13.11;-12.69;-18.96,-46.90;-49.52;0.37;-43.50;-0.39;-5.49;-5.25;-40.61,71.64;48.97;20.92;70.88;-0.85;64.90;-4.60;60.34,-0.725,0.994,True,False,False,
115805950,3,3314.0654660748405,0.1882070748811977,0.9406121846111136,0.2052934703240924,1,-25.23;-8.74;-17.20,8.13;2.59;7.76,-7.48;69.80;-11.69,0.85,,False,False,False,"V3,V4"
57788139,6,11384.69701371294,0.2082891729009638,0.7111739695115917,0.1282571677503859,0,-18.50;-27.05;-27.09;-27.28;-26.85;-18.24,-24.85;-45.31;-44.41;-45.54;-44.72;-24.68,-87.71;15.04;-85.11;14.39;17.25;-29.96,-0.528,0.396,True,False,False,
61839137,3,14099.424055520372,0.3365669610033196,0.9899999999087626,0.1091392363568036,2,12.04;-13.25;-9.19,-7.85;-2.06;13.36,6.32;3.47;-1.59,-0.598,2.072,True,False,False,
65425606,3,6714.6611419055625,0.2430919093866753,0.9214966797995272,0.7026440741004938,0,11.20;11.56;10.66,32.20;-0.69;30.23,-13.48;9.65;-12.37,-1.0,1.414,True,True,True,
80725017,4,44689.188837529786,0.4853140628708547,0.8489850309920511,0.3036408960211912,2,-26.33;-16.10;-16.35;-29.75,-23.96;-17.05;-16.98;-28.35,-32.18;-24.44;-23.69;-31.57,0.992,,False,False,False,"V3,V4"
89206513,3,1112.0432012386573,0.2813979238175596,0.867704511522506,0.1031011811314449,0,14.77;16.95;16.42,29.82;-28.65;37.12,-14.51;27.61;71.00,0.11,,False,False,False,"V3,V4,V6"
57321224,4,11208.13301768276,0.1615153304203327,0.6237747684205475,0.8923039759035358,1,15.41;1.82;15.60;14.03,15.39;18.09;15.79;16.06,20.00;0.34;15.73;14.36,0.972,,False,False,False,"V3,V4"
114748842,4,20149.412564647195,0.3902955207466192,0.9239316836950594,0.4458541662024646,0,-20.91;-20.51;-22.92;-22.32,-23.86;-44.01;4.94;-60.45,-19.56;-32.99;25.82;2.17,0.532,,False,False,False,"V3,V4"
115419008,3,6197.707298353816,0.1438549537827464,0.989990929230249,0.6866860873836852,1,-3.44;2.70;14.66,4.99;-1.52;1.46,22.26;10.99;26.41,0.432,,False,False,False,"V3,V4"
56762461,3,8546.932547215343,0.1535134052601336,0.9884352425359426,0.4988208072217984,0,45.47;40.60;40.11,78.60;5.85;5.48,-8.14;38.62;17.04,-0.885,2.032,True,False,False,
57885433,7,25785.35032928243,0.2417393144972126,0.9047299929348404,0.8185397419941164,2,2.42;4.57;4.94;17.04;4.50;40.42;3.07,16.52;20.19;20.19;3.00;18.39;18.51;18.04,13.07;18.04;18.61;11.84;13.54;20.74;11.54,-0.185,12.438,False,False,False,"V3,V4"
55312765,3,7242.356124313083,0.2793180861125218,0.9809863852697296,0.2717933812417959,1,-5.88;-22.36;-5.24,-4.23;-7.40;-2.29,80.10;-90.26;89.26,1.0,,False,False,False,"V3,V4"
117035701,3,50454.8005300744,0.4696169662750254,0.9410774552495196,0.1173156069345118,0,8.50;4.05;13.34,22.15;-17.14;45.93,84.81;-73.90;88.66,0.935,,False,False,False,"V3,V4"
116075772,3,8517.271972068309,0.2996212585310936,0.800295317457843,0.1179353780088089,0,-3.69;-11.58;-13.02,-34.71;-39.94;-45.21,73.67;-73.61;-61.82,0.827,,False,True,False,"V3,V4"
61457802,3,4428.908387405507,0.184354446441617,0.5115535244914277,0.269940892297329,0,15.62;12.62;21.41,-4.23;13.10;-1.89,60.65;15.87;68.07,-0.967,0.344,True,True,True,
94858508,3,20297.131960269035,0.2234150386855465,0.989999999999454,0.4807510822277152,1,14.20;23.10;-23.33,-9.41;-0.69;0.17,-30.72;-32.73;13.86,-0.99,0.945,True,False,False,
58733743,3,15131.906109637668,0.2868095701628493,0.9523844288761988,0.7306340072702788,0,18.18;13.09;9.60,15.24;2.19;5.01,30.99;36.53;-0.11,0.175,,False,True,False,"V3,V4"
