alpha,rep,twin,sdss_id,K1,n_ep,loglike
0.10,0,1,59458812,28.6523,10,-635.1460;-651.3587;-649.9680;-615.8602;-621.4866;-623.1419;-591.2222;-586.2871;-632.0769;-612.7807;-615.1945;-566.5781;-606.5465;-630.0108;-566.9286;-518.9057;-516.2785;-474.3549;-295.4665;-291.2126;-199.8593;-216.4500;-227.8599;-155.9468;-130.5857;-119.3009;-116.6370;-99.9627;-72.1410;-69.8708;-69.4948;-78.3176;-80.9460;-92.2472;-100.3757;-84.2024
0.10,0,0,59459230,21.5419,8,-3648.9827;-2118.5510;-2956.0706;-4174.6212;-2859.7083;-1280.1270;-2701.5386;-3390.1152;-4593.5661;-4354.7959;-1967.7434;-2281.0290;-2862.5812;-1698.4903;-3396.2701;-4055.8515;-2579.8653;-2819.6408;-2038.2952;-2311.9203;-2256.1525;-1519.9357;-1688.9944;-1266.1751;-875.6453;-742.1895;-409.9720;-535.3753;-64.4399;-762.3363;-596.4008;-263.1833;-930.8104;-488.0751;-67.4856;-1283.8678
0.10,0,1,59481567,45.1394,16,-1311.0753;-1210.7996;-1269.9801;-1276.6050;-1225.1265;-1224.0402;-1217.7478;-1207.7200;-1233.2773;-1282.9824;-1232.1822;-1330.2964;-1227.2564;-1206.7527;-1270.2873;-1261.7868;-1182.4559;-1116.1129;-1386.6370;-463.8332;-887.3996;-420.8576;-1188.6379;-428.7315;-831.8610;-1099.6221;-1493.4559;-497.8445;-1446.5597;-1373.8405;-1161.6878;-1596.7764;-1404.9457;-1441.5258;-1183.0795;-1543.5028
0.10,0,0,59565060,24.2558,16,-145.4954;-150.5773;-147.5162;-147.2600;-152.6572;-154.4291;-142.2633;-140.1362;-154.2676;-155.7597;-141.8924;-157.2144;-148.5094;-136.6688;-133.5346;-133.3173;-143.6442;-106.8424;-108.7457;-117.5053;-77.1057;-57.6118;-130.6355;-89.1857;-82.6201;-104.9142;-71.8336;-98.1856;-105.5027;-95.2958;-127.6002;-89.9173;-118.1777;-115.5534;-137.4672;-135.7204
0.10,0,0,59763434,25.8666,16,-521.6211;-516.4075;-528.8293;-508.8876;-553.7389;-549.0724;-537.5758;-511.0965;-518.4814;-520.2969;-504.7246;-514.8327;-475.7534;-501.5364;-404.1205;-432.0725;-446.4482;-337.3693;-371.6380;-290.9150;-279.5624;-238.2155;-234.1417;-200.0157;-234.9327;-273.4113;-102.2242;-277.2737;-296.7335;-281.7631;-245.4730;-258.9926;-242.1935;-287.4733;-317.0892;-296.0521
0.10,0,0,59763959,16.6030,16,-63.6493;-61.8615;-60.6442;-61.5111;-59.3131;-61.6705;-59.1435;-61.2117;-64.5214;-57.0552;-57.1426;-59.6700;-58.9786;-61.2154;-63.9247;-63.8766;-50.7848;-62.6960;-50.1671;-42.2614;-55.5382;-51.4398;-53.6293;-52.7749;-56.8141;-39.4526;-53.6670;-52.9640;-50.1013;-48.9955;-51.3109;-53.3734;-48.1643;-47.5492;-44.7752;-51.5665
0.10,0,0,59941779,26.7411,16,-31.2172;-31.1833;-31.2256;-31.0410;-31.3082;-31.0941;-31.2646;-31.1382;-31.1827;-31.0589;-31.1025;-31.4776;-31.2162;-31.3053;-31.2870;-31.2471;-31.1475;-31.1051;-31.1682;-31.2757;-31.0656;-31.1140;-31.1792;-31.1123;-30.8990;-30.9441;-30.9062;-30.8430;-30.5891;-30.5283;-30.5866;-30.3781;-30.2735;-30.1688;-29.5761;-29.4203
0.10,0,1,59977620,30.9265,16,-963.5741;-1029.3921;-1003.2184;-1070.2674;-926.4073;-919.8183;-1008.9368;-937.7756;-1040.3255;-1084.5000;-1041.8805;-1114.4861;-971.9578;-983.5867;-940.1757;-1006.5805;-959.3183;-572.2992;-801.6577;-425.6765;-386.9365;-716.7914;-768.7693;-719.8762;-673.1672;-600.1802;-383.5593;-604.9859;-194.1974;-512.7969;-485.0870;-576.1019;-632.1718;-475.1333;-675.7739;-550.1477
0.10,0,1,59987974,29.3376,16,-57.1725;-57.4671;-57.8803;-57.1569;-57.0891;-57.8660;-57.9792;-57.5276;-57.3807;-56.1118;-57.4462;-56.2310;-55.6300;-55.7568;-54.5126;-50.3494;-47.4743;-45.4514;-44.0386;-46.5818;-43.2229;-41.7842;-42.5077;-41.1285;-42.4516;-44.5710;-39.6670;-39.6516;-38.0721;-39.5455;-37.9188;-36.9715;-43.1980;-46.6183;-38.3459;-35.7521
0.10,0,1,60078317,40.2133,15,-64.4653;-42.1015;-41.9471;-42.2409;-57.6928;-40.6346;-42.9658;-47.6091;-46.0944;-43.3238;-44.7848;-43.5414;-41.6778;-55.1854;-42.3382;-44.1521;-41.0360;-56.2705;-47.1337;-49.9467;-87.2254;-51.3481;-55.1956;-61.9283;-59.8984;-63.2613;-51.7658;-58.9678;-79.2146;-83.2812;-71.7103;-43.0463;-41.0774;-53.3149;-78.0890;-66.0866
0.10,0,1,60081025,57.6840,16,-247.6319;-204.5742;-253.1185;-180.2884;-215.9563;-263.6574;-251.6327;-207.8064;-215.8654;-199.7135;-282.4403;-186.4581;-223.7728;-251.4403;-199.0601;-209.8774;-140.8345;-163.4959;-76.4347;-175.0321;-215.1856;-180.6088;-188.6573;-110.8137;-95.1433;-96.2847;-163.4682;-175.5731;-133.8917;-150.4863;-128.2267;-114.5377;-77.7688;-88.4306;-129.2659;-109.7734
0.10,0,0,60178968,15.2828,16,-40.4315;-52.9728;-47.9102;-45.9172;-41.2584;-48.8948;-43.5556;-57.9271;-45.3340;-52.8880;-44.7998;-47.5904;-52.0596;-56.4668;-47.3607;-53.1924;-43.5527;-57.7925;-47.4575;-84.7729;-89.4815;-83.6268;-66.5990;-85.9530;-96.4083;-70.3720;-85.8635;-97.9064;-102.1159;-93.4631;-100.8224;-94.3649;-105.8875;-121.0147;-111.3714;-74.7332
0.10,0,1,60253572,12.9556,16,-85.9634;-79.2335;-82.5172;-80.8473;-82.7391;-85.3221;-87.2440;-82.2091;-82.9965;-82.3912;-83.5144;-79.3006;-77.9850;-82.0177;-105.3028;-91.2304;-92.1659;-88.6842;-83.9655;-86.6363;-80.5307;-63.0631;-72.6258;-66.1171;-57.5889;-63.9543;-66.4839;-55.4174;-48.1926;-59.8089;-53.7607;-61.6931;-51.2744;-60.0165;-49.4183;-45.9472
0.10,0,0,60452128,15.3967,11,-233.5355;-232.9267;-234.0433;-235.0713;-236.0150;-233.4085;-234.5872;-232.4060;-232.4522;-240.5917;-230.5066;-232.8869;-228.0439;-218.5006;-225.6821;-211.2256;-206.9500;-195.2128;-180.2347;-162.9513;-147.8839;-137.3074;-127.8629;-115.4107;-102.0040;-85.8451;-74.8273;-65.5418;-55.0209;-52.0694;-47.6295;-47.5064;-35.7687;-39.7114;-58.0426;-54.2797
0.10,0,0,60454845,19.3253,11,-33.7126;-32.9753;-33.7955;-34.6204;-33.7212;-33.5525;-33.6835;-33.1548;-33.7895;-34.3080;-34.2304;-34.2878;-33.5809;-34.4342;-32.7846;-33.0929;-32.4851;-31.2760;-31.1026;-30.2468;-29.4751;-29.4849;-29.0820;-28.9578;-27.5976;-27.7175;-27.5318;-27.9059;-28.3581;-26.6907;-26.5282;-26.6091;-26.7735;-25.8337;-25.4383;-24.7597
0.10,0,1,60455136,20.2460,15,-39.4597;-36.3040;-42.7104;-37.4753;-47.1425;-46.5587;-36.5870;-41.5621;-39.9624;-39.2437;-39.0735;-38.9554;-44.4956;-38.7746;-41.4178;-39.5445;-57.9119;-42.9276;-49.4816;-50.7537;-65.0970;-53.3906;-55.1497;-52.6963;-59.4267;-54.2698;-58.5181;-50.7382;-51.8950;-53.8494;-47.4278;-50.5516;-41.5153;-68.8953;-66.5759;-60.8561
0.10,0,0,60457666,25.7258,16,-1035.4660;-968.2832;-999.2220;-995.3112;-1024.8232;-689.5823;-1024.2617;-678.9039;-1002.0746;-758.8552;-943.7844;-1027.0661;-972.0424;-876.0033;-935.3481;-948.5153;-1053.6964;-701.0696;-1010.6513;-655.2964;-1050.8533;-1018.0542;-1146.9457;-937.1775;-1056.9781;-800.0028;-1005.6648;-946.9265;-961.0366;-768.5429;-1073.8491;-1131.0461;-877.4119;-940.8708;-995.0149;-982.1751
0.10,0,1,60458565,35.0388,9,-66.6133;-85.8667;-92.0936;-67.5319;-67.4401;-63.5603;-73.3765;-74.8892;-78.3499;-81.0146;-89.1649;-75.7637;-63.8563;-69.8582;-86.6404;-101.3648;-44.4082;-62.4209;-49.6022;-49.7042;-70.0622;-51.5548;-34.1124;-76.8984;-54.2441;-64.2343;-55.2721;-67.8403;-56.7089;-72.2290;-50.4571;-98.4700;-66.0503;-97.5276;-48.4564;-98.2741
0.10,0,0,60534057,39.5752,16,-111.6651;-142.3945;-196.3362;-256.4636;-150.9137;-186.8148;-112.5572;-168.3861;-123.3935;-132.1841;-144.4974;-251.1812;-143.8740;-181.0234;-216.2629;-197.3164;-218.7667;-79.4168;-218.6512;-395.4006;-323.8233;-199.8840;-420.8000;-396.3050;-488.8301;-443.0915;-481.0833;-247.3508;-337.3335;-362.1998;-414.5691;-481.5354;-301.6287;-450.1793;-341.9444;-286.1529
0.10,0,1,60571901,14.5044,13,-40.0893;-47.0424;-42.9165;-41.1741;-43.3754;-46.4606;-49.5347;-38.8106;-47.7317;-51.5492;-41.7268;-49.1491;-46.6296;-47.1784;-52.2325;-50.1154;-44.9266;-52.7140;-49.6031;-52.9004;-44.3116;-40.5164;-54.6883;-55.2523;-51.8637;-62.3601;-48.2115;-52.5741;-57.6185;-60.5033;-56.0835;-56.0354;-45.5734;-55.7547;-59.6138;-62.6568
0.10,0,1,60592976,17.1003,13,-31.2049;-31.9808;-31.8016;-30.5804;-31.4947;-31.8889;-32.0706;-30.2910;-31.5595;-31.6297;-30.1339;-31.6422;-30.9661;-31.6884;-30.5025;-31.6137;-31.7658;-30.5766;-30.0885;-30.8181;-29.6150;-28.9975;-28.4755;-28.7612;-28.3362;-28.4600;-29.1792;-28.5542;-28.8187;-28.3130;-29.1216;-28.5147;-28.4079;-29.1258;-28.4219;-27.8065
0.10,0,1,60622539,40.4256,12,-389.1836;-427.2328;-424.1507;-403.6142;-390.9583;-417.5671;-410.1742;-360.5922;-402.7718;-376.3442;-395.4808;-390.5236;-416.4391;-421.0625;-402.6220;-383.6052;-392.4612;-390.4045;-263.6649;-398.9949;-358.5750;-390.9612;-401.2430;-327.3169;-424.5584;-402.7813;-453.1012;-348.4038;-416.9182;-203.5479;-348.2152;-403.0455;-409.8202;-350.1952;-407.4403;-239.8962
0.10,0,1,60625113,21.5173,8,-23.3920;-23.8023;-23.0161;-23.0215;-22.9988;-23.2969;-23.3040;-23.4445;-23.0065;-23.0148;-23.0124;-22.9271;-23.2457;-23.0792;-22.6232;-22.6792;-22.4984;-22.3845;-21.9629;-21.8973;-22.0567;-22.2573;-22.5512;-22.7680;-22.1405;-22.2427;-22.2620;-22.2221;-21.8709;-22.0206;-21.4558;-21.3281;-21.2606;-21.8225;-20.8746;-20.3996
0.10,0,1,60633387,18.1161,9,-22.9563;-22.3355;-22.4104;-22.8753;-22.4433;-22.6347;-22.7249;-22.5378;-22.7990;-22.7422;-22.7337;-22.7548;-22.6385;-22.6345;-22.6157;-22.8498;-22.6286;-22.3614;-22.9501;-22.9836;-22.5448;-22.8597;-22.6358;-22.7621;-23.0305;-22.8345;-22.7309;-23.2213;-22.9036;-22.6040;-23.2852;-23.6885;-23.1285;-21.7671;-22.5180;-21.2171
0.10,0,0,60949798,32.5855,9,-1239.6123;-1181.0920;-1146.9984;-1159.3315;-1171.1607;-1146.8687;-1289.3842;-1215.9653;-1213.1575;-1197.7706;-1158.5842;-1196.7295;-1160.6640;-1242.9258;-1227.9356;-1245.1069;-1140.4136;-1179.5280;-1201.7374;-1149.3318;-1120.3379;-1065.1612;-1129.9358;-896.1116;-950.6013;-778.9516;-709.0433;-466.1805;-352.1552;-306.2807;-187.1040;-216.2026;-117.1481;-79.8060;-102.3526;-130.0151
0.10,0,0,60950173,14.6844,9,-17.2964;-17.3452;-17.2318;-17.3848;-17.2201;-17.3530;-17.3599;-17.2808;-17.2856;-17.3387;-17.2743;-17.2839;-17.2481;-17.1898;-17.3317;-17.3340;-17.3051;-17.2197;-17.1327;-17.1980;-17.0410;-16.9879;-16.9004;-16.7480;-16.9878;-16.7752;-16.8403;-16.8780;-16.7100;-16.8292;-16.5276;-16.5651;-16.5313;-16.1197;-16.0414;-15.5632
0.10,0,0,60951125,22.1030,8,-13.6725;-13.5994;-13.6607;-13.6017;-13.6441;-13.6968;-13.6042;-13.7081;-13.6733;-13.6719;-13.5780;-13.5775;-13.5798;-13.6649;-13.6582;-13.5401;-13.5825;-13.5828;-13.5376;-13.5542;-13.4344;-13.5270;-13.4195;-13.3864;-13.3842;-13.3950;-13.2022;-12.9813;-13.0893;-12.7580;-12.9012;-12.6416;-12.4320;-12.3042;-11.8981;-11.4946
0.10,0,1,60953778,35.8971,10,-30.2399;-31.9982;-32.7683;-31.6067;-34.1843;-30.3386;-33.0885;-31.8098;-31.9096;-30.8406;-31.2614;-33.4931;-31.9589;-32.6454;-27.0908;-31.7359;-31.6053;-31.1371;-29.3201;-29.6242;-32.6362;-30.8265;-32.5467;-29.4112;-29.8270;-27.3723;-30.7954;-30.4096;-28.1932;-27.6565;-31.8258;-31.3413;-29.3936;-25.7156;-30.6423;-27.6408
0.10,0,1,60968420,20.0492,8,-11.9246;-11.8715;-11.8443;-11.9032;-11.9074;-11.9232;-11.8579;-11.8914;-11.8456;-11.9372;-11.9024;-11.8935;-11.9743;-11.8610;-11.9142;-11.9316;-11.9026;-11.9349;-11.9031;-11.8667;-11.8984;-11.8729;-11.7856;-11.7540;-11.6568;-11.6978;-11.5981;-11.6335;-11.4821;-11.3842;-11.3697;-11.1874;-11.0598;-10.8903;-10.6865;-10.2728
0.10,0,0,60991509,14.3657,12,-28.8606;-28.2490;-30.0777;-27.9833;-28.9658;-30.9674;-35.2529;-28.2558;-27.5314;-32.4186;-30.6411;-26.6077;-31.1545;-32.3818;-29.8510;-33.1917;-32.3325;-35.0085;-30.4843;-34.7421;-31.1232;-29.7179;-29.1777;-30.2583;-29.0904;-28.2772;-30.0829;-29.4661;-28.3270;-32.2475;-30.5541;-28.7762;-32.9845;-35.2955;-26.7780;-30.6024
0.10,0,1,61041414,28.9003,8,-17.1428;-17.1318;-17.1854;-17.2115;-17.0481;-17.1436;-17.1277;-17.1385;-17.1366;-17.0814;-17.1190;-17.0679;-17.1182;-17.0280;-17.1086;-17.0750;-17.0221;-17.0959;-17.0511;-17.0924;-17.0341;-17.0662;-16.9718;-16.9298;-16.9630;-16.8493;-16.7770;-16.6297;-16.5690;-16.4353;-16.2866;-16.2140;-16.0056;-15.7678;-15.6311;-15.3041
0.10,0,0,61182531,16.5393,9,-25.1921;-25.4424;-25.5758;-25.7764;-25.6320;-25.6836;-26.0026;-26.1167;-26.2046;-25.8297;-25.8664;-25.6575;-26.4312;-24.9363;-26.2464;-27.0387;-27.1199;-25.7122;-26.3320;-26.9835;-26.6578;-24.9817;-26.6783;-26.3249;-27.3439;-26.2883;-27.9592;-26.6994;-23.6047;-25.8420;-22.8826;-23.8276;-24.9432;-25.1393;-24.4978;-25.0709
0.10,0,1,61191831,69.5055,10,-12.3543;-12.3516;-12.3565;-12.3621;-12.3569;-12.3437;-12.3489;-12.3500;-12.3441;-12.3459;-12.3520;-12.3690;-12.3472;-12.3555;-12.3486;-12.3613;-12.3557;-12.3362;-12.3220;-12.3183;-12.2984;-12.2735;-12.2537;-12.2202;-12.1873;-12.1369;-12.0964;-12.0236;-11.9666;-11.8888;-11.7751;-11.6655;-11.5067;-11.3244;-11.0750;-10.6710
0.10,0,0,61233108,52.2187,9,-53.2601;-45.4439;-72.4759;-65.9356;-54.4336;-52.1546;-81.3215;-69.3710;-80.7870;-51.0381;-68.4501;-53.8691;-70.5132;-54.7472;-76.6914;-52.0726;-73.4162;-46.1374;-72.8959;-57.9581;-62.2867;-51.7920;-35.7315;-45.2256;-43.2983;-43.3429;-36.3488;-53.1917;-44.9016;-52.6004;-41.9613;-48.0140;-40.4656;-40.9319;-35.5668;-36.8142
0.10,0,0,61279305,20.0834,12,-128.3187;-131.0966;-130.9746;-130.9455;-129.1829;-130.2466;-127.7235;-126.3700;-128.8095;-126.6520;-129.8455;-123.9075;-124.2779;-130.0813;-123.9691;-118.5625;-114.5546;-99.6651;-97.8389;-107.7592;-92.5786;-89.2607;-82.4681;-74.3093;-68.3235;-56.2980;-63.1413;-51.9428;-57.7928;-56.2853;-54.9847;-50.5003;-49.7558;-44.6867;-37.8537;-47.9698
0.10,0,1,61287945,29.7124,13,-26.8179;-26.0782;-25.2536;-26.2777;-27.7265;-27.6310;-26.1583;-26.5787;-27.0277;-28.7067;-25.8538;-27.6827;-28.0152;-27.3149;-26.2561;-26.4189;-27.2142;-26.8404;-26.4543;-26.4202;-26.8084;-26.9791;-26.8062;-26.6314;-26.5871;-26.6759;-25.7383;-25.9584;-26.1719;-26.5837;-25.8281;-25.6383;-25.0660;-25.9644;-24.7687;-23.0951
0.10,0,0,61356318,30.7066,9,-30.9728;-31.2040;-29.6370;-36.1892;-32.1917;-33.0589;-32.7646;-30.8720;-36.0114;-30.6414;-28.9853;-32.8525;-30.4788;-31.4702;-30.5037;-27.4163;-29.3291;-33.3094;-30.6534;-31.0848;-26.1080;-27.2913;-28.6626;-25.0666;-26.0920;-31.1935;-26.3458;-27.5124;-26.3890;-27.7742;-25.3726;-28.0109;-28.4353;-33.1898;-24.2543;-28.3775
0.10,0,0,61427823,26.0983,16,-218.2005;-205.3133;-227.4371;-216.0541;-211.2988;-271.7265;-183.4579;-248.9453;-188.8082;-206.1505;-182.2098;-210.7308;-192.2165;-187.6841;-236.1586;-168.7151;-131.6176;-228.9181;-195.6168;-175.9974;-187.3284;-199.2241;-132.1311;-201.9677;-100.3772;-120.0397;-164.5523;-125.9770;-117.8621;-140.3694;-142.3128;-140.2866;-138.4952;-100.3275;-111.6229;-139.9917
0.10,0,0,61433174,25.0057,16,-174.5169;-152.0343;-143.1103;-121.8383;-128.6457;-158.2656;-135.0012;-133.4926;-144.3890;-117.3770;-187.5400;-153.0199;-123.1528;-173.0978;-144.7609;-192.2513;-156.8849;-187.1317;-179.7216;-87.9706;-117.5852;-154.5502;-84.9677;-77.7895;-84.5961;-80.0717;-104.8458;-169.9135;-69.1398;-66.2407;-78.8375;-92.7950;-139.3220;-166.1703;-58.8871;-128.3054
0.10,0,1,61438126,23.1173,10,-80.7087;-92.0479;-59.8129;-69.4611;-75.1608;-78.4786;-52.6963;-82.2942;-79.9501;-57.2504;-67.6044;-73.1510;-62.9214;-60.2153;-79.8671;-52.4078;-86.2594;-49.4568;-69.1692;-72.1793;-72.9853;-65.3804;-49.1316;-58.0389;-52.7055;-51.2687;-42.3944;-29.1553;-33.5939;-28.0137;-31.6095;-38.6590;-27.0070;-31.1916;-31.2218;-35.8723
0.10,0,0,61446279,19.2495,13,-700.5480;-657.4911;-648.8076;-705.2414;-651.7263;-662.5409;-624.4996;-650.4319;-665.1327;-643.2449;-684.4648;-687.9545;-690.6605;-662.2646;-612.6938;-629.1482;-581.7976;-561.8955;-556.0395;-385.8595;-422.5886;-322.6306;-231.7772;-268.7688;-289.7114;-307.3292;-152.3828;-291.6227;-198.0648;-218.7240;-205.7174;-152.6959;-140.9340;-119.0758;-94.2761;-158.1755
0.10,0,0,61447974,99.1594,16,-162.3467;-62.1401;-71.3496;-81.9434;-149.6734;-90.8617;-44.7913;-55.6414;-82.8060;-68.2480;-276.9163;-85.6728;-117.4513;-56.3876;-102.5473;-171.0824;-261.2834;-279.7991;-226.5363;-120.1152;-144.6792;-75.2405;-236.3594;-76.1620;-116.1694;-63.7862;-143.2357;-163.4376;-182.7157;-59.7828;-48.3126;-175.4239;-158.4480;-67.8264;-136.0933;-161.3163
0.10,0,0,61455395,16.3695,11,-53.2023;-52.6589;-51.9107;-53.2187;-51.9715;-56.1752;-52.1859;-51.1766;-52.3676;-52.8398;-49.5407;-51.9923;-49.4279;-50.1743;-53.5995;-54.2112;-47.1449;-45.9180;-46.2287;-50.4006;-50.8977;-49.4817;-45.6995;-45.6898;-42.5627;-41.0641;-38.1186;-43.6831;-43.0780;-47.2432;-41.1427;-44.9007;-40.1330;-34.0794;-44.0164;-45.5844
0.10,0,0,61462140,14.7060,16,-51.9564;-42.4128;-62.8606;-78.5878;-52.4936;-52.3173;-50.7022;-65.0954;-50.5867;-51.7498;-43.7474;-51.0053;-69.5868;-49.1024;-54.2915;-47.8072;-76.4052;-60.5241;-54.6561;-71.2584;-107.9825;-92.5770;-82.9394;-88.0753;-80.5443;-95.3384;-101.9922;-124.3279;-116.8507;-65.5862;-126.6323;-108.1542;-149.2730;-115.2546;-67.5185;-136.3655
0.10,0,0,61477616,28.0828,9,-27.0905;-26.3677;-24.9338;-23.7407;-25.4610;-26.4728;-25.6914;-25.9866;-24.8725;-26.0803;-27.0735;-26.3446;-25.9454;-26.0061;-25.0006;-26.1930;-25.0744;-26.3282;-24.7328;-24.9317;-26.0829;-26.8144;-26.6705;-26.1906;-27.0040;-24.9147;-25.0976;-25.2502;-25.0799;-25.3316;-21.9241;-25.4044;-23.1989;-23.8131;-23.7313;-23.5254
0.10,0,0,61610297,20.4968,12,-255.5310;-254.2466;-252.1805;-253.0465;-253.9149;-252.3312;-249.3302;-265.3845;-243.4244;-239.2531;-235.4288;-238.8924;-227.3577;-208.5557;-206.4031;-184.4194;-162.6089;-147.6154;-144.0426;-135.2928;-104.8096;-99.4443;-88.9154;-76.3003;-67.5201;-42.9577;-47.6873;-49.8811;-36.2200;-41.1362;-35.8444;-46.7778;-41.1026;-40.6449;-64.2610;-70.1491
0.10,0,0,61653680,15.6150,9,-14.0018;-14.0181;-14.0058;-13.9979;-13.9825;-14.0154;-13.9990;-14.0141;-14.0288;-14.0060;-13.9968;-13.9954;-13.9982;-14.0053;-13.9985;-14.0260;-13.9882;-14.0141;-13.9610;-13.9646;-13.9749;-13.9183;-13.8939;-13.8482;-13.8085;-13.7599;-13.6918;-13.6618;-13.5493;-13.4719;-13.3904;-13.2402;-13.0723;-12.9208;-12.5808;-12.2296
0.10,0,1,61732776,12.6610,8,-17.2322;-17.1873;-17.0865;-17.1210;-17.1077;-17.0753;-17.0665;-17.0877;-17.1616;-17.1147;-17.1385;-17.1976;-17.0856;-17.1441;-17.2711;-17.3351;-17.3767;-17.4471;-17.4240;-17.4864;-17.4189;-17.4882;-17.4638;-17.3796;-17.4958;-17.5518;-17.4519;-17.3254;-17.1973;-17.2271;-17.0326;-16.9816;-16.6987;-16.6196;-16.4998;-15.9966
0.10,0,0,61915528,14.9353,9,-19.7738;-19.8192;-19.7298;-19.8161;-19.8584;-19.8414;-19.5795;-19.8750;-19.8377;-19.8205;-19.8101;-19.7895;-19.7544;-19.8645;-19.7886;-19.8707;-19.7953;-19.8779;-19.9919;-20.0332;-20.2799;-20.0552;-20.2109;-20.1121;-20.2184;-20.1656;-19.9843;-19.9187;-19.8093;-19.6082;-19.6862;-19.4197;-19.2104;-19.0314;-18.5384;-18.2360
0.10,0,1,61916801,29.6905,16,-97.1232;-116.0942;-206.8252;-306.5245;-308.3984;-108.5591;-91.2069;-94.6426;-258.2681;-182.5185;-314.8388;-235.4846;-179.3711;-194.3739;-48.7829;-182.3768;-213.6911;-198.3936;-319.4290;-259.2391;-95.2134;-365.1899;-282.4374;-272.4908;-337.2171;-389.0239;-330.9259;-259.3591;-339.9521;-297.3923;-372.4936;-302.2842;-376.3246;-392.3398;-337.2108;-327.3354
0.10,0,0,61944234,19.3668,8,-20.1265;-19.7952;-20.1298;-19.8091;-19.7694;-20.2621;-20.1319;-19.7773;-20.1712;-19.7408;-20.4192;-19.9879;-19.9393;-19.5461;-20.1250;-20.3548;-20.3720;-19.9794;-19.6539;-19.9052;-19.9012;-19.5715;-20.0588;-19.8944;-20.0038;-19.6878;-19.6337;-19.6471;-19.7078;-20.0327;-19.5794;-19.4976;-19.2976;-18.8237;-18.6959;-18.4237
0.10,0,0,61960310,13.3566,9,-18.2967;-18.2800;-18.3520;-18.3389;-18.2494;-18.2270;-18.2447;-18.2401;-18.1522;-18.1893;-18.2798;-18.2417;-18.2915;-18.2988;-18.2853;-18.3599;-18.3252;-18.2658;-18.4102;-18.3722;-18.4316;-18.3660;-18.4527;-18.5235;-18.4851;-18.5109;-18.5662;-18.4144;-18.3896;-18.4558;-18.3481;-18.2546;-18.0553;-17.9519;-17.8652;-17.2439
0.10,0,0,61960484,41.7438,9,-54.5153;-43.9299;-52.0515;-31.1116;-55.6301;-45.4330;-46.4104;-58.6680;-56.3953;-47.7688;-58.4920;-49.4216;-49.9673;-51.0666;-42.2854;-44.4031;-46.6057;-43.6236;-49.4785;-59.0664;-58.0000;-67.6212;-48.3886;-57.2369;-65.3162;-54.5670;-58.4075;-55.8392;-76.5275;-51.8131;-56.7915;-69.0874;-46.4031;-45.0209;-39.9323;-70.8443
0.10,0,1,62016421,41.7504,16,-712.8198;-717.0427;-717.7878;-718.3488;-705.7231;-709.4624;-717.7678;-709.4290;-691.6653;-695.6395;-713.0030;-662.6625;-666.3978;-653.0197;-607.3788;-644.6986;-517.0094;-463.8320;-403.6625;-380.4224;-318.9785;-341.8300;-320.3008;-210.4169;-238.7967;-206.9464;-151.3746;-208.2507;-124.0804;-260.9280;-233.8764;-252.8922;-231.1803;-270.1424;-249.2089;-161.5787
0.10,0,1,62064749,23.1040,12,-52.5563;-50.7344;-52.7799;-48.4551;-49.8499;-50.4091;-54.4206;-52.8772;-49.5337;-52.9053;-50.6321;-50.1304;-51.1295;-50.5965;-51.1183;-46.8482;-49.6487;-41.8390;-45.4188;-37.3874;-42.2679;-34.8307;-37.3622;-35.4083;-32.9186;-33.3655;-30.2050;-30.6705;-30.0972;-29.6231;-30.3285;-29.6920;-31.3685;-30.1783;-27.9159;-27.7011
0.10,0,0,62074282,19.2871,15,-94.4794;-82.4042;-98.7509;-84.4028;-103.2285;-79.4670;-88.3971;-107.9160;-97.4827;-97.7549;-86.4222;-83.2463;-90.6705;-71.6436;-91.3874;-89.9727;-87.4845;-45.2367;-86.2412;-80.6078;-80.8327;-84.9121;-113.1693;-99.7446;-88.6117;-101.8575;-82.0652;-113.1304;-114.7452;-107.9365;-98.0317;-100.1133;-118.0641;-132.5266;-93.1253;-119.1419
0.10,0,1,62111327,19.2024,8,-110.1433;-129.7421;-129.4908;-127.4802;-129.7715;-116.7372;-115.9372;-103.0640;-110.9038;-94.9804;-113.2002;-115.9014;-97.9662;-115.8155;-111.0912;-121.8847;-116.4725;-90.1476;-86.5314;-62.8158;-73.7871;-75.9073;-58.4527;-40.9371;-49.1072;-44.7418;-30.2496;-27.7558;-28.9819;-25.0254;-21.6157;-22.9497;-22.8631;-25.9166;-20.9809;-19.7576
0.10,0,1,62200382,46.0776,9,-25.7940;-26.3465;-26.3068;-25.3812;-26.0243;-24.8511;-25.3599;-26.4425;-27.7548;-26.5617;-24.4452;-26.5922;-24.1435;-29.4850;-24.4425;-24.8050;-25.1880;-24.3642;-24.5695;-23.9465;-25.0098;-27.0166;-26.9847;-26.4778;-27.4446;-26.3114;-30.2154;-29.5931;-26.9335;-24.6967;-24.0751;-26.3303;-25.6648;-26.0700;-28.9336;-27.7234
0.10,0,1,62218427,17.2073,16,-42.8694;-41.9158;-42.1635;-51.6374;-50.4671;-42.7334;-43.4403;-41.7817;-44.9209;-42.7805;-48.0098;-44.8043;-43.3454;-46.5377;-47.0362;-46.6285;-48.8961;-49.1196;-44.8646;-36.3392;-52.3834;-45.6943;-51.2551;-59.6610;-52.4029;-55.3495;-74.6524;-61.7679;-63.4595;-59.0480;-61.9417;-66.1613;-69.6953;-58.0112;-88.5598;-57.9495
